frame_idx,camera_time_s,system_time_s,perf_counter_s,color_realsense_timestamp_ms,color_frame_number,color_video
22,0.75666690,1783952983.24717021,862695.73559170,1783952983168.9868,9661,teach_record_20260713_222942_color.mp4
23,0.79105806,1783952983.28156137,862695.76938580,1783952983202.3479,9662,teach_record_20260713_222942_color.mp4
24,0.82734632,1783952983.31784964,862695.80565070,1783952983235.7090,9663,teach_record_20260713_222942_color.mp4
25,0.85669756,1783952983.34720087,862695.83567150,1783952983269.0703,9664,teach_record_20260713_222942_color.mp4
26,0.89009452,1783952983.38059783,862695.86896870,1783952983302.4314,9665,teach_record_20260713_222942_color.mp4
27,0.92487478,1783952983.41537809,862695.90350720,1783952983335.7925,9666,teach_record_20260713_222942_color.mp4
28,0.95776248,1783952983.44826579,862695.93606660,1783952983369.1536,9667,teach_record_20260713_222942_color.mp4
29,0.99085855,1783952983.48136187,862695.96925810,1783952983402.5146,9668,teach_record_20260713_222942_color.mp4
30,1.02485180,1783952983.51535511,862696.00295250,1783952983435.8755,9669,teach_record_20260713_222942_color.mp4
31,1.05730724,1783952983.54781055,862696.03581060,1783952983469.2366,9670,teach_record_20260713_222942_color.mp4
32,1.09010315,1783952983.58060646,862696.06911890,1783952983502.5977,9671,teach_record_20260713_222942_color.mp4
33,1.12415910,1783952983.61466241,862696.10251580,1783952983535.9585,9672,teach_record_20260713_222942_color.mp4
34,1.15834641,1783952983.64884973,862696.13639550,1783952983569.3196,9673,teach_record_20260713_222942_color.mp4
35,1.19163370,1783952983.68213701,862696.16990600,1783952983602.6804,9674,teach_record_20260713_222942_color.mp4
36,1.22416878,1783952983.71467209,862696.20327330,1783952983636.0415,9675,teach_record_20260713_222942_color.mp4
37,1.25918865,1783952983.74969196,862696.23779560,1783952983669.4023,9676,teach_record_20260713_222942_color.mp4
38,1.29207230,1783952983.78257561,862696.27055240,1783952983702.7632,9677,teach_record_20260713_222942_color.mp4
39,1.32297206,1783952983.81347537,862696.30277310,1783952983736.1240,9678,teach_record_20260713_222942_color.mp4
40,1.35753608,1783952983.84803939,862696.33595440,1783952983769.4849,9679,teach_record_20260713_222942_color.mp4
41,1.39177322,1783952983.88227654,862696.36985050,1783952983802.8457,9680,teach_record_20260713_222942_color.mp4
42,1.42449212,1783952983.91499543,862696.40268070,1783952983836.2065,9681,teach_record_20260713_222942_color.mp4
43,1.45806670,1783952983.94857001,862696.43658540,1783952983869.5674,9682,teach_record_20260713_222942_color.mp4
44,1.49112105,1783952983.98162436,862696.46954880,1783952983902.9282,9683,teach_record_20260713_222942_color.mp4
45,1.52599311,1783952984.01649642,862696.50421840,1783952983936.2888,9684,teach_record_20260713_222942_color.mp4
46,1.55907297,1783952984.04957628,862696.53742270,1783952983969.6497,9685,teach_record_20260713_222942_color.mp4
47,1.59364724,1783952984.08415055,862696.57184660,1783952984003.0105,9686,teach_record_20260713_222942_color.mp4
48,1.62598109,1783952984.11648440,862696.60479670,1783952984036.3711,9687,teach_record_20260713_222942_color.mp4
49,1.65891719,1783952984.14942050,862696.63706120,1783952984069.7317,9688,teach_record_20260713_222942_color.mp4
50,1.69202423,1783952984.18252754,862696.67023750,1783952984103.0925,9689,teach_record_20260713_222942_color.mp4
51,1.72453260,1783952984.21503592,862696.70361800,1783952984136.4531,9690,teach_record_20260713_222942_color.mp4
52,1.76110673,1783952984.25161004,862696.73908250,1783952984169.8137,9691,teach_record_20260713_222942_color.mp4
53,1.79283690,1783952984.28334022,862696.77158150,1783952984203.1770,9692,teach_record_20260713_222942_color.mp4
54,1.82485843,1783952984.31536174,862696.80347070,1783952984236.5396,9693,teach_record_20260713_222942_color.mp4
55,1.85813832,1783952984.34864163,862696.83694700,1783952984269.9019,9694,teach_record_20260713_222942_color.mp4
56,1.89112926,1783952984.38163257,862696.87041390,1783952984303.2642,9695,teach_record_20260713_222942_color.mp4
57,1.92578554,1783952984.41628885,862696.90364550,1783952984336.6265,9696,teach_record_20260713_222942_color.mp4
58,1.96000528,1783952984.45050859,862696.93800940,1783952984369.9888,9697,teach_record_20260713_222942_color.mp4
59,1.99288821,1783952984.48339152,862696.97102830,1783952984403.3511,9698,teach_record_20260713_222942_color.mp4
60,2.02661157,1783952984.51711488,862697.00468530,1783952984436.7134,9699,teach_record_20260713_222942_color.mp4
61,2.05850029,1783952984.54900360,862697.03683950,1783952984470.0757,9700,teach_record_20260713_222942_color.mp4
62,2.09172678,1783952984.58223009,862697.06977690,1783952984503.4380,9701,teach_record_20260713_222942_color.mp4
63,2.12566209,1783952984.61616540,862697.10367280,1783952984536.8003,9702,teach_record_20260713_222942_color.mp4
64,2.15888453,1783952984.64938784,862697.13699110,1783952984570.1626,9703,teach_record_20260713_222942_color.mp4
65,2.19279695,1783952984.68330026,862697.17160530,1783952984603.5247,9704,teach_record_20260713_222942_color.mp4
66,2.22531939,1783952984.71582270,862697.20344720,1783952984636.8870,9705,teach_record_20260713_222942_color.mp4
67,2.26033902,1783952984.75084233,862697.23839210,1783952984670.2493,9706,teach_record_20260713_222942_color.mp4
68,2.29210114,1783952984.78260446,862697.27062140,1783952984703.6113,9707,teach_record_20260713_222942_color.mp4
69,2.32592487,1783952984.81642818,862697.30398430,1783952984736.9736,9708,teach_record_20260713_222942_color.mp4
70,2.35817170,1783952984.84867501,862697.33750750,1783952984770.3359,9709,teach_record_20260713_222942_color.mp4
71,2.39250898,1783952984.88301229,862697.37112820,1783952984803.6980,9710,teach_record_20260713_222942_color.mp4
72,2.42642641,1783952984.91692972,862697.40450710,1783952984837.0603,9711,teach_record_20260713_222942_color.mp4
73,2.45926285,1783952984.94976616,862697.43704590,1783952984870.4224,9712,teach_record_20260713_222942_color.mp4
74,2.49155855,1783952984.98206186,862697.47069250,1783952984903.7844,9713,teach_record_20260713_222942_color.mp4
75,2.52659559,1783952985.01709890,862697.50485050,1783952984937.1467,9714,teach_record_20260713_222942_color.mp4
76,2.55988026,1783952985.05038357,862697.53811290,1783952984970.5088,9715,teach_record_20260713_222942_color.mp4
77,2.59303117,1783952985.08353448,862697.57127490,1783952985003.8708,9716,teach_record_20260713_222942_color.mp4
78,2.62616920,1783952985.11667252,862697.60462870,1783952985037.2332,9717,teach_record_20260713_222942_color.mp4
79,2.66171384,1783952985.15221715,862697.63970480,1783952985070.5952,9718,teach_record_20260713_222942_color.mp4
80,2.69300985,1783952985.18351316,862697.67117400,1783952985103.9573,9719,teach_record_20260713_222942_color.mp4
81,2.72608018,1783952985.21658349,862697.70410050,1783952985137.3193,9720,teach_record_20260713_222942_color.mp4
82,2.75956488,1783952985.25006819,862697.73764740,1783952985170.6814,9721,teach_record_20260713_222942_color.mp4
83,2.79420495,1783952985.28470826,862697.77203370,1783952985204.0435,9722,teach_record_20260713_222942_color.mp4
84,2.82594442,1783952985.31644773,862697.80401020,1783952985237.4067,9723,teach_record_20260713_222942_color.mp4
85,2.85979652,1783952985.35029984,862697.83784640,1783952985270.7717,9724,teach_record_20260713_222942_color.mp4
86,2.89252520,1783952985.38302851,862697.87049680,1783952985304.1367,9725,teach_record_20260713_222942_color.mp4
87,2.92686653,1783952985.41736984,862697.90478270,1783952985337.5020,9726,teach_record_20260713_222942_color.mp4
88,2.95956874,1783952985.45007205,862697.93853700,1783952985370.8669,9727,teach_record_20260713_222942_color.mp4
89,2.99226928,1783952985.48277259,862697.97090890,1783952985404.2322,9728,teach_record_20260713_222942_color.mp4
90,3.02666521,1783952985.51716852,862698.00441820,1783952985437.5974,9729,teach_record_20260713_222942_color.mp4
91,3.05958915,1783952985.55009246,862698.03763130,1783952985470.9626,9730,teach_record_20260713_222942_color.mp4
92,3.09339333,1783952985.58389664,862698.07122270,1783952985504.3279,9731,teach_record_20260713_222942_color.mp4
93,3.12638450,1783952985.61688781,862698.10435120,1783952985537.6931,9732,teach_record_20260713_222942_color.mp4
94,3.16272759,1783952985.65323091,862698.14046180,1783952985571.0583,9733,teach_record_20260713_222942_color.mp4
95,3.19268894,1783952985.68319225,862698.17115270,1783952985604.4236,9734,teach_record_20260713_222942_color.mp4
96,3.22496676,1783952985.71547008,862698.20405660,1783952985637.7891,9735,teach_record_20260713_222942_color.mp4
97,3.25996375,1783952985.75046706,862698.23765400,1783952985671.1543,9736,teach_record_20260713_222942_color.mp4
98,3.29247689,1783952985.78298020,862698.27082710,1783952985704.5198,9737,teach_record_20260713_222942_color.mp4
99,3.32676697,1783952985.81727028,862698.30472520,1783952985737.8853,9738,teach_record_20260713_222942_color.mp4
100,3.35877609,1783952985.84927940,862698.33788460,1783952985771.2507,9739,teach_record_20260713_222942_color.mp4
101,3.39426804,1783952985.88477135,862698.37211070,1783952985804.6160,9740,teach_record_20260713_222942_color.mp4
102,3.42748713,1783952985.91799045,862698.40541810,1783952985837.9817,9741,teach_record_20260713_222942_color.mp4
103,3.46047378,1783952985.95097709,862698.43809910,1783952985871.3472,9742,teach_record_20260713_222942_color.mp4
104,3.49312735,1783952985.98363066,862698.47117220,1783952985904.7126,9743,teach_record_20260713_222942_color.mp4
105,3.52652764,1783952986.01703095,862698.50458570,1783952985938.0781,9744,teach_record_20260713_222942_color.mp4
106,3.55975485,1783952986.05025816,862698.53812780,1783952985971.4438,9745,teach_record_20260713_222942_color.mp4
107,3.59379578,1783952986.08429909,862698.57156060,1783952986004.8093,9746,teach_record_20260713_222942_color.mp4
108,3.62782025,1783952986.11832356,862698.60567080,1783952986038.1750,9747,teach_record_20260713_222942_color.mp4
109,3.66027522,1783952986.15077853,862698.63811470,1783952986071.5408,9748,teach_record_20260713_222942_color.mp4
110,3.69319296,1783952986.18369627,862698.67150490,1783952986104.9062,9749,teach_record_20260713_222942_color.mp4
111,3.72726011,1783952986.21776342,862698.70566090,1783952986138.2720,9750,teach_record_20260713_222942_color.mp4
112,3.76100254,1783952986.25150585,862698.73858610,1783952986171.6379,9751,teach_record_20260713_222942_color.mp4
113,3.79351068,1783952986.28401399,862698.77123230,1783952986205.0037,9752,teach_record_20260713_222942_color.mp4
114,3.82775664,1783952986.31825995,862698.80528500,1783952986238.3694,9753,teach_record_20260713_222942_color.mp4
115,3.86028433,1783952986.35078764,862698.83789010,1783952986271.7329,9754,teach_record_20260713_222942_color.mp4
116,3.89478588,1783952986.38528919,862698.87253770,1783952986305.1021,9755,teach_record_20260713_222942_color.mp4
117,3.92834783,1783952986.41885114,862698.90622610,1783952986338.4712,9756,teach_record_20260713_222942_color.mp4
118,3.96076512,1783952986.45126843,862698.93840440,1783952986371.8403,9757,teach_record_20260713_222942_color.mp4
119,3.99388528,1783952986.48438859,862698.97153820,1783952986405.2097,9758,teach_record_20260713_222942_color.mp4
120,4.02712917,1783952986.51763248,862699.00503050,1783952986438.5789,9759,teach_record_20260713_222942_color.mp4
121,4.06042624,1783952986.55092955,862699.03834810,1783952986471.9482,9760,teach_record_20260713_222942_color.mp4
122,4.09418440,1783952986.58468771,862699.07191030,1783952986505.3176,9761,teach_record_20260713_222942_color.mp4
123,4.12782478,1783952986.61832809,862699.10534010,1783952986538.6870,9762,teach_record_20260713_222942_color.mp4
124,4.15932059,1783952986.64982390,862699.13819610,1783952986572.0564,9763,teach_record_20260713_222942_color.mp4
125,4.19371819,1783952986.68422151,862699.17169680,1783952986605.4258,9764,teach_record_20260713_222942_color.mp4
126,4.22732472,1783952986.71782804,862699.20515960,1783952986638.7952,9765,teach_record_20260713_222942_color.mp4
127,4.26025510,1783952986.75075841,862699.23826520,1783952986672.1648,9766,teach_record_20260713_222942_color.mp4
128,4.29258204,1783952986.78308535,862699.27155580,1783952986705.5344,9767,teach_record_20260713_222942_color.mp4
129,4.32786798,1783952986.81837130,862699.30563830,1783952986738.9038,9768,teach_record_20260713_222942_color.mp4
130,4.36093855,1783952986.85144186,862699.33859320,1783952986772.2734,9769,teach_record_20260713_222942_color.mp4
131,4.39397693,1783952986.88448024,862699.37184110,1783952986805.6431,9770,teach_record_20260713_222942_color.mp4
132,4.42862582,1783952986.91912913,862699.40607810,1783952986839.0127,9771,teach_record_20260713_222942_color.mp4
133,4.46175098,1783952986.95225430,862699.44005140,1783952986872.3826,9772,teach_record_20260713_222942_color.mp4
134,4.49410510,1783952986.98460841,862699.47194490,1783952986905.7522,9773,teach_record_20260713_222942_color.mp4
135,4.52877784,1783952987.01928115,862699.50683420,1783952986939.1221,9774,teach_record_20260713_222942_color.mp4
136,4.56149530,1783952987.05199862,862699.53973920,1783952986972.4917,9775,teach_record_20260713_222942_color.mp4
137,4.59510946,1783952987.08561277,862699.57262750,1783952987005.8616,9776,teach_record_20260713_222942_color.mp4
138,4.62755704,1783952987.11806035,862699.60517430,1783952987039.2314,9777,teach_record_20260713_222942_color.mp4
139,4.66135311,1783952987.15185642,862699.63876080,1783952987072.6013,9778,teach_record_20260713_222942_color.mp4
140,4.69341159,1783952987.18391490,862699.67179350,1783952987105.9712,9779,teach_record_20260713_222942_color.mp4
141,4.72831082,1783952987.21881413,862699.70602900,1783952987139.3413,9780,teach_record_20260713_222942_color.mp4
142,4.76091957,1783952987.25142288,862699.73846230,1783952987172.7112,9781,teach_record_20260713_222942_color.mp4
143,4.79499745,1783952987.28550076,862699.77242240,1783952987206.0813,9782,teach_record_20260713_222942_color.mp4
144,4.82759571,1783952987.31809902,862699.80523350,1783952987239.4514,9783,teach_record_20260713_222942_color.mp4
145,4.86071754,1783952987.35122085,862699.83854610,1783952987272.8213,9784,teach_record_20260713_222942_color.mp4
146,4.89456558,1783952987.38506889,862699.87227530,1783952987306.1853,9785,teach_record_20260713_222942_color.mp4
147,4.92797351,1783952987.41847682,862699.90598320,1783952987339.5498,9786,teach_record_20260713_222942_color.mp4
148,4.96252441,1783952987.45302773,862699.94009910,1783952987372.9143,9787,teach_record_20260713_222942_color.mp4
149,4.99532175,1783952987.48582506,862699.97343530,1783952987406.2788,9788,teach_record_20260713_222942_color.mp4
150,5.02795696,1783952987.51846027,862700.00595950,1783952987439.6433,9789,teach_record_20260713_222942_color.mp4
151,5.06289983,1783952987.55340314,862700.04059330,1783952987473.0078,9790,teach_record_20260713_222942_color.mp4
152,5.09510803,1783952987.58561134,862700.07269420,1783952987506.3726,9791,teach_record_20260713_222942_color.mp4
153,5.12753940,1783952987.61804271,862700.10546150,1783952987539.7371,9792,teach_record_20260713_222942_color.mp4
154,5.16279840,1783952987.65330172,862700.14060070,1783952987573.1016,9793,teach_record_20260713_222942_color.mp4
155,5.19452524,1783952987.68502855,862700.17305950,1783952987606.4661,9794,teach_record_20260713_222942_color.mp4
156,5.22853184,1783952987.71903515,862700.20610220,1783952987639.8306,9795,teach_record_20260713_222942_color.mp4
157,5.26311707,1783952987.75362039,862700.24054200,1783952987673.1951,9796,teach_record_20260713_222942_color.mp4
158,5.29524422,1783952987.78574753,862700.27285790,1783952987706.5596,9797,teach_record_20260713_222942_color.mp4
159,5.32883120,1783952987.81933451,862700.30647290,1783952987739.9241,9798,teach_record_20260713_222942_color.mp4
160,5.36299872,1783952987.85350204,862700.34027500,1783952987773.2886,9799,teach_record_20260713_222942_color.mp4
161,5.39446592,1783952987.88496923,862700.37296330,1783952987806.6531,9800,teach_record_20260713_222942_color.mp4
162,5.42922544,1783952987.91972876,862700.40664720,1783952987840.0178,9801,teach_record_20260713_222942_color.mp4
163,5.46055365,1783952987.95105696,862700.43900710,1783952987873.3823,9802,teach_record_20260713_222942_color.mp4
164,5.49638748,1783952987.98689079,862700.47381130,1783952987906.7468,9803,teach_record_20260713_222942_color.mp4
165,5.52794147,1783952988.01844478,862700.50612360,1783952987940.1113,9804,teach_record_20260713_222942_color.mp4
166,5.56038427,1783952988.05088758,862700.53897590,1783952987973.4758,9805,teach_record_20260713_222942_color.mp4
167,5.59669685,1783952988.08720016,862700.57398670,1783952988006.8403,9806,teach_record_20260713_222942_color.mp4
168,5.62904501,1783952988.11954832,862700.60712340,1783952988040.2048,9807,teach_record_20260713_222942_color.mp4
169,5.66233635,1783952988.15283966,862700.64096710,1783952988073.5693,9808,teach_record_20260713_222942_color.mp4
170,5.69694686,1783952988.18745017,862700.67447310,1783952988106.9338,9809,teach_record_20260713_222942_color.mp4
171,5.72839737,1783952988.21890068,862700.70596450,1783952988140.2986,9810,teach_record_20260713_222942_color.mp4
172,5.76074362,1783952988.25124693,862700.73920540,1783952988173.6631,9811,teach_record_20260713_222942_color.mp4
173,5.79749846,1783952988.28800178,862700.77487420,1783952988207.0276,9812,teach_record_20260713_222942_color.mp4
174,5.82791734,1783952988.31842065,862700.80606770,1783952988240.3921,9813,teach_record_20260713_222942_color.mp4
175,5.86204195,1783952988.35254526,862700.84014850,1783952988273.7566,9814,teach_record_20260713_222942_color.mp4
176,5.89662790,1783952988.38713121,862700.87387080,1783952988307.1211,9815,teach_record_20260713_222942_color.mp4
177,5.92859674,1783952988.41910005,862700.90681770,1783952988340.4851,9816,teach_record_20260713_222942_color.mp4
178,5.96305704,1783952988.45356035,862700.94033750,1783952988373.8484,9817,teach_record_20260713_222942_color.mp4
179,5.99488640,1783952988.48538971,862700.97292530,1783952988407.2114,9818,teach_record_20260713_222942_color.mp4
180,6.02903438,1783952988.51953769,862701.00622000,1783952988440.5747,9819,teach_record_20260713_222942_color.mp4
181,6.06158757,1783952988.55209088,862701.04000790,1783952988473.9377,9820,teach_record_20260713_222942_color.mp4
182,6.09508348,1783952988.58558679,862701.07310260,1783952988507.3010,9821,teach_record_20260713_222942_color.mp4
183,6.12810135,1783952988.61860466,862701.10619510,1783952988540.6641,9822,teach_record_20260713_222942_color.mp4
184,6.16228771,1783952988.65279102,862701.13965900,1783952988574.0271,9823,teach_record_20260713_222942_color.mp4
185,6.19476891,1783952988.68527222,862701.17288560,1783952988607.3904,9824,teach_record_20260713_222942_color.mp4
186,6.22851062,1783952988.71901393,862701.20638610,1783952988640.7534,9825,teach_record_20260713_222942_color.mp4
187,6.26385736,1783952988.75436068,862701.24123210,1783952988674.1165,9826,teach_record_20260713_222942_color.mp4
188,6.29604793,1783952988.78655124,862701.27343370,1783952988707.4797,9827,teach_record_20260713_222942_color.mp4
189,6.32906270,1783952988.81956601,862701.30701930,1783952988740.8428,9828,teach_record_20260713_222942_color.mp4
190,6.36253214,1783952988.85303545,862701.33980360,1783952988774.2058,9829,teach_record_20260713_222942_color.mp4
191,6.39594102,1783952988.88644433,862701.37389630,1783952988807.5688,9830,teach_record_20260713_222942_color.mp4
192,6.42801356,1783952988.91851687,862701.40642040,1783952988840.9319,9831,teach_record_20260713_222942_color.mp4
193,6.46316433,1783952988.95366764,862701.44041130,1783952988874.2949,9832,teach_record_20260713_222942_color.mp4
194,6.49652338,1783952988.98702669,862701.47391040,1783952988907.6580,9833,teach_record_20260713_222942_color.mp4
195,6.52971458,1783952989.02021790,862701.50706070,1783952988941.0210,9834,teach_record_20260713_222942_color.mp4
196,6.56347561,1783952989.05397892,862701.54101720,1783952988974.3840,9835,teach_record_20260713_222942_color.mp4
197,6.59623957,1783952989.08674288,862701.57367470,1783952989007.7471,9836,teach_record_20260713_222942_color.mp4
198,6.62988305,1783952989.12038636,862701.60734460,1783952989041.1101,9837,teach_record_20260713_222942_color.mp4
199,6.66324949,1783952989.15375280,862701.64037620,1783952989074.4731,9838,teach_record_20260713_222942_color.mp4
200,6.69594121,1783952989.18644452,862701.67396730,1783952989107.8362,9839,teach_record_20260713_222942_color.mp4
201,6.72938657,1783952989.21988988,862701.70774390,1783952989141.1992,9840,teach_record_20260713_222942_color.mp4
202,6.76200008,1783952989.25250340,862701.74050950,1783952989174.5620,9841,teach_record_20260713_222942_color.mp4
203,6.79627323,1783952989.28677654,862701.77330710,1783952989207.9250,9842,teach_record_20260713_222942_color.mp4
204,6.83044124,1783952989.32094455,862701.80789140,1783952989241.2881,9843,teach_record_20260713_222942_color.mp4
205,6.86364198,1783952989.35414529,862701.84110150,1783952989274.6511,9844,teach_record_20260713_222942_color.mp4
206,6.89578390,1783952989.38628721,862701.87340280,1783952989308.0139,9845,teach_record_20260713_222942_color.mp4
207,6.93005633,1783952989.42055964,862701.90770590,1783952989341.3770,9846,teach_record_20260713_222942_color.mp4
208,6.96354747,1783952989.45405078,862701.94064750,1783952989374.7410,9847,teach_record_20260713_222942_color.mp4
209,6.99704385,1783952989.48754716,862701.97458040,1783952989408.1072,9848,teach_record_20260713_222942_color.mp4
210,7.02922821,1783952989.51973152,862702.00712870,1783952989441.4736,9849,teach_record_20260713_222942_color.mp4
211,7.06185412,1783952989.55235744,862702.04014790,1783952989474.8398,9850,teach_record_20260713_222942_color.mp4
212,7.09649038,1783952989.58699369,862702.07425380,1783952989508.2063,9851,teach_record_20260713_222942_color.mp4
213,7.13003445,1783952989.62053776,862702.10749380,1783952989541.5728,9852,teach_record_20260713_222942_color.mp4
214,7.16332221,1783952989.65382552,862702.14043640,1783952989574.9392,9853,teach_record_20260713_222942_color.mp4
215,7.19669199,1783952989.68719530,862702.17391930,1783952989608.3057,9854,teach_record_20260713_222942_color.mp4
216,7.23020482,1783952989.72070813,862702.20744190,1783952989641.6724,9855,teach_record_20260713_222942_color.mp4
217,7.26357460,1783952989.75407791,862702.24052490,1783952989675.0388,9856,teach_record_20260713_222942_color.mp4
218,7.29602289,1783952989.78652620,862702.27372250,1783952989708.4055,9857,teach_record_20260713_222942_color.mp4
219,7.33004165,1783952989.82054496,862702.30700150,1783952989741.7720,9858,teach_record_20260713_222942_color.mp4
220,7.36428809,1783952989.85479140,862702.34138870,1783952989775.1387,9859,teach_record_20260713_222942_color.mp4
221,7.39715338,1783952989.88765669,862702.37414350,1783952989808.5054,9860,teach_record_20260713_222942_color.mp4
222,7.43078232,1783952989.92128563,862702.40793710,1783952989841.8721,9861,teach_record_20260713_222942_color.mp4
223,7.46364570,1783952989.95414901,862702.44095990,1783952989875.2388,9862,teach_record_20260713_222942_color.mp4
224,7.49713635,1783952989.98763967,862702.47412050,1783952989908.6057,9863,teach_record_20260713_222942_color.mp4
225,7.53078222,1783952990.02128553,862702.50766950,1783952989941.9724,9864,teach_record_20260713_222942_color.mp4
226,7.56489635,1783952990.05539966,862702.54224120,1783952989975.3394,9865,teach_record_20260713_222942_color.mp4
227,7.59695578,1783952990.08745909,862702.57409140,1783952990008.7061,9866,teach_record_20260713_222942_color.mp4
228,7.63157988,1783952990.12208319,862702.60854200,1783952990042.0730,9867,teach_record_20260713_222942_color.mp4
229,7.66344166,1783952990.15394497,862702.64071720,1783952990075.4399,9868,teach_record_20260713_222942_color.mp4
230,7.69665480,1783952990.18715811,862702.67408930,1783952990108.8069,9869,teach_record_20260713_222942_color.mp4
231,7.73046708,1783952990.22097039,862702.70732400,1783952990142.1738,9870,teach_record_20260713_222942_color.mp4
232,7.76406717,1783952990.25457048,862702.74098670,1783952990175.5410,9871,teach_record_20260713_222942_color.mp4
233,7.79785299,1783952990.28835630,862702.77507670,1783952990208.9080,9872,teach_record_20260713_222942_color.mp4
234,7.83146691,1783952990.32197022,862702.80842110,1783952990242.2751,9873,teach_record_20260713_222942_color.mp4
235,7.86416483,1783952990.35466814,862702.84154660,1783952990275.6421,9874,teach_record_20260713_222942_color.mp4
236,7.89698696,1783952990.38749027,862702.87473570,1783952990309.0093,9875,teach_record_20260713_222942_color.mp4
237,7.93187571,1783952990.42237902,862702.90949510,1783952990342.3765,9876,teach_record_20260713_222942_color.mp4
238,7.96450472,1783952990.45500803,862702.94163640,1783952990375.7437,9877,teach_record_20260713_222942_color.mp4
239,7.99794960,1783952990.48845291,862702.97496920,1783952990409.1079,9878,teach_record_20260713_222942_color.mp4
240,8.03159213,1783952990.52209544,862703.00888340,1783952990442.4702,9879,teach_record_20260713_222942_color.mp4
241,8.06484318,1783952990.55534649,862703.04235030,1783952990475.8325,9880,teach_record_20260713_222942_color.mp4
242,8.09774399,1783952990.58824730,862703.07472610,1783952990509.1948,9881,teach_record_20260713_222942_color.mp4
243,8.13072443,1783952990.62122774,862703.10830330,1783952990542.5571,9882,teach_record_20260713_222942_color.mp4
244,8.16292500,1783952990.65342832,862703.14129680,1783952990575.9192,9883,teach_record_20260713_222942_color.mp4
245,8.19811869,1783952990.68862200,862703.17511080,1783952990609.2815,9884,teach_record_20260713_222942_color.mp4
246,8.23126268,1783952990.72176600,862703.20806010,1783952990642.6438,9885,teach_record_20260713_222942_color.mp4
247,8.26324511,1783952990.75374842,862703.24122770,1783952990676.0059,9886,teach_record_20260713_222942_color.mp4
248,8.29845762,1783952990.78896093,862703.27564380,1783952990709.3682,9887,teach_record_20260713_222942_color.mp4
249,8.33050895,1783952990.82101226,862703.30855650,1783952990742.7302,9888,teach_record_20260713_222942_color.mp4
250,8.36423516,1783952990.85473847,862703.34145350,1783952990776.0925,9889,teach_record_20260713_222942_color.mp4
251,8.39770389,1783952990.88820720,862703.37476140,1783952990809.4546,9890,teach_record_20260713_222942_color.mp4
252,8.43022180,1783952990.92072511,862703.40843720,1783952990842.8169,9891,teach_record_20260713_222942_color.mp4
253,8.46490693,1783952990.95541024,862703.44174350,1783952990876.1790,9892,teach_record_20260713_222942_color.mp4
254,8.49798155,1783952990.98848486,862703.47479850,1783952990909.5413,9893,teach_record_20260713_222942_color.mp4
255,8.53058195,1783952991.02108526,862703.50818550,1783952990942.9033,9894,teach_record_20260713_222942_color.mp4
256,8.56357026,1783952991.05407357,862703.54152450,1783952990976.2654,9895,teach_record_20260713_222942_color.mp4
