frame_idx,camera_time_s,system_time_s,perf_counter_s,color_realsense_timestamp_ms,color_frame_number,color_video
0,0.02368116,1782826225.41541171,271093.85282700,1782826225336.6987,681,teach_record_20260630_213025_color.mp4
1,0.05587387,1782826225.44760442,271093.88485350,1782826225370.0559,682,teach_record_20260630_213025_color.mp4
2,0.08901882,1782826225.48074937,271093.91896420,1782826225403.4131,683,teach_record_20260630_213025_color.mp4
3,0.12319374,1782826225.51492429,271093.95247590,1782826225436.7703,684,teach_record_20260630_213025_color.mp4
4,0.15629458,1782826225.54802513,271093.98580060,1782826225470.1274,685,teach_record_20260630_213025_color.mp4
5,0.18956685,1782826225.58129740,271094.01868160,1782826225503.4846,686,teach_record_20260630_213025_color.mp4
6,0.22301388,1782826225.61474442,271094.05266450,1782826225536.8418,687,teach_record_20260630_213025_color.mp4
7,0.25650597,1782826225.64823651,271094.08636820,1782826225570.1990,688,teach_record_20260630_213025_color.mp4
8,0.28808355,1782826225.67981410,271094.11843410,1782826225603.5562,689,teach_record_20260630_213025_color.mp4
9,0.32203150,1782826225.71376204,271094.15175530,1782826225636.9133,690,teach_record_20260630_213025_color.mp4
10,0.35642695,1782826225.74815750,271094.18557240,1782826225670.2705,691,teach_record_20260630_213025_color.mp4
11,0.38917780,1782826225.78090835,271094.21855860,1782826225703.6277,692,teach_record_20260630_213025_color.mp4
12,0.42291212,1782826225.81464267,271094.25227100,1782826225736.9849,693,teach_record_20260630_213025_color.mp4
13,0.45675635,1782826225.84848690,271094.28612920,1782826225770.3420,694,teach_record_20260630_213025_color.mp4
14,0.48931408,1782826225.88104463,271094.31925980,1782826225803.6992,695,teach_record_20260630_213025_color.mp4
15,0.52277613,1782826225.91450667,271094.35177030,1782826225837.0564,696,teach_record_20260630_213025_color.mp4
16,0.55623055,1782826225.94796109,271094.38556000,1782826225870.4136,697,teach_record_20260630_213025_color.mp4
17,0.59031343,1782826225.98204398,271094.42052950,1782826225903.7710,698,teach_record_20260630_213025_color.mp4
