frame_idx,camera_time_s,system_time_s,perf_counter_s,color_realsense_timestamp_ms,color_frame_number,color_video
0,0.01009321,1785746123.40242052,332195.25680560,1785746123323.1602,10438,teach_record_20260803_163523_color.mp4
1,0.04293561,1785746123.43526292,332195.28950670,1785746123356.5181,10439,teach_record_20260803_163523_color.mp4
2,0.07602978,1785746123.46835709,332195.32324620,1785746123389.8760,10440,teach_record_20260803_163523_color.mp4
3,0.10945034,1785746123.50177765,332195.35607510,1785746123423.2336,10441,teach_record_20260803_163523_color.mp4
4,0.14207387,1785746123.53440118,332195.38925900,1785746123456.5916,10442,teach_record_20260803_163523_color.mp4
5,0.17690682,1785746123.56923413,332195.42335450,1785746123489.9495,10443,teach_record_20260803_163523_color.mp4
6,0.21037436,1785746123.60270166,332195.45684580,1785746123523.3074,10444,teach_record_20260803_163523_color.mp4
7,0.24347019,1785746123.63579750,332195.48995750,1785746123556.6650,10445,teach_record_20260803_163523_color.mp4
8,0.27665138,1785746123.66897869,332195.52327890,1785746123590.0229,10446,teach_record_20260803_163523_color.mp4
9,0.30916619,1785746123.70149350,332195.55624420,1785746123623.3809,10447,teach_record_20260803_163523_color.mp4
10,0.34350157,1785746123.73582888,332195.59049620,1785746123656.7385,10448,teach_record_20260803_163523_color.mp4
11,0.37595034,1785746123.76827765,332195.62297610,1785746123690.0959,10449,teach_record_20260803_163523_color.mp4
12,0.41063595,1785746123.80296326,332195.65775080,1785746123723.4536,10450,teach_record_20260803_163523_color.mp4
13,0.44472408,1785746123.83705139,332195.69147520,1785746123756.8110,10451,teach_record_20260803_163523_color.mp4
14,0.47693205,1785746123.86925936,332195.72362500,1785746123790.1685,10452,teach_record_20260803_163523_color.mp4
15,0.50974679,1785746123.90207410,332195.75699730,1785746123823.5259,10453,teach_record_20260803_163523_color.mp4
16,0.54251051,1785746123.93483782,332195.78965260,1785746123856.8835,10454,teach_record_20260803_163523_color.mp4
17,0.57527995,1785746123.96760726,332195.82294310,1785746123890.2410,10455,teach_record_20260803_163523_color.mp4
18,0.60998034,1785746124.00230765,332195.85713220,1785746123923.5984,10456,teach_record_20260803_163523_color.mp4
19,0.64433479,1785746124.03666210,332195.89126280,1785746123956.9558,10457,teach_record_20260803_163523_color.mp4
20,0.67737460,1785746124.06970191,332195.92397830,1785746123990.3132,10458,teach_record_20260803_163523_color.mp4
21,0.70929551,1785746124.10162282,332195.95647580,1785746124023.6707,10459,teach_record_20260803_163523_color.mp4
22,0.74345994,1785746124.13578725,332195.99048630,1785746124057.0281,10460,teach_record_20260803_163523_color.mp4
23,0.77592707,1785746124.16825438,332196.02337520,1785746124090.3855,10461,teach_record_20260803_163523_color.mp4
24,0.80853677,1785746124.20086408,332196.05645140,1785746124123.7429,10462,teach_record_20260803_163523_color.mp4
25,0.84358072,1785746124.23590803,332196.09005030,1785746124157.1003,10463,teach_record_20260803_163523_color.mp4
26,0.87693787,1785746124.26926517,332196.12416360,1785746124190.4578,10464,teach_record_20260803_163523_color.mp4
27,0.91209483,1785746124.30442214,332196.15849970,1785746124223.8152,10465,teach_record_20260803_163523_color.mp4
28,0.94392562,1785746124.33625293,332196.19055990,1785746124257.1726,10466,teach_record_20260803_163523_color.mp4
29,0.97702456,1785746124.36935186,332196.22379640,1785746124290.5300,10467,teach_record_20260803_163523_color.mp4
30,1.01124334,1785746124.40357065,332196.25793980,1785746124323.8875,10468,teach_record_20260803_163523_color.mp4
31,1.04319024,1785746124.43551755,332196.29046070,1785746124357.2449,10469,teach_record_20260803_163523_color.mp4
32,1.07732058,1785746124.46964788,332196.32370510,1785746124390.6023,10470,teach_record_20260803_163523_color.mp4
33,1.11130619,1785746124.50363350,332196.35791510,1785746124423.9597,10471,teach_record_20260803_163523_color.mp4
34,1.14367938,1785746124.53600669,332196.39018390,1785746124457.3171,10472,teach_record_20260803_163523_color.mp4
35,1.17742467,1785746124.56975198,332196.42390670,1785746124490.6743,10473,teach_record_20260803_163523_color.mp4
36,1.21010232,1785746124.60242963,332196.45712830,1785746124524.0317,10474,teach_record_20260803_163523_color.mp4
37,1.24385810,1785746124.63618541,332196.49043350,1785746124557.3892,10475,teach_record_20260803_163523_color.mp4
38,1.27802229,1785746124.67034960,332196.52511970,1785746124590.7466,10476,teach_record_20260803_163523_color.mp4
39,1.31046367,1785746124.70279098,332196.55728800,1785746124624.1038,10477,teach_record_20260803_163523_color.mp4
40,1.34415627,1785746124.73648357,332196.59081460,1785746124657.4612,10478,teach_record_20260803_163523_color.mp4
41,1.37584424,1785746124.76817155,332196.62370260,1785746124690.8188,10479,teach_record_20260803_163523_color.mp4
42,1.41041064,1785746124.80273795,332196.65758860,1785746124724.1755,10480,teach_record_20260803_163523_color.mp4
43,1.44384170,1785746124.83616900,332196.69032540,1785746124757.5322,10481,teach_record_20260803_163523_color.mp4
44,1.47714090,1785746124.86946821,332196.72387990,1785746124790.8889,10482,teach_record_20260803_163523_color.mp4
45,1.51112127,1785746124.90344858,332196.75794270,1785746124824.2454,10483,teach_record_20260803_163523_color.mp4
46,1.54378176,1785746124.93610907,332196.79098500,1785746124857.6021,10484,teach_record_20260803_163523_color.mp4
47,1.57856274,1785746124.97089005,332196.82535150,1785746124890.9587,10485,teach_record_20260803_163523_color.mp4
48,1.61159587,1785746125.00392318,332196.85818070,1785746124924.3154,10486,teach_record_20260803_163523_color.mp4
49,1.64445519,1785746125.03678250,332196.89103650,1785746124957.6719,10487,teach_record_20260803_163523_color.mp4
50,1.67736864,1785746125.06969595,332196.92386850,1785746124991.0286,10488,teach_record_20260803_163523_color.mp4
51,1.71235538,1785746125.10468268,332196.95885920,1785746125024.3853,10489,teach_record_20260803_163523_color.mp4
52,1.74319673,1785746125.13552403,332196.99050290,1785746125057.7417,10490,teach_record_20260803_163523_color.mp4
53,1.77690673,1785746125.16923404,332197.02411000,1785746125091.0984,10491,teach_record_20260803_163523_color.mp4
54,1.81074953,1785746125.20307684,332197.05714220,1785746125124.4548,10492,teach_record_20260803_163523_color.mp4
55,1.84488988,1785746125.23721719,332197.09138170,1785746125157.8115,10493,teach_record_20260803_163523_color.mp4
56,1.87717533,1785746125.26950264,332197.12421270,1785746125191.1680,10494,teach_record_20260803_163523_color.mp4
57,1.91129398,1785746125.30362129,332197.15928760,1785746125224.5247,10495,teach_record_20260803_163523_color.mp4
58,1.94339490,1785746125.33572221,332197.19067760,1785746125257.8811,10496,teach_record_20260803_163523_color.mp4
59,1.97739720,1785746125.36972451,332197.22458240,1785746125291.2375,10497,teach_record_20260803_163523_color.mp4
60,2.01130843,1785746125.40363574,332197.25868510,1785746125324.5940,10498,teach_record_20260803_163523_color.mp4
61,2.04636908,1785746125.43869638,332197.29334600,1785746125357.9504,10499,teach_record_20260803_163523_color.mp4
62,2.07732344,1785746125.46965075,332197.32405270,1785746125391.3071,10500,teach_record_20260803_163523_color.mp4
63,2.11224365,1785746125.50457096,332197.35871040,1785746125424.6636,10501,teach_record_20260803_163523_color.mp4
64,2.14717722,1785746125.53950453,332197.39396380,1785746125458.0200,10502,teach_record_20260803_163523_color.mp4
65,2.17811656,1785746125.57044387,332197.42463560,1785746125491.3765,10503,teach_record_20260803_163523_color.mp4
66,2.21134520,1785746125.60367250,332197.45781850,1785746125524.7329,10504,teach_record_20260803_163523_color.mp4
67,2.24551129,1785746125.63783860,332197.49202300,1785746125558.0894,10505,teach_record_20260803_163523_color.mp4
68,2.27747846,1785746125.66980577,332197.52409280,1785746125591.4458,10506,teach_record_20260803_163523_color.mp4
69,2.31147766,1785746125.70380497,332197.55818730,1785746125624.8020,10507,teach_record_20260803_163523_color.mp4
70,2.34481239,1785746125.73713970,332197.59186620,1785746125658.1584,10508,teach_record_20260803_163523_color.mp4
71,2.37725711,1785746125.76958442,332197.62482590,1785746125691.5149,10509,teach_record_20260803_163523_color.mp4
72,2.41246176,1785746125.80478907,332197.65971830,1785746125724.8723,10510,teach_record_20260803_163523_color.mp4
73,2.44533730,1785746125.83766460,332197.69199110,1785746125758.2312,10511,teach_record_20260803_163523_color.mp4
74,2.47764468,1785746125.86997199,332197.72476270,1785746125791.5903,10512,teach_record_20260803_163523_color.mp4
75,2.51342511,1785746125.90575242,332197.76036040,1785746125824.9492,10513,teach_record_20260803_163523_color.mp4
76,2.54425502,1785746125.93658233,332197.79137540,1785746125858.3083,10514,teach_record_20260803_163523_color.mp4
77,2.57912636,1785746125.97145367,332197.82549950,1785746125891.6675,10515,teach_record_20260803_163523_color.mp4
78,2.61163259,1785746126.00395989,332197.85823310,1785746125925.0264,10516,teach_record_20260803_163523_color.mp4
79,2.64547777,1785746126.03780508,332197.89245400,1785746125958.3855,10517,teach_record_20260803_163523_color.mp4
80,2.67837095,1785746126.07069826,332197.92542990,1785746125991.7446,10518,teach_record_20260803_163523_color.mp4
81,2.71143031,1785746126.10375762,332197.95824770,1785746126025.1038,10519,teach_record_20260803_163523_color.mp4
82,2.74609852,1785746126.13842583,332197.99280870,1785746126058.4629,10520,teach_record_20260803_163523_color.mp4
83,2.77919626,1785746126.17152357,332198.02577770,1785746126091.8218,10521,teach_record_20260803_163523_color.mp4
84,2.81150198,1785746126.20382929,332198.05817710,1785746126125.1809,10522,teach_record_20260803_163523_color.mp4
85,2.84539294,1785746126.23772025,332198.09206400,1785746126158.5400,10523,teach_record_20260803_163523_color.mp4
86,2.87962127,1785746126.27194858,332198.12597260,1785746126191.8992,10524,teach_record_20260803_163523_color.mp4
87,2.91071272,1785746126.30304003,332198.15855220,1785746126225.2585,10525,teach_record_20260803_163523_color.mp4
88,2.94773173,1785746126.34005904,332198.19422260,1785746126258.6177,10526,teach_record_20260803_163523_color.mp4
89,2.97891688,1785746126.37124419,332198.22550350,1785746126291.9768,10527,teach_record_20260803_163523_color.mp4
90,3.01222277,1785746126.40455008,332198.25868040,1785746126325.3359,10528,teach_record_20260803_163523_color.mp4
91,3.04551268,1785746126.43783998,332198.29221250,1785746126358.6951,10529,teach_record_20260803_163523_color.mp4
92,3.07884026,1785746126.47116756,332198.32523960,1785746126392.0544,10530,teach_record_20260803_163523_color.mp4
93,3.11145425,1785746126.50378156,332198.35873750,1785746126425.4136,10531,teach_record_20260803_163523_color.mp4
94,3.14444423,1785746126.53677154,332198.39268490,1785746126458.7729,10532,teach_record_20260803_163523_color.mp4
95,3.17884660,1785746126.57117391,332198.42645900,1785746126492.1321,10533,teach_record_20260803_163523_color.mp4
96,3.21188188,1785746126.60420918,332198.45913880,1785746126525.4915,10534,teach_record_20260803_163523_color.mp4
97,3.24519396,1785746126.63752127,332198.49176510,1785746126558.8506,10535,teach_record_20260803_163523_color.mp4
98,3.27855492,1785746126.67088223,332198.52504560,1785746126592.2100,10536,teach_record_20260803_163523_color.mp4
99,3.31248784,1785746126.70481515,332198.56016370,1785746126625.5693,10537,teach_record_20260803_163523_color.mp4
100,3.34599257,1785746126.73831987,332198.59249450,1785746126658.9285,10538,teach_record_20260803_163523_color.mp4
101,3.37891340,1785746126.77124071,332198.62623910,1785746126692.2878,10539,teach_record_20260803_163523_color.mp4
102,3.41461253,1785746126.80693984,332198.66141600,1785746126725.6472,10540,teach_record_20260803_163523_color.mp4
103,3.44626904,1785746126.83859634,332198.69302150,1785746126759.0049,10541,teach_record_20260803_163523_color.mp4
104,3.47919559,1785746126.87152290,332198.72563550,1785746126792.3630,10542,teach_record_20260803_163523_color.mp4
105,3.51254869,1785746126.90487599,332198.75970760,1785746126825.7212,10543,teach_record_20260803_163523_color.mp4
106,3.54625463,1785746126.93858194,332198.79344510,1785746126859.0793,10544,teach_record_20260803_163523_color.mp4
107,3.57838917,1785746126.97071648,332198.82542660,1785746126892.4375,10545,teach_record_20260803_163523_color.mp4
108,3.61349130,1785746127.00581861,332198.86000230,1785746126925.7957,10546,teach_record_20260803_163523_color.mp4
109,3.64482355,1785746127.03715086,332198.89261670,1785746126959.1538,10547,teach_record_20260803_163523_color.mp4
110,3.67855740,1785746127.07088470,332198.92540070,1785746126992.5120,10548,teach_record_20260803_163523_color.mp4
