frame_idx,camera_time_s,system_time_s,perf_counter_s,color_realsense_timestamp_ms,color_frame_number,color_video
0,0.03363371,1783690113.90516257,599814.54218940,1783690113831.3362,1322,teach_record_20260710_212833_color.mp4
1,0.06754613,1783690113.93907499,599814.57555590,1783690113864.6946,1323,teach_record_20260710_212833_color.mp4
2,0.09942484,1783690113.97095370,599814.60844790,1783690113898.0530,1324,teach_record_20260710_212833_color.mp4
3,0.13263893,1783690114.00416780,599814.64040850,1783690113931.4114,1325,teach_record_20260710_212833_color.mp4
4,0.16558623,1783690114.03711510,599814.67356060,1783690113964.7698,1326,teach_record_20260710_212833_color.mp4
5,0.20023537,1783690114.07176423,599814.70882140,1783690113998.1282,1327,teach_record_20260710_212833_color.mp4
6,0.23184705,1783690114.10337591,599814.74013750,1783690114031.4863,1328,teach_record_20260710_212833_color.mp4
7,0.26595664,1783690114.13748550,599814.77361880,1783690114064.8445,1329,teach_record_20260710_212833_color.mp4
8,0.29963017,1783690114.17115903,599814.80860040,1783690114098.2029,1330,teach_record_20260710_212833_color.mp4
9,0.33490658,1783690114.20643544,599814.84275340,1783690114131.5610,1331,teach_record_20260710_212833_color.mp4
10,0.36829376,1783690114.23982263,599814.87673380,1783690114164.9192,1332,teach_record_20260710_212833_color.mp4
11,0.40133715,1783690114.27286601,599814.90918430,1783690114198.2776,1333,teach_record_20260710_212833_color.mp4
12,0.43230891,1783690114.30383778,599814.94065010,1783690114231.6357,1334,teach_record_20260710_212833_color.mp4
13,0.46878600,1783690114.34031487,599814.97661500,1783690114264.9939,1335,teach_record_20260710_212833_color.mp4
14,0.49969101,1783690114.37121987,599815.00756410,1783690114298.3523,1336,teach_record_20260710_212833_color.mp4
15,0.53137851,1783690114.40290737,599815.03997280,1783690114331.7104,1337,teach_record_20260710_212833_color.mp4
16,0.57052732,1783690114.44205618,599815.07841170,1783690114365.0686,1338,teach_record_20260710_212833_color.mp4
17,0.59972405,1783690114.47125292,599815.10735840,1783690114398.4270,1339,teach_record_20260710_212833_color.mp4
18,0.63233113,1783690114.50386000,599815.14052190,1783690114431.7852,1340,teach_record_20260710_212833_color.mp4
19,0.66661787,1783690114.53814673,599815.17464880,1783690114465.1436,1341,teach_record_20260710_212833_color.mp4
20,0.70298743,1783690114.57451630,599815.21077850,1783690114498.5017,1342,teach_record_20260710_212833_color.mp4
21,0.73227811,1783690114.60380697,599815.24050810,1783690114531.8601,1343,teach_record_20260710_212833_color.mp4
22,0.76655364,1783690114.63808250,599815.27435830,1783690114565.2183,1344,teach_record_20260710_212833_color.mp4
23,0.80117011,1783690114.67269897,599815.30878740,1783690114598.5764,1345,teach_record_20260710_212833_color.mp4
24,0.83427835,1783690114.70580721,599815.34195100,1783690114631.9348,1346,teach_record_20260710_212833_color.mp4
