frame_idx,camera_time_s,system_time_s,perf_counter_s,color_realsense_timestamp_ms,color_frame_number,color_video
0,0.02207279,1784039494.97311711,949211.91686980,1784039494893.7268,14590,teach_record_20260714_223134_color.mp4
1,0.05603456,1784039495.00707889,949211.95005240,1784039494927.0850,14591,teach_record_20260714_223134_color.mp4
2,0.08887935,1784039495.03992367,949211.98288130,1784039494960.4431,14592,teach_record_20260714_223134_color.mp4
3,0.12185764,1784039495.07290196,949212.01683730,1784039494993.8013,14593,teach_record_20260714_223134_color.mp4
4,0.15439272,1784039495.10543704,949212.04937270,1784039495027.1594,14594,teach_record_20260714_223134_color.mp4
5,0.18769908,1784039495.13874340,949212.08240660,1784039495060.5178,14595,teach_record_20260714_223134_color.mp4
6,0.22157478,1784039495.17261910,949212.11582860,1784039495093.8760,14596,teach_record_20260714_223134_color.mp4
7,0.25545526,1784039495.20649958,949212.15025150,1784039495127.2341,14597,teach_record_20260714_223134_color.mp4
8,0.28798723,1784039495.23903155,949212.18272500,1784039495160.5923,14598,teach_record_20260714_223134_color.mp4
9,0.32118702,1784039495.27223134,949212.21565560,1784039495193.9504,14599,teach_record_20260714_223134_color.mp4
10,0.35609794,1784039495.30714226,949212.25130100,1784039495227.3086,14600,teach_record_20260714_223134_color.mp4
11,0.38823175,1784039495.33927608,949212.28315640,1784039495260.6667,14601,teach_record_20260714_223134_color.mp4
12,0.42256331,1784039495.37360764,949212.31685590,1784039495294.0251,14602,teach_record_20260714_223134_color.mp4
13,0.45440841,1784039495.40545273,949212.34902430,1784039495327.3833,14603,teach_record_20260714_223134_color.mp4
14,0.48810720,1784039495.43915153,949212.38292400,1784039495360.7415,14604,teach_record_20260714_223134_color.mp4
15,0.52219653,1784039495.47324085,949212.41630850,1784039495394.0999,14605,teach_record_20260714_223134_color.mp4
16,0.55626345,1784039495.50730777,949212.45074180,1784039495427.4580,14606,teach_record_20260714_223134_color.mp4
17,0.59086823,1784039495.54191256,949212.48513920,1784039495460.8162,14607,teach_record_20260714_223134_color.mp4
18,0.62329960,1784039495.57434392,949212.51764550,1784039495494.1746,14608,teach_record_20260714_223134_color.mp4
19,0.65590191,1784039495.60694623,949212.55061740,1784039495527.5327,14609,teach_record_20260714_223134_color.mp4
20,0.68845844,1784039495.63950276,949212.58323800,1784039495560.8909,14610,teach_record_20260714_223134_color.mp4
21,0.72253752,1784039495.67358184,949212.61759770,1784039495594.2493,14611,teach_record_20260714_223134_color.mp4
22,0.75563192,1784039495.70667624,949212.64979920,1784039495627.6074,14612,teach_record_20260714_223134_color.mp4
23,0.78831387,1784039495.73935819,949212.68369600,1784039495660.9658,14613,teach_record_20260714_223134_color.mp4
24,0.82399058,1784039495.77503490,949212.71810750,1784039495694.3237,14614,teach_record_20260714_223134_color.mp4
25,0.85745454,1784039495.80849886,949212.75187090,1784039495727.6829,14615,teach_record_20260714_223134_color.mp4
26,0.88853693,1784039495.83958125,949212.78296510,1784039495761.0422,14616,teach_record_20260714_223134_color.mp4
27,0.92173839,1784039495.87278271,949212.81677320,1784039495794.4016,14617,teach_record_20260714_223134_color.mp4
28,0.95568013,1784039495.90672445,949212.85005220,1784039495827.7610,14618,teach_record_20260714_223134_color.mp4
29,0.98878407,1784039495.93982840,949212.88321540,1784039495861.1204,14619,teach_record_20260714_223134_color.mp4
30,1.02322936,1784039495.97427368,949212.91768050,1784039495894.4797,14620,teach_record_20260714_223134_color.mp4
31,1.05695748,1784039496.00800180,949212.95134880,1784039495927.8394,14621,teach_record_20260714_223134_color.mp4
32,1.08878255,1784039496.03982687,949212.98369580,1784039495961.1987,14622,teach_record_20260714_223134_color.mp4
33,1.12188029,1784039496.07292461,949213.01625260,1784039495994.5581,14623,teach_record_20260714_223134_color.mp4
34,1.15469432,1784039496.10573864,949213.04953000,1784039496027.9175,14624,teach_record_20260714_223134_color.mp4
35,1.19071627,1784039496.14176059,949213.08496240,1784039496061.2769,14625,teach_record_20260714_223134_color.mp4
36,1.22284293,1784039496.17388725,949213.11762620,1784039496094.6365,14626,teach_record_20260714_223134_color.mp4
37,1.25621772,1784039496.20726204,949213.15075480,1784039496127.9958,14627,teach_record_20260714_223134_color.mp4
38,1.29004216,1784039496.24108648,949213.18429520,1784039496161.3552,14628,teach_record_20260714_223134_color.mp4
39,1.32193446,1784039496.27297878,949213.21692930,1784039496194.7148,14629,teach_record_20260714_223134_color.mp4
40,1.35466027,1784039496.30570459,949213.24974000,1784039496228.0742,14630,teach_record_20260714_223134_color.mp4
41,1.38934541,1784039496.34038973,949213.28401850,1784039496261.4338,14631,teach_record_20260714_223134_color.mp4
42,1.42169070,1784039496.37273502,949213.31669430,1784039496294.7932,14632,teach_record_20260714_223134_color.mp4
43,1.45693398,1784039496.40797830,949213.35106960,1784039496328.1528,14633,teach_record_20260714_223134_color.mp4
44,1.48835444,1784039496.43939877,949213.38309160,1784039496361.5122,14634,teach_record_20260714_223134_color.mp4
45,1.52264595,1784039496.47369027,949213.41712190,1784039496394.8718,14635,teach_record_20260714_223134_color.mp4
46,1.55547619,1784039496.50652051,949213.45029670,1784039496428.2314,14636,teach_record_20260714_223134_color.mp4
47,1.58955431,1784039496.54059863,949213.48361960,1784039496461.5911,14637,teach_record_20260714_223134_color.mp4
48,1.62216926,1784039496.57321358,949213.51656370,1784039496494.9504,14638,teach_record_20260714_223134_color.mp4
49,1.65650916,1784039496.60755348,949213.55076970,1784039496528.3101,14639,teach_record_20260714_223134_color.mp4
50,1.68963385,1784039496.64067817,949213.58373020,1784039496561.6697,14640,teach_record_20260714_223134_color.mp4
51,1.72316265,1784039496.67420697,949213.61760880,1784039496595.0293,14641,teach_record_20260714_223134_color.mp4
52,1.75679398,1784039496.70783830,949213.65099510,1784039496628.3889,14642,teach_record_20260714_223134_color.mp4
53,1.79001355,1784039496.74105787,949213.68428550,1784039496661.7485,14643,teach_record_20260714_223134_color.mp4
54,1.82171822,1784039496.77276254,949213.71669380,1784039496695.1079,14644,teach_record_20260714_223134_color.mp4
55,1.85709429,1784039496.80813861,949213.75108910,1784039496728.4661,14645,teach_record_20260714_223134_color.mp4
56,1.88933730,1784039496.84038162,949213.78421790,1784039496761.8225,14646,teach_record_20260714_223134_color.mp4
57,1.92396832,1784039496.87501264,949213.81875520,1784039496795.1790,14647,teach_record_20260714_223134_color.mp4
58,1.95768452,1784039496.90872884,949213.85208430,1784039496828.5356,14648,teach_record_20260714_223134_color.mp4
59,1.98969245,1784039496.94073677,949213.88386240,1784039496861.8921,14649,teach_record_20260714_223134_color.mp4
60,2.02293468,1784039496.97397900,949213.91738260,1784039496895.2485,14650,teach_record_20260714_223134_color.mp4
61,2.05650067,1784039497.00754499,949213.95059960,1784039496928.6050,14651,teach_record_20260714_223134_color.mp4
62,2.08972621,1784039497.04077053,949213.98521660,1784039496961.9614,14652,teach_record_20260714_223134_color.mp4
63,2.12294865,1784039497.07399297,949214.01759910,1784039496995.3179,14653,teach_record_20260714_223134_color.mp4
