time_s,loop_count,master_q1,master_q2,master_q3,master_q4,master_q5,master_q6,slave_target_q1,slave_target_q2,slave_target_q3,slave_target_q4,slave_target_q5,slave_target_q6,slave_actual_q1,slave_actual_q2,slave_actual_q3,slave_actual_q4,slave_actual_q5,slave_actual_q6,slave_actual_v1,slave_actual_v2,slave_actual_v3,slave_actual_v4,slave_actual_v5,slave_actual_v6,master_tool,slave_tool_target,slave_tool_actual,slave_tool_actual_vel
0.04039502,5,3.09991645,-1.68455394,-3.09874733,-0.00762939,1.49642087,0.00267029,3.09979145,-1.63944993,-3.09899733,-0.00525439,1.49715793,0.00167029,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00488281,0.00488281,-0.01464844,-0.00000000,-0.01464844,1.03340149,2.59949829,2.57987976,0.00000000
0.05611563,10,3.09991645,-1.68455394,-3.09874733,-0.00762939,1.49642087,0.00267029,3.09987549,-1.63592025,-3.09882925,-0.00685115,1.49614945,0.00234261,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00488281,-0.00000000,-0.01464844,0.01464844,-0.01464844,1.03340149,2.61949829,2.57987976,0.02441406
0.07110095,15,3.09991645,-1.68455394,-3.09874733,-0.00762939,1.49642087,0.00267029,3.09990302,-1.63476365,-3.09877418,-0.00737438,1.49581899,0.00256291,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00488281,0.00488281,-0.01464844,-0.00000000,-0.01464844,1.03302002,2.63668537,2.58483887,0.43945312
0.08609462,20,3.09991645,-1.68455394,-3.09874733,-0.00762939,1.49642087,0.00267029,3.09991205,-1.63438465,-3.09875613,-0.00754583,1.49571070,0.00263510,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.49985409,-0.00038147,0.00000000,0.00000000,0.00976562,-0.01464844,-0.00000000,-0.01464844,1.03340149,2.64329790,2.58979797,0.24414062
0.10104680,25,3.09991645,-1.68455394,-3.09874733,-0.00762939,1.49642087,0.00267029,3.09991501,-1.63426046,-3.09875022,-0.00760201,1.49567522,0.00265876,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.49985409,-0.00038147,-0.00488281,0.00000000,0.00488281,-0.01464844,0.01464844,-0.01464844,1.03340149,2.64532309,2.59170532,0.24414062
0.11478996,30,3.09991645,-1.68455394,-3.09874733,-0.00762939,1.49642087,0.00267029,3.09991597,-1.63421977,-3.09874828,-0.00762042,1.49566359,0.00266651,3.09953498,-1.65022166,-3.09951027,-0.00076294,1.49947262,-0.00038147,-0.00488281,-0.00488281,0.00488281,-0.02929688,-0.00000000,-0.01464844,1.03340149,2.64620643,2.60200500,0.29296875
0.13314629,35,3.09991645,-1.68455394,-3.09874733,-0.00762939,1.49642087,0.00267029,3.09991629,-1.63420643,-3.09874764,-0.00762645,1.49565978,0.00266905,3.09953498,-1.65022166,-3.09951027,-0.00114441,1.49909115,-0.00038147,-0.00488281,0.00488281,0.00488281,-0.01464844,-0.02929688,-0.01464844,1.03340149,2.64641776,2.60658264,0.29296875
0.14695477,40,3.09991645,-1.68455394,-3.09874733,-0.00762939,1.49642087,0.00267029,3.09991640,-1.63420206,-3.09874743,-0.00762843,1.49565853,0.00266988,3.09953498,-1.64984019,-3.09951027,-0.00152588,1.49870968,0.00000000,0.00000000,0.01953125,0.00488281,-0.04394531,-0.01464844,0.00000000,1.03340149,2.64656514,2.60925293,0.29296875
0.16355371,45,3.09991645,-1.68455394,-3.09874733,-0.00762939,1.49642087,0.00267029,3.09991643,-1.63420063,-3.09874737,-0.00762908,1.49565813,0.00267016,3.09953498,-1.64945872,-3.09951027,-0.00190735,1.49794674,0.00000000,-0.00488281,0.02929688,0.00488281,-0.02929688,-0.01464844,0.00000000,1.03340149,2.64661343,2.61192322,0.04882812
0.17944837,50,3.09991645,-1.68455394,-3.09874733,-0.00762939,1.49642087,0.00267029,3.09991644,-1.63420016,-3.09874734,-0.00762929,1.49565799,0.00267024,3.09953498,-1.64907725,-3.09951027,-0.00305176,1.49756527,0.00000000,0.00000000,0.01953125,0.00488281,-0.05859375,-0.01464844,-0.01464844,1.03340149,2.64650718,2.61688232,0.31738281
0.19467330,55,3.09991645,-1.68455394,-3.09874733,-0.00762939,1.49642087,0.00267029,3.09991644,-1.63420001,-3.09874734,-0.00762936,1.49565795,0.00267027,3.09953498,-1.64831431,-3.09951027,-0.00343323,1.49756527,0.00000000,-0.00488281,0.03906250,0.00488281,-0.04394531,0.01464844,-0.02929688,1.03302002,2.64644185,2.61840820,0.12207031
