time_s,loop_count,master_q1,master_q2,master_q3,master_q4,master_q5,master_q6,slave_target_q1,slave_target_q2,slave_target_q3,slave_target_q4,slave_target_q5,slave_target_q6,slave_actual_q1,slave_actual_q2,slave_actual_q3,slave_actual_q4,slave_actual_q5,slave_actual_q6,slave_actual_v1,slave_actual_v2,slave_actual_v3,slave_actual_v4,slave_actual_v5,slave_actual_v6,master_tool,slave_tool_target,slave_tool_actual,slave_tool_actual_vel
0.02813601,5,3.09953498,-1.69981272,-3.09951027,0.00000000,1.49870968,-0.00076294,3.09953498,-1.64970872,-3.09951027,0.00013147,1.49895321,-0.00063794,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.50061703,-0.00038147,-0.00488281,-0.00976562,0.00488281,-0.01464844,0.01464844,-0.01464844,1.00021362,2.58007373,2.57949829,0.00000000
0.04375124,10,3.09953498,-1.69981272,-3.09951027,-0.00038147,1.49870968,-0.00076294,3.09953498,-1.64954064,-3.09951027,0.00004308,1.49853301,-0.00072198,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00488281,0.00488281,0.00000000,-0.00000000,-0.01464844,1.00059509,2.58045003,2.57949829,0.00000000
0.05903721,15,3.09953498,-1.69981272,-3.09951027,-0.00038147,1.49870968,-0.00076294,3.09953498,-1.64948556,-3.09951027,0.00001412,1.49839532,-0.00074952,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,0.00000000,0.00488281,-0.01464844,0.01464844,0.00000000,1.00021362,2.58058579,2.57949829,-0.02441406
0.07154489,20,3.09953498,-1.69981272,-3.09951027,-0.00038147,1.49870968,-0.00076294,3.09953498,-1.64946752,-3.09951027,0.00000463,1.49835020,-0.00075854,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00488281,-0.00000000,0.00000000,-0.00000000,-0.02929688,1.00059509,2.58061783,2.57949829,-0.02441406
0.08787441,25,3.09953498,-1.69981272,-3.09951027,-0.00038147,1.49870968,-0.00038147,3.09953498,-1.64946160,-3.09951027,0.00000152,1.49833542,-0.00062417,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00488281,0.00488281,-0.02929688,0.02929688,-0.01464844,1.00059509,2.58079336,2.57949829,-0.02441406
0.10177755,30,3.09953498,-1.69981272,-3.09951027,-0.00038147,1.49870968,-0.00076294,3.09953498,-1.64945966,-3.09951027,0.00000050,1.49833058,-0.00062958,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00488281,0.00488281,-0.02929688,-0.00000000,-0.01464844,1.00021362,2.58061138,2.57949829,-0.02441406
0.11682248,35,3.09915351,-1.69981272,-3.09951027,-0.00038147,1.49870968,-0.00038147,3.09945868,-1.64945903,-3.09951027,0.00000016,1.49832899,-0.00046277,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,0.00000000,-0.00488281,0.00488281,0.00000000,-0.00000000,-0.01464844,0.99983215,2.58010131,2.57987976,0.02441406
0.13121486,40,3.09877204,-1.69981272,-3.09951027,-0.00038147,1.49870968,0.00000000,3.09917721,-1.64945882,-3.09951027,0.00000005,1.49837730,-0.00033182,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00488281,0.00488281,0.00000000,0.01464844,-0.01464844,0.99983215,2.58005624,2.57949829,-0.04882812
0.14310622,45,3.09800910,-1.69981272,-3.09951027,-0.00038147,1.49870968,-0.00038147,3.09849343,-1.64945875,-3.09951027,0.00000002,1.49844439,-0.00027291,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,0.00000000,0.00488281,-0.01464844,0.01464844,-0.01464844,1.00021362,2.57993136,2.57949829,-0.02441406
0.15725613,50,3.09724616,-1.69981272,-3.09951027,-0.00038147,1.49870968,0.00000000,3.09777400,-1.64945873,-3.09951027,0.00000001,1.49836628,-0.00008943,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00976562,-0.00488281,0.00488281,0.00000000,0.01464844,-0.01464844,0.99983215,2.57973786,2.57949829,-0.04882812
