frame_idx,camera_time_s,system_time_s,perf_counter_s,color_realsense_timestamp_ms,color_frame_number,color_video
29,0.97184086,1785745682.99703312,331754.85153950,1785745682918.3127,975,teach_record_20260803_162802_color.mp4
30,1.00516129,1785745683.03035355,331754.88447850,1785745682951.6675,976,teach_record_20260803_162802_color.mp4
31,1.03836799,1785745683.06356025,331754.91856390,1785745682985.0220,977,teach_record_20260803_162802_color.mp4
32,1.07172489,1785745683.09691715,331754.95111310,1785745683018.3765,978,teach_record_20260803_162802_color.mp4
33,1.10524440,1785745683.13043666,331754.98489590,1785745683051.7310,979,teach_record_20260803_162802_color.mp4
34,1.13816977,1785745683.16336203,331755.01778860,1785745683085.0854,980,teach_record_20260803_162802_color.mp4
35,1.17122316,1785745683.19641542,331755.05081730,1785745683118.4399,981,teach_record_20260803_162802_color.mp4
36,1.20629263,1785745683.23148489,331755.08594240,1785745683151.7944,982,teach_record_20260803_162802_color.mp4
37,1.23960590,1785745683.26479816,331755.11960530,1785745683185.1489,983,teach_record_20260803_162802_color.mp4
38,1.27186680,1785745683.29705906,331755.15155940,1785745683218.5032,984,teach_record_20260803_162802_color.mp4
39,1.30599165,1785745683.33118391,331755.18558200,1785745683251.8577,985,teach_record_20260803_162802_color.mp4
40,1.33980322,1785745683.36499548,331755.21907370,1785745683285.2119,986,teach_record_20260803_162802_color.mp4
41,1.37158990,1785745683.39678216,331755.25102740,1785745683318.5664,987,teach_record_20260803_162802_color.mp4
42,1.40530920,1785745683.43050146,331755.28488960,1785745683351.9207,988,teach_record_20260803_162802_color.mp4
43,1.43880725,1785745683.46399951,331755.31810630,1785745683385.2749,989,teach_record_20260803_162802_color.mp4
44,1.47211266,1785745683.49730492,331755.35152470,1785745683418.6292,990,teach_record_20260803_162802_color.mp4
45,1.50664592,1785745683.53183818,331755.38598150,1785745683451.9834,991,teach_record_20260803_162802_color.mp4
46,1.53850961,1785745683.56370187,331755.41787300,1785745683485.3376,992,teach_record_20260803_162802_color.mp4
47,1.57170582,1785745683.59689808,331755.45121100,1785745683518.6919,993,teach_record_20260803_162802_color.mp4
48,1.60537839,1785745683.63057065,331755.48467950,1785745683552.0461,994,teach_record_20260803_162802_color.mp4
49,1.63919735,1785745683.66438961,331755.51844330,1785745683585.4004,995,teach_record_20260803_162802_color.mp4
50,1.67396402,1785745683.69915628,331755.55336820,1785745683618.7544,996,teach_record_20260803_162802_color.mp4
51,1.70537877,1785745683.73057103,331755.58464330,1785745683652.1086,997,teach_record_20260803_162802_color.mp4
52,1.73882961,1785745683.76402187,331755.61806110,1785745683685.4626,998,teach_record_20260803_162802_color.mp4
53,1.77263117,1785745683.79782343,331755.65216430,1785745683718.8169,999,teach_record_20260803_162802_color.mp4
54,1.80512047,1785745683.83031273,331755.68476650,1785745683752.1709,1000,teach_record_20260803_162802_color.mp4
55,1.83862519,1785745683.86381745,331755.71826790,1785745683785.5249,1001,teach_record_20260803_162802_color.mp4
56,1.87143540,1785745683.89662766,331755.75135630,1785745683818.8789,1002,teach_record_20260803_162802_color.mp4
57,1.90547919,1785745683.93067145,331755.78493410,1785745683852.2332,1003,teach_record_20260803_162802_color.mp4
58,1.93895125,1785745683.96414351,331755.81851420,1785745683885.5911,1004,teach_record_20260803_162802_color.mp4
59,1.97260928,1785745683.99780154,331755.85210620,1785745683918.9470,1005,teach_record_20260803_162802_color.mp4
60,2.00635552,1785745684.03154778,331755.88597400,1785745683952.3027,1006,teach_record_20260803_162802_color.mp4
61,2.03895617,1785745684.06414843,331755.91821390,1785745683985.6584,1007,teach_record_20260803_162802_color.mp4
62,2.07262850,1785745684.09782076,331755.95258620,1785745684019.0142,1008,teach_record_20260803_162802_color.mp4
63,2.10547447,1785745684.13066673,331755.98495520,1785745684052.3699,1009,teach_record_20260803_162802_color.mp4
64,2.14050555,1785745684.16569781,331756.02043920,1785745684085.7253,1010,teach_record_20260803_162802_color.mp4
65,2.17199492,1785745684.19718719,331756.05161490,1785745684119.0811,1011,teach_record_20260803_162802_color.mp4
66,2.20585275,1785745684.23104501,331756.08528400,1785745684152.4368,1012,teach_record_20260803_162802_color.mp4
67,2.23935199,1785745684.26454425,331756.11896120,1785745684185.7922,1013,teach_record_20260803_162802_color.mp4
68,2.27230263,1785745684.29749489,331756.15178590,1785745684219.1479,1014,teach_record_20260803_162802_color.mp4
69,2.30586672,1785745684.33105898,331756.18574670,1785745684252.5034,1015,teach_record_20260803_162802_color.mp4
70,2.33938789,1785745684.36458015,331756.21893100,1785745684285.8589,1016,teach_record_20260803_162802_color.mp4
71,2.37138605,1785745684.39657831,331756.25169160,1785745684319.2146,1017,teach_record_20260803_162802_color.mp4
72,2.40611100,1785745684.43130326,331756.28563260,1785745684352.5701,1018,teach_record_20260803_162802_color.mp4
73,2.43916297,1785745684.46435523,331756.31851240,1785745684385.9255,1019,teach_record_20260803_162802_color.mp4
74,2.47449923,1785745684.49969149,331756.35369800,1785745684419.2810,1020,teach_record_20260803_162802_color.mp4
75,2.50586700,1785745684.53105927,331756.38562300,1785745684452.6365,1021,teach_record_20260803_162802_color.mp4
76,2.53982639,1785745684.56501865,331756.41945120,1785745684485.9919,1022,teach_record_20260803_162802_color.mp4
77,2.57173157,1785745684.59692383,331756.45192200,1785745684519.3472,1023,teach_record_20260803_162802_color.mp4
78,2.60612345,1785745684.63131571,331756.48559930,1785745684552.7026,1024,teach_record_20260803_162802_color.mp4
79,2.63971043,1785745684.66490269,331756.51994750,1785745684586.0581,1025,teach_record_20260803_162802_color.mp4
80,2.67309093,1785745684.69828320,331756.55269580,1785745684619.4133,1026,teach_record_20260803_162802_color.mp4
81,2.70603800,1785745684.73123026,331756.58528890,1785745684652.7688,1027,teach_record_20260803_162802_color.mp4
82,2.74201727,1785745684.76720953,331756.62131770,1785745684686.1240,1028,teach_record_20260803_162802_color.mp4
83,2.77262926,1785745684.79782152,331756.65268250,1785745684719.4792,1029,teach_record_20260803_162802_color.mp4
84,2.80717587,1785745684.83236814,331756.68669990,1785745684752.8345,1030,teach_record_20260803_162802_color.mp4
85,2.84029245,1785745684.86548471,331756.71952120,1785745684786.1897,1031,teach_record_20260803_162802_color.mp4
86,2.87272716,1785745684.89791942,331756.75217140,1785745684819.5449,1032,teach_record_20260803_162802_color.mp4
87,2.90658116,1785745684.93177342,331756.78670400,1785745684852.9001,1033,teach_record_20260803_162802_color.mp4
88,2.93963599,1785745684.96482825,331756.81889860,1785745684886.2556,1034,teach_record_20260803_162802_color.mp4
89,2.97349477,1785745684.99868703,331756.85401490,1785745684919.6133,1035,teach_record_20260803_162802_color.mp4
90,3.00666904,1785745685.03186131,331756.88678240,1785745684952.9707,1036,teach_record_20260803_162802_color.mp4
91,3.03870249,1785745685.06389475,331756.91887580,1785745684986.3284,1037,teach_record_20260803_162802_color.mp4
92,3.07362294,1785745685.09881520,331756.95323860,1785745685019.6858,1038,teach_record_20260803_162802_color.mp4
93,3.10715127,1785745685.13234353,331756.98672640,1785745685053.0432,1039,teach_record_20260803_162802_color.mp4
94,3.14027286,1785745685.16546512,331757.01958040,1785745685086.4006,1040,teach_record_20260803_162802_color.mp4
95,3.17345905,1785745685.19865131,331757.05378750,1785745685119.7581,1041,teach_record_20260803_162802_color.mp4
96,3.20694256,1785745685.23213482,331757.08638780,1785745685153.1155,1042,teach_record_20260803_162802_color.mp4
97,3.23992038,1785745685.26511264,331757.11944970,1785745685186.4729,1043,teach_record_20260803_162802_color.mp4
98,3.27336502,1785745685.29855728,331757.15304910,1785745685219.8303,1044,teach_record_20260803_162802_color.mp4
99,3.30787039,1785745685.33306265,331757.18714900,1785745685253.1877,1045,teach_record_20260803_162802_color.mp4
100,3.34034300,1785745685.36553526,331757.22050910,1785745685286.5452,1046,teach_record_20260803_162802_color.mp4
101,3.37289548,1785745685.39808774,331757.25358160,1785745685319.9023,1047,teach_record_20260803_162802_color.mp4
102,3.40929604,1785745685.43448830,331757.28923960,1785745685353.2598,1048,teach_record_20260803_162802_color.mp4
103,3.43955350,1785745685.46474576,331757.31913040,1785745685386.6172,1049,teach_record_20260803_162802_color.mp4
104,3.47310328,1785745685.49829555,331757.35321490,1785745685419.9744,1050,teach_record_20260803_162802_color.mp4
105,3.50715089,1785745685.53234315,331757.38675490,1785745685453.3318,1051,teach_record_20260803_162802_color.mp4
106,3.53995490,1785745685.56514716,331757.41962480,1785745685486.6890,1052,teach_record_20260803_162802_color.mp4
107,3.57402158,1785745685.59921384,331757.45360030,1785745685520.0464,1053,teach_record_20260803_162802_color.mp4
108,3.60770965,1785745685.63290191,331757.48695590,1785745685553.4036,1054,teach_record_20260803_162802_color.mp4
109,3.64130712,1785745685.66649938,331757.52068690,1785745685586.7607,1055,teach_record_20260803_162802_color.mp4
110,3.67430067,1785745685.69949293,331757.55498710,1785745685620.1182,1056,teach_record_20260803_162802_color.mp4
111,3.70737743,1785745685.73256969,331757.58690420,1785745685653.4753,1057,teach_record_20260803_162802_color.mp4
112,3.74028945,1785745685.76548171,331757.61977910,1785745685686.8325,1058,teach_record_20260803_162802_color.mp4
113,3.77408838,1785745685.79928064,331757.65360040,1785745685720.1897,1059,teach_record_20260803_162802_color.mp4
114,3.80842781,1785745685.83362007,331757.68779210,1785745685753.5469,1060,teach_record_20260803_162802_color.mp4
115,3.83981466,1785745685.86500692,331757.71978300,1785745685786.9041,1061,teach_record_20260803_162802_color.mp4
116,3.87555599,1785745685.90074825,331757.75476050,1785745685820.2612,1062,teach_record_20260803_162802_color.mp4
117,3.90794468,1785745685.93313694,331757.78794630,1785745685853.6184,1063,teach_record_20260803_162802_color.mp4
118,3.94056153,1785745685.96575379,331757.81998780,1785745685886.9756,1064,teach_record_20260803_162802_color.mp4
119,3.97470212,1785745685.99989438,331757.85423910,1785745685920.3328,1065,teach_record_20260803_162802_color.mp4
120,4.00724626,1785745686.03243852,331757.88744030,1785745685953.6902,1066,teach_record_20260803_162802_color.mp4
121,4.04093766,1785745686.06612992,331757.92160990,1785745685987.0464,1067,teach_record_20260803_162802_color.mp4
122,4.07454324,1785745686.09973550,331757.95410900,1785745686020.4023,1068,teach_record_20260803_162802_color.mp4
123,4.10683799,1785745686.13203025,331757.98628660,1785745686053.7583,1069,teach_record_20260803_162802_color.mp4
124,4.14031625,1785745686.16550851,331758.01991150,1785745686087.1145,1070,teach_record_20260803_162802_color.mp4
125,4.17442155,1785745686.19961381,331758.05417880,1785745686120.4705,1071,teach_record_20260803_162802_color.mp4
126,4.20779848,1785745686.23299074,331758.08707510,1785745686153.8264,1072,teach_record_20260803_162802_color.mp4
127,4.24049687,1785745686.26568913,331758.11980490,1785745686187.1824,1073,teach_record_20260803_162802_color.mp4
128,4.27406669,1785745686.29925895,331758.15393860,1785745686220.5383,1074,teach_record_20260803_162802_color.mp4
129,4.30710769,1785745686.33229995,331758.18667680,1785745686253.8943,1075,teach_record_20260803_162802_color.mp4
130,4.34086561,1785745686.36605787,331758.22009540,1785745686287.2500,1076,teach_record_20260803_162802_color.mp4
131,4.37459540,1785745686.39978766,331758.25390300,1785745686320.6060,1077,teach_record_20260803_162802_color.mp4
132,4.40797496,1785745686.43316722,331758.28742660,1785745686353.9619,1078,teach_record_20260803_162802_color.mp4
133,4.44116163,1785745686.46635389,331758.32058320,1785745686387.3176,1079,teach_record_20260803_162802_color.mp4
134,4.47444582,1785745686.49963808,331758.35507570,1785745686420.6736,1080,teach_record_20260803_162802_color.mp4
135,4.50772262,1785745686.53291488,331758.38736280,1785745686454.0293,1081,teach_record_20260803_162802_color.mp4
136,4.54066324,1785745686.56585550,331758.41988580,1785745686487.3853,1082,teach_record_20260803_162802_color.mp4
137,4.57452726,1785745686.59971952,331758.45384230,1785745686520.7410,1083,teach_record_20260803_162802_color.mp4
138,4.60828304,1785745686.63347530,331758.48768800,1785745686554.0967,1084,teach_record_20260803_162802_color.mp4
139,4.64126635,1785745686.66645861,331758.52099770,1785745686587.4526,1085,teach_record_20260803_162802_color.mp4
140,4.67369509,1785745686.69888735,331758.55335980,1785745686620.8083,1086,teach_record_20260803_162802_color.mp4
