frame_idx,camera_time_s,system_time_s,perf_counter_s,color_realsense_timestamp_ms,color_frame_number,color_video
0,0.01571584,1783953154.90485597,862867.36405330,1783953154824.8770,14806,teach_record_20260713_223234_color.mp4
1,0.04789805,1783953154.93703818,862867.39487760,1783953154858.2458,14807,teach_record_20260713_223234_color.mp4
2,0.08240843,1783953154.97154856,862867.42923510,1783953154891.6150,14808,teach_record_20260713_223234_color.mp4
3,0.11451840,1783953155.00365853,862867.46172630,1783953154924.9839,14809,teach_record_20260713_223234_color.mp4
4,0.14814782,1783953155.03728795,862867.49516320,1783953154958.3530,14810,teach_record_20260713_223234_color.mp4
5,0.18192863,1783953155.07106876,862867.52893370,1783953154991.7222,14811,teach_record_20260713_223234_color.mp4
6,0.21414018,1783953155.10328031,862867.56164930,1783953155025.0913,14812,teach_record_20260713_223234_color.mp4
7,0.24704027,1783953155.13618040,862867.59524980,1783953155058.4604,14813,teach_record_20260713_223234_color.mp4
8,0.28183699,1783953155.17097712,862867.62879090,1783953155091.8296,14814,teach_record_20260713_223234_color.mp4
9,0.31484914,1783953155.20398927,862867.66191690,1783953155125.1990,14815,teach_record_20260713_223234_color.mp4
10,0.34844351,1783953155.23758364,862867.69646490,1783953155158.5681,14816,teach_record_20260713_223234_color.mp4
11,0.38372755,1783953155.27286768,862867.73046980,1783953155191.9375,14817,teach_record_20260713_223234_color.mp4
12,0.41508675,1783953155.30422688,862867.76227170,1783953155225.3069,14818,teach_record_20260713_223234_color.mp4
13,0.44842458,1783953155.33756471,862867.79546410,1783953155258.6763,14819,teach_record_20260713_223234_color.mp4
14,0.48187590,1783953155.37101603,862867.82883240,1783953155292.0457,14820,teach_record_20260713_223234_color.mp4
15,0.51601005,1783953155.40515018,862867.86363820,1783953155325.4150,14821,teach_record_20260713_223234_color.mp4
16,0.54990029,1783953155.43904042,862867.89686330,1783953155358.7791,14822,teach_record_20260713_223234_color.mp4
17,0.58160782,1783953155.47074795,862867.92925180,1783953155392.1431,14823,teach_record_20260713_223234_color.mp4
18,0.61615515,1783953155.50529528,862867.96312470,1783953155425.5071,14824,teach_record_20260713_223234_color.mp4
19,0.64835620,1783953155.53749633,862867.99592230,1783953155458.8711,14825,teach_record_20260713_223234_color.mp4
20,0.68271685,1783953155.57185698,862868.02982200,1783953155492.2351,14826,teach_record_20260713_223234_color.mp4
21,0.71588230,1783953155.60502243,862868.06261840,1783953155525.5994,14827,teach_record_20260713_223234_color.mp4
22,0.74953985,1783953155.63867998,862868.09642180,1783953155558.9634,14828,teach_record_20260713_223234_color.mp4
23,0.78250742,1783953155.67164755,862868.12916830,1783953155592.3274,14829,teach_record_20260713_223234_color.mp4
24,0.81643629,1783953155.70557642,862868.16311930,1783953155625.6917,14830,teach_record_20260713_223234_color.mp4
25,0.84828472,1783953155.73742485,862868.19597240,1783953155659.0557,14831,teach_record_20260713_223234_color.mp4
26,0.88218880,1783953155.77132893,862868.23037070,1783953155692.4197,14832,teach_record_20260713_223234_color.mp4
27,0.91481137,1783953155.80395150,862868.26222220,1783953155725.7839,14833,teach_record_20260713_223234_color.mp4
28,0.94917083,1783953155.83831096,862868.29614760,1783953155759.1479,14834,teach_record_20260713_223234_color.mp4
29,0.98284268,1783953155.87198281,862868.32942440,1783953155792.5122,14835,teach_record_20260713_223234_color.mp4
30,1.01890111,1783953155.90804124,862868.36634540,1783953155825.8762,14836,teach_record_20260713_223234_color.mp4
31,1.05007863,1783953155.93921876,862868.39674760,1783953155859.2405,14837,teach_record_20260713_223234_color.mp4
32,1.08286619,1783953155.97200632,862868.43016310,1783953155892.6045,14838,teach_record_20260713_223234_color.mp4
33,1.11605287,1783953156.00519300,862868.46304490,1783953155925.9688,14839,teach_record_20260713_223234_color.mp4
34,1.14921665,1783953156.03835678,862868.49635240,1783953155959.3328,14840,teach_record_20260713_223234_color.mp4
35,1.18265343,1783953156.07179356,862868.52930660,1783953155992.6970,14841,teach_record_20260713_223234_color.mp4
36,1.21597099,1783953156.10511112,862868.56279690,1783953156026.0613,14842,teach_record_20260713_223234_color.mp4
37,1.24966526,1783953156.13880539,862868.59669290,1783953156059.4253,14843,teach_record_20260713_223234_color.mp4
38,1.28115797,1783953156.17029810,862868.62914750,1783953156092.7896,14844,teach_record_20260713_223234_color.mp4
