time_s,loop_count,master_q1,master_q2,master_q3,master_q4,master_q5,master_q6,slave_target_q1,slave_target_q2,slave_target_q3,slave_target_q4,slave_target_q5,slave_target_q6,slave_actual_q1,slave_actual_q2,slave_actual_q3,slave_actual_q4,slave_actual_q5,slave_actual_q6,slave_actual_v1,slave_actual_v2,slave_actual_v3,slave_actual_v4,slave_actual_v5,slave_actual_v6,master_tool,slave_tool_target,slave_tool_actual,slave_tool_actual_vel
0.02313256,5,3.09953498,-1.69752391,-3.09798439,-0.00076294,1.56012631,0.00000000,3.09953498,-1.64816990,-3.09848439,-0.00048901,1.56025131,-0.00023486,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.56050778,-0.00038147,-0.00488281,-0.00488281,0.00976562,-0.01464844,-0.00000000,-0.01464844,-0.00152588,-0.00153882,-0.00038147,-0.04882812
0.04581857,10,3.09953498,-1.69752391,-3.09798439,-0.00076294,1.56012631,0.00000000,3.09953498,-1.64749758,-3.09814823,-0.00061214,1.56016727,-0.00007696,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.56050778,-0.00038147,-0.00488281,-0.00488281,-0.00000000,-0.01464844,0.02929688,0.00000000,-0.00152588,-0.00204306,-0.00038147,-0.02441406
0.06011963,15,3.09953498,-1.69752391,-3.09798439,-0.00076294,1.56012631,0.00000000,3.09953498,-1.64727728,-3.09803808,-0.00071353,1.56013973,-0.00002522,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.56050778,-0.00038147,-0.00488281,-0.00488281,0.00488281,-0.01464844,0.01464844,-0.01464844,-0.00152588,-0.00220829,-0.00038147,-0.02441406
0.07215118,20,3.09953498,-1.69752391,-3.09798439,-0.00076294,1.56012631,0.00000000,3.09953498,-1.64720509,-3.09800199,-0.00074675,1.56013071,-0.00000826,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.56050778,-0.00038147,-0.00488281,-0.00488281,-0.00000000,-0.01464844,-0.00000000,-0.01464844,-0.00152588,-0.00226243,-0.00038147,-0.04882812
0.08653402,25,3.09953498,-1.69752391,-3.09798439,-0.00076294,1.56012631,0.00000000,3.09953498,-1.64718143,-3.09799016,-0.00070881,1.56012775,-0.00000271,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.56050778,-0.00038147,-0.00488281,-0.00488281,0.00488281,-0.01464844,0.01464844,-0.01464844,-0.00152588,-0.00235830,-0.00038147,-0.02441406
0.10209799,30,3.09953498,-1.69752391,-3.09798439,-0.00038147,1.56012631,0.00000000,3.09953498,-1.64717368,-3.09798628,-0.00062984,1.56012678,-0.00000089,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.56050778,-0.00038147,-0.00488281,-0.00488281,0.00976562,-0.02929688,0.01464844,-0.01464844,-0.00152588,-0.00231158,-0.00038147,0.00000000
0.11800671,35,3.09953498,-1.69752391,-3.09798439,-0.00038147,1.56012631,0.00000000,3.09953498,-1.64717114,-3.09798501,-0.00064303,1.56012646,-0.00000029,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.56050778,-0.00038147,-0.00488281,-0.00488281,0.00488281,0.00000000,-0.00000000,-0.01464844,-0.00152588,-0.00229628,-0.00038147,-0.02441406
0.13330889,40,3.09953498,-1.69752391,-3.09798439,-0.00038147,1.56012631,0.00000000,3.09953498,-1.64717031,-3.09798460,-0.00053749,1.56012636,-0.00000010,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.56050778,-0.00038147,-0.00488281,-0.00488281,0.00488281,-0.02929688,0.02929688,-0.01464844,-0.00152588,-0.00229126,-0.00038147,-0.02441406
0.14744043,45,3.09953498,-1.69752391,-3.09798439,-0.00038147,1.56012631,0.00000000,3.09953498,-1.64717003,-3.09798446,-0.00050291,1.56012633,-0.00000003,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.56050778,-0.00038147,-0.00488281,-0.00488281,-0.00000000,-0.01464844,0.01464844,-0.01464844,-0.00152588,-0.00228962,-0.00038147,-0.04882812
0.16152954,50,3.09953498,-1.69752391,-3.09798439,-0.00038147,1.56012631,0.00000000,3.09953498,-1.64716995,-3.09798442,-0.00042126,1.56012632,-0.00000001,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.56050778,-0.00038147,-0.00488281,-0.00488281,0.00976562,0.00000000,0.01464844,-0.01464844,-0.00152588,-0.00228908,-0.00038147,-0.02441406
