frame_idx,camera_time_s,system_time_s,perf_counter_s,color_realsense_timestamp_ms,color_frame_number,color_video
28,0.94919276,1784039266.03706908,948982.98145980,1784039265959.2756,7727,teach_record_20260714_222745_color.mp4
29,0.98318577,1784039266.07106209,948983.01421330,1784039265992.6348,7728,teach_record_20260714_222745_color.mp4
30,1.01626921,1784039266.10414553,948983.04752470,1784039266025.9939,7729,teach_record_20260714_222745_color.mp4
31,1.05119228,1784039266.13906860,948983.08204020,1784039266059.3530,7730,teach_record_20260714_222745_color.mp4
32,1.08415031,1784039266.17202663,948983.11523270,1784039266092.7122,7731,teach_record_20260714_222745_color.mp4
33,1.11652780,1784039266.20440412,948983.14801360,1784039266126.0713,7732,teach_record_20260714_222745_color.mp4
34,1.14937639,1784039266.23725271,948983.18155760,1784039266159.4302,7733,teach_record_20260714_222745_color.mp4
35,1.18345499,1784039266.27133131,948983.21499420,1784039266192.7888,7734,teach_record_20260714_222745_color.mp4
36,1.21637273,1784039266.30424905,948983.24764240,1784039266226.1448,7735,teach_record_20260714_222745_color.mp4
37,1.24986506,1784039266.33774137,948983.28129520,1784039266259.5005,7736,teach_record_20260714_222745_color.mp4
38,1.28335810,1784039266.37123442,948983.31430490,1784039266292.8562,7737,teach_record_20260714_222745_color.mp4
39,1.31785512,1784039266.40573144,948983.34918380,1784039266326.2119,7738,teach_record_20260714_222745_color.mp4
40,1.35054564,1784039266.43842196,948983.38149590,1784039266359.5679,7739,teach_record_20260714_222745_color.mp4
41,1.38353324,1784039266.47140956,948983.41461110,1784039266392.9236,7740,teach_record_20260714_222745_color.mp4
42,1.41739082,1784039266.50526714,948983.44885480,1784039266426.2793,7741,teach_record_20260714_222745_color.mp4
43,1.45166159,1784039266.53953791,948983.48355400,1784039266459.6350,7742,teach_record_20260714_222745_color.mp4
44,1.48398924,1784039266.57186556,948983.51506120,1784039266492.9907,7743,teach_record_20260714_222745_color.mp4
45,1.51816177,1784039266.60603809,948983.54906410,1784039266526.3464,7744,teach_record_20260714_222745_color.mp4
46,1.55092072,1784039266.63879704,948983.58272210,1784039266559.7019,7745,teach_record_20260714_222745_color.mp4
47,1.58391023,1784039266.67178655,948983.61477270,1784039266593.0576,7746,teach_record_20260714_222745_color.mp4
48,1.61722898,1784039266.70510530,948983.64834050,1784039266626.4133,7747,teach_record_20260714_222745_color.mp4
49,1.65109992,1784039266.73897624,948983.68243500,1784039266659.7688,7748,teach_record_20260714_222745_color.mp4
50,1.68427444,1784039266.77215075,948983.71516310,1784039266693.1245,7749,teach_record_20260714_222745_color.mp4
51,1.71621585,1784039266.80409217,948983.74828850,1784039266726.4800,7750,teach_record_20260714_222745_color.mp4
52,1.75019598,1784039266.83807230,948983.78148230,1784039266759.8357,7751,teach_record_20260714_222745_color.mp4
53,1.78359127,1784039266.87146759,948983.81460670,1784039266793.1912,7752,teach_record_20260714_222745_color.mp4
54,1.81613922,1784039266.90401554,948983.84788620,1784039266826.5466,7753,teach_record_20260714_222745_color.mp4
55,1.85021949,1784039266.93809581,948983.88139570,1784039266859.9023,7754,teach_record_20260714_222745_color.mp4
56,1.88485360,1784039266.97272992,948983.91590690,1784039266893.2578,7755,teach_record_20260714_222745_color.mp4
57,1.91726470,1784039267.00514102,948983.94840150,1784039266926.6133,7756,teach_record_20260714_222745_color.mp4
58,1.95041728,1784039267.03829360,948983.98136670,1784039266959.9688,7757,teach_record_20260714_222745_color.mp4
59,1.98512816,1784039267.07300448,948984.01635180,1784039266993.3242,7758,teach_record_20260714_222745_color.mp4
60,2.01625848,1784039267.10413480,948984.04813610,1784039267026.6797,7759,teach_record_20260714_222745_color.mp4
61,2.05041933,1784039267.13829565,948984.08182870,1784039267060.0352,7760,teach_record_20260714_222745_color.mp4
62,2.08429694,1784039267.17217326,948984.11597330,1784039267093.3904,7761,teach_record_20260714_222745_color.mp4
63,2.11740375,1784039267.20528007,948984.14824110,1784039267126.7458,7762,teach_record_20260714_222745_color.mp4
64,2.15051937,1784039267.23839569,948984.18194810,1784039267160.1013,7763,teach_record_20260714_222745_color.mp4
65,2.18418002,1784039267.27205634,948984.21590860,1784039267193.4568,7764,teach_record_20260714_222745_color.mp4
66,2.21606588,1784039267.30394220,948984.24830940,1784039267226.8149,7765,teach_record_20260714_222745_color.mp4
67,2.25072813,1784039267.33860445,948984.28192080,1784039267260.1719,7766,teach_record_20260714_222745_color.mp4
68,2.28435922,1784039267.37223554,948984.31521410,1784039267293.5288,7767,teach_record_20260714_222745_color.mp4
69,2.31855297,1784039267.40642929,948984.34939750,1784039267326.8857,7768,teach_record_20260714_222745_color.mp4
70,2.35119152,1784039267.43906784,948984.38252280,1784039267360.2427,7769,teach_record_20260714_222745_color.mp4
71,2.38453984,1784039267.47241616,948984.41537250,1784039267393.5996,7770,teach_record_20260714_222745_color.mp4
72,2.41777253,1784039267.50564885,948984.44889360,1784039267426.9563,7771,teach_record_20260714_222745_color.mp4
73,2.45119715,1784039267.53907347,948984.48205470,1784039267460.3132,7772,teach_record_20260714_222745_color.mp4
74,2.48508525,1784039267.57296157,948984.51653490,1784039267493.6699,7773,teach_record_20260714_222745_color.mp4
75,2.51878500,1784039267.60666132,948984.54973100,1784039267527.0269,7774,teach_record_20260714_222745_color.mp4
76,2.55240059,1784039267.64027691,948984.58338700,1784039267560.3835,7775,teach_record_20260714_222745_color.mp4
77,2.58472443,1784039267.67260075,948984.61577970,1784039267593.7405,7776,teach_record_20260714_222745_color.mp4
78,2.61794305,1784039267.70581937,948984.64924350,1784039267627.0972,7777,teach_record_20260714_222745_color.mp4
79,2.65201712,1784039267.73989344,948984.68310340,1784039267660.4541,7778,teach_record_20260714_222745_color.mp4
80,2.68402505,1784039267.77190137,948984.71580780,1784039267693.8108,7779,teach_record_20260714_222745_color.mp4
81,2.71774006,1784039267.80561638,948984.74894600,1784039267727.1675,7780,teach_record_20260714_222745_color.mp4
82,2.75293159,1784039267.84080791,948984.78411200,1784039267760.5242,7781,teach_record_20260714_222745_color.mp4
83,2.78471637,1784039267.87259269,948984.81603190,1784039267793.8809,7782,teach_record_20260714_222745_color.mp4
84,2.81889606,1784039267.90677238,948984.85005780,1784039267827.2375,7783,teach_record_20260714_222745_color.mp4
85,2.85155725,1784039267.93943357,948984.88250480,1784039267860.5942,7784,teach_record_20260714_222745_color.mp4
86,2.88573623,1784039267.97361255,948984.91666930,1784039267893.9509,7785,teach_record_20260714_222745_color.mp4
87,2.91893148,1784039268.00680780,948984.94998620,1784039267927.3076,7786,teach_record_20260714_222745_color.mp4
88,2.95134091,1784039268.03921723,948984.98248670,1784039267960.6643,7787,teach_record_20260714_222745_color.mp4
89,2.98454189,1784039268.07241821,948985.01612290,1784039267994.0210,7788,teach_record_20260714_222745_color.mp4
90,3.01806545,1784039268.10594177,948985.04897240,1784039268027.3777,7789,teach_record_20260714_222745_color.mp4
91,3.05174232,1784039268.13961864,948985.08333370,1784039268060.7344,7790,teach_record_20260714_222745_color.mp4
92,3.08512521,1784039268.17300153,948985.11603260,1784039268094.0908,7791,teach_record_20260714_222745_color.mp4
93,3.11798453,1784039268.20586085,948985.14908710,1784039268127.4475,7792,teach_record_20260714_222745_color.mp4
94,3.15224409,1784039268.24012041,948985.18367290,1784039268160.8042,7793,teach_record_20260714_222745_color.mp4
95,3.18540573,1784039268.27328205,948985.21628980,1784039268194.1606,7794,teach_record_20260714_222745_color.mp4
96,3.22123051,1784039268.30910683,948985.25232770,1784039268227.5173,7795,teach_record_20260714_222745_color.mp4
97,3.25181580,1784039268.33969212,948985.28275480,1784039268260.8755,7796,teach_record_20260714_222745_color.mp4
98,3.28591967,1784039268.37379599,948985.31711730,1784039268294.2307,7797,teach_record_20260714_222745_color.mp4
99,3.31991243,1784039268.40778875,948985.35148000,1784039268327.5862,7798,teach_record_20260714_222745_color.mp4
100,3.35161161,1784039268.43948793,948985.38255140,1784039268360.9417,7799,teach_record_20260714_222745_color.mp4
101,3.38490653,1784039268.47278285,948985.41668430,1784039268394.2969,7800,teach_record_20260714_222745_color.mp4
102,3.41893792,1784039268.50681424,948985.45065330,1784039268427.6523,7801,teach_record_20260714_222745_color.mp4
103,3.45156360,1784039268.53943992,948985.48270080,1784039268461.0076,7802,teach_record_20260714_222745_color.mp4
104,3.48652196,1784039268.57439828,948985.51773030,1784039268494.3628,7803,teach_record_20260714_222745_color.mp4
105,3.51868749,1784039268.60656381,948985.55024480,1784039268527.7183,7804,teach_record_20260714_222745_color.mp4
106,3.55156255,1784039268.63943887,948985.58326610,1784039268561.0735,7805,teach_record_20260714_222745_color.mp4
107,3.58523703,1784039268.67311335,948985.61695870,1784039268594.4287,7806,teach_record_20260714_222745_color.mp4
108,3.62009645,1784039268.70797276,948985.65098890,1784039268627.7839,7807,teach_record_20260714_222745_color.mp4
109,3.65359831,1784039268.74147463,948985.68490260,1784039268661.1392,7808,teach_record_20260714_222745_color.mp4
110,3.68677545,1784039268.77465177,948985.71779120,1784039268694.4941,7809,teach_record_20260714_222745_color.mp4
111,3.71902037,1784039268.80689669,948985.75059880,1784039268727.8494,7810,teach_record_20260714_222745_color.mp4
112,3.75292206,1784039268.84079838,948985.78377730,1784039268761.2046,7811,teach_record_20260714_222745_color.mp4
113,3.78692913,1784039268.87480545,948985.81800650,1784039268794.5596,7812,teach_record_20260714_222745_color.mp4
114,3.81828046,1784039268.90615678,948985.84950480,1784039268827.9148,7813,teach_record_20260714_222745_color.mp4
115,3.85200906,1784039268.93988538,948985.88315020,1784039268861.2698,7814,teach_record_20260714_222745_color.mp4
116,3.88576317,1784039268.97363949,948985.91735580,1784039268894.6248,7815,teach_record_20260714_222745_color.mp4
117,3.92201090,1784039269.00988722,948985.95295910,1784039268927.9797,7816,teach_record_20260714_222745_color.mp4
118,3.95229030,1784039269.04016662,948985.98350980,1784039268961.3350,7817,teach_record_20260714_222745_color.mp4
119,3.98556209,1784039269.07343841,948986.01760290,1784039268994.6899,7818,teach_record_20260714_222745_color.mp4
120,4.01878738,1784039269.10666370,948986.05047760,1784039269028.0449,7819,teach_record_20260714_222745_color.mp4
121,4.05293489,1784039269.14081120,948986.08396300,1784039269061.3997,7820,teach_record_20260714_222745_color.mp4
122,4.08664703,1784039269.17452335,948986.11772570,1784039269094.7546,7821,teach_record_20260714_222745_color.mp4
123,4.12001109,1784039269.20788741,948986.15099410,1784039269128.1096,7822,teach_record_20260714_222745_color.mp4
124,4.15231109,1784039269.24018741,948986.18335660,1784039269161.4644,7823,teach_record_20260714_222745_color.mp4
125,4.18617105,1784039269.27404737,948986.21706080,1784039269194.8193,7824,teach_record_20260714_222745_color.mp4
126,4.21861959,1784039269.30649590,948986.24980910,1784039269228.1741,7825,teach_record_20260714_222745_color.mp4
127,4.25260592,1784039269.34048223,948986.28392010,1784039269261.5291,7826,teach_record_20260714_222745_color.mp4
128,4.28565216,1784039269.37352848,948986.31660250,1784039269294.8870,7827,teach_record_20260714_222745_color.mp4
129,4.31876326,1784039269.40663958,948986.34997210,1784039269328.2417,7828,teach_record_20260714_222745_color.mp4
130,4.35194993,1784039269.43982625,948986.38379550,1784039269361.5964,7829,teach_record_20260714_222745_color.mp4
131,4.38722253,1784039269.47509885,948986.41835470,1784039269394.9512,7830,teach_record_20260714_222745_color.mp4
132,4.41978121,1784039269.50765753,948986.45097860,1784039269428.3059,7831,teach_record_20260714_222745_color.mp4
133,4.45287323,1784039269.54074955,948986.48391220,1784039269461.6604,7832,teach_record_20260714_222745_color.mp4
134,4.48669624,1784039269.57457256,948986.51786720,1784039269495.0151,7833,teach_record_20260714_222745_color.mp4
135,4.51931906,1784039269.60719538,948986.55033380,1784039269528.3696,7834,teach_record_20260714_222745_color.mp4
136,4.55281973,1784039269.64069605,948986.58416060,1784039269561.7244,7835,teach_record_20260714_222745_color.mp4
137,4.58641529,1784039269.67429161,948986.61758190,1784039269595.0789,7836,teach_record_20260714_222745_color.mp4
138,4.61955214,1784039269.70742846,948986.65071260,1784039269628.4333,7837,teach_record_20260714_222745_color.mp4
139,4.65259695,1784039269.74047327,948986.68360110,1784039269661.7881,7838,teach_record_20260714_222745_color.mp4
140,4.68475866,1784039269.77263498,948986.71668700,1784039269695.1426,7839,teach_record_20260714_222745_color.mp4
141,4.72153044,1784039269.80940676,948986.75293280,1784039269728.4971,7840,teach_record_20260714_222745_color.mp4
142,4.75254917,1784039269.84042549,948986.78439220,1784039269761.8516,7841,teach_record_20260714_222745_color.mp4
143,4.78639221,1784039269.87426853,948986.81744360,1784039269795.2061,7842,teach_record_20260714_222745_color.mp4
144,4.81981373,1784039269.90769005,948986.85079770,1784039269828.5603,7843,teach_record_20260714_222745_color.mp4
145,4.85435390,1784039269.94223022,948986.88553420,1784039269861.9148,7844,teach_record_20260714_222745_color.mp4
146,4.88699317,1784039269.97486949,948986.91823980,1784039269895.2693,7845,teach_record_20260714_222745_color.mp4
147,4.91979671,1784039270.00767303,948986.95131960,1784039269928.6235,7846,teach_record_20260714_222745_color.mp4
148,4.95340967,1784039270.04128599,948986.98511270,1784039269961.9778,7847,teach_record_20260714_222745_color.mp4
149,4.98616385,1784039270.07404017,948987.01707370,1784039269995.3323,7848,teach_record_20260714_222745_color.mp4
150,5.02062178,1784039270.10849810,948987.05191300,1784039270028.6865,7849,teach_record_20260714_222745_color.mp4
151,5.05351758,1784039270.14139390,948987.08462350,1784039270062.0408,7850,teach_record_20260714_222745_color.mp4
152,5.08726811,1784039270.17514443,948987.11843760,1784039270095.3950,7851,teach_record_20260714_222745_color.mp4
153,5.11967301,1784039270.20754933,948987.15061500,1784039270128.7493,7852,teach_record_20260714_222745_color.mp4
154,5.15400696,1784039270.24188328,948987.18522200,1784039270162.1035,7853,teach_record_20260714_222745_color.mp4
155,5.18685555,1784039270.27473187,948987.21794140,1784039270195.4578,7854,teach_record_20260714_222745_color.mp4
156,5.21918297,1784039270.30705929,948987.25139370,1784039270228.8120,7855,teach_record_20260714_222745_color.mp4
157,5.25335693,1784039270.34123325,948987.28420960,1784039270262.1660,7856,teach_record_20260714_222745_color.mp4
158,5.28718519,1784039270.37506151,948987.31806760,1784039270295.5203,7857,teach_record_20260714_222745_color.mp4
159,5.32005143,1784039270.40792775,948987.35091390,1784039270328.8779,7858,teach_record_20260714_222745_color.mp4
160,5.35233855,1784039270.44021487,948987.38397980,1784039270362.2346,7859,teach_record_20260714_222745_color.mp4
161,5.38785243,1784039270.47572875,948987.41874560,1784039270395.5916,7860,teach_record_20260714_222745_color.mp4
162,5.42047215,1784039270.50834846,948987.45130300,1784039270428.9485,7861,teach_record_20260714_222745_color.mp4
163,5.45359421,1784039270.54147053,948987.48464080,1784039270462.3054,7862,teach_record_20260714_222745_color.mp4
164,5.48670101,1784039270.57457733,948987.51781410,1784039270495.6624,7863,teach_record_20260714_222745_color.mp4
165,5.51828814,1784039270.60616446,948987.55062120,1784039270529.0190,7864,teach_record_20260714_222745_color.mp4
166,5.55411196,1784039270.64198828,948987.58514140,1784039270562.3760,7865,teach_record_20260714_222745_color.mp4
167,5.58764887,1784039270.67552519,948987.61852610,1784039270595.7329,7866,teach_record_20260714_222745_color.mp4
168,5.62162638,1784039270.70950270,948987.65289100,1784039270629.0896,7867,teach_record_20260714_222745_color.mp4
169,5.65402579,1784039270.74190211,948987.68522110,1784039270662.4465,7868,teach_record_20260714_222745_color.mp4
170,5.68707633,1784039270.77495265,948987.71803180,1784039270695.8035,7869,teach_record_20260714_222745_color.mp4
171,5.71951771,1784039270.80739403,948987.75085290,1784039270729.1602,7870,teach_record_20260714_222745_color.mp4
172,5.75338006,1784039270.84125638,948987.78453180,1784039270762.5171,7871,teach_record_20260714_222745_color.mp4
173,5.78835177,1784039270.87622809,948987.81960180,1784039270795.8738,7872,teach_record_20260714_222745_color.mp4
174,5.82085037,1784039270.90872669,948987.85198330,1784039270829.2307,7873,teach_record_20260714_222745_color.mp4
175,5.85420084,1784039270.94207716,948987.88543990,1784039270862.5874,7874,teach_record_20260714_222745_color.mp4
176,5.88719726,1784039270.97507358,948987.91845580,1784039270895.9441,7875,teach_record_20260714_222745_color.mp4
177,5.91978312,1784039271.00765944,948987.95146050,1784039270929.3010,7876,teach_record_20260714_222745_color.mp4
178,5.95390749,1784039271.04178381,948987.98503600,1784039270962.6577,7877,teach_record_20260714_222745_color.mp4
179,5.98670053,1784039271.07457685,948988.01821440,1784039270996.0144,7878,teach_record_20260714_222745_color.mp4
180,6.01993299,1784039271.10780931,948988.05115280,1784039271029.3713,7879,teach_record_20260714_222745_color.mp4
181,6.05392265,1784039271.14179897,948988.08484150,1784039271062.7280,7880,teach_record_20260714_222745_color.mp4
182,6.08672380,1784039271.17460012,948988.11786900,1784039271096.0847,7881,teach_record_20260714_222745_color.mp4
183,6.12025690,1784039271.20813322,948988.15147170,1784039271129.4414,7882,teach_record_20260714_222745_color.mp4
184,6.15454340,1784039271.24241972,948988.18540460,1784039271162.7981,7883,teach_record_20260714_222745_color.mp4
185,6.18682981,1784039271.27470613,948988.21854170,1784039271196.1548,7884,teach_record_20260714_222745_color.mp4
186,6.22082067,1784039271.30869699,948988.25192410,1784039271229.5117,7885,teach_record_20260714_222745_color.mp4
187,6.25328469,1784039271.34116101,948988.28496110,1784039271262.8684,7886,teach_record_20260714_222745_color.mp4
188,6.28776860,1784039271.37564492,948988.31905140,1784039271296.2251,7887,teach_record_20260714_222745_color.mp4
189,6.32060003,1784039271.40847635,948988.35187060,1784039271329.5818,7888,teach_record_20260714_222745_color.mp4
190,6.35434604,1784039271.44222236,948988.38530470,1784039271362.9392,7889,teach_record_20260714_222745_color.mp4
191,6.38723469,1784039271.47511101,948988.41834500,1784039271396.2959,7890,teach_record_20260714_222745_color.mp4
192,6.42114663,1784039271.50902295,948988.45331890,1784039271429.6526,7891,teach_record_20260714_222745_color.mp4
193,6.45260119,1784039271.54047751,948988.48485820,1784039271463.0093,7892,teach_record_20260714_222745_color.mp4
194,6.48675179,1784039271.57462811,948988.51833750,1784039271496.3657,7893,teach_record_20260714_222745_color.mp4
195,6.52178288,1784039271.60965919,948988.55299380,1784039271529.7224,7894,teach_record_20260714_222745_color.mp4
196,6.55402446,1784039271.64190078,948988.58510230,1784039271563.0791,7895,teach_record_20260714_222745_color.mp4
197,6.58669138,1784039271.67456770,948988.61824300,1784039271596.4358,7896,teach_record_20260714_222745_color.mp4
198,6.62088418,1784039271.70876050,948988.65196320,1784039271629.7925,7897,teach_record_20260714_222745_color.mp4
199,6.65426040,1784039271.74213672,948988.68520540,1784039271663.1489,7898,teach_record_20260714_222745_color.mp4
200,6.68773174,1784039271.77560806,948988.71865730,1784039271696.5056,7899,teach_record_20260714_222745_color.mp4
201,6.72045016,1784039271.80832648,948988.75168500,1784039271729.8621,7900,teach_record_20260714_222745_color.mp4
202,6.75455642,1784039271.84243274,948988.78554620,1784039271763.2188,7901,teach_record_20260714_222745_color.mp4
203,6.78807735,1784039271.87595367,948988.81902310,1784039271796.5752,7902,teach_record_20260714_222745_color.mp4
204,6.82119083,1784039271.90906715,948988.85236690,1784039271829.9319,7903,teach_record_20260714_222745_color.mp4
205,6.85437608,1784039271.94225240,948988.88577480,1784039271863.2883,7904,teach_record_20260714_222745_color.mp4
206,6.88823795,1784039271.97611427,948988.91999540,1784039271896.6450,7905,teach_record_20260714_222745_color.mp4
207,6.92112923,1784039272.00900555,948988.95195690,1784039271930.0015,7906,teach_record_20260714_222745_color.mp4
208,6.95466137,1784039272.04253769,948988.98634570,1784039271963.3579,7907,teach_record_20260714_222745_color.mp4
209,6.98775840,1784039272.07563472,948989.02003810,1784039271996.7144,7908,teach_record_20260714_222745_color.mp4
210,7.02054071,1784039272.10841703,948989.05250960,1784039272030.0708,7909,teach_record_20260714_222745_color.mp4
211,7.05519414,1784039272.14307046,948989.08613360,1784039272063.4275,7910,teach_record_20260714_222745_color.mp4
212,7.08833480,1784039272.17621112,948989.11942450,1784039272096.7839,7911,teach_record_20260714_222745_color.mp4
213,7.12185574,1784039272.20973206,948989.15303090,1784039272130.1404,7912,teach_record_20260714_222745_color.mp4
214,7.15377355,1784039272.24164987,948989.18562240,1784039272163.4968,7913,teach_record_20260714_222745_color.mp4
215,7.18777966,1784039272.27565598,948989.21953460,1784039272196.8530,7914,teach_record_20260714_222745_color.mp4
216,7.22177124,1784039272.30964756,948989.25282310,1784039272230.2095,7915,teach_record_20260714_222745_color.mp4
217,7.25457311,1784039272.34244943,948989.28552260,1784039272263.5659,7916,teach_record_20260714_222745_color.mp4
218,7.28779602,1784039272.37567234,948989.31902100,1784039272296.9224,7917,teach_record_20260714_222745_color.mp4
219,7.32225060,1784039272.41012692,948989.35393020,1784039272330.2788,7918,teach_record_20260714_222745_color.mp4
220,7.35349822,1784039272.44137454,948989.38544840,1784039272363.6350,7919,teach_record_20260714_222745_color.mp4
221,7.38833904,1784039272.47621536,948989.41934740,1784039272396.9924,7920,teach_record_20260714_222745_color.mp4
222,7.42062998,1784039272.50850630,948989.45227230,1784039272430.3477,7921,teach_record_20260714_222745_color.mp4
223,7.45445013,1784039272.54232645,948989.48536880,1784039272463.7031,7922,teach_record_20260714_222745_color.mp4
224,7.48621416,1784039272.57409048,948989.51878520,1784039272497.0583,7923,teach_record_20260714_222745_color.mp4
225,7.52223754,1784039272.61011386,948989.55325100,1784039272530.4138,7924,teach_record_20260714_222745_color.mp4
226,7.55444908,1784039272.64232540,948989.58555610,1784039272563.7690,7925,teach_record_20260714_222745_color.mp4
227,7.58779478,1784039272.67567110,948989.61886620,1784039272597.1243,7926,teach_record_20260714_222745_color.mp4
228,7.62058306,1784039272.70845938,948989.65229420,1784039272630.4795,7927,teach_record_20260714_222745_color.mp4
229,7.65422750,1784039272.74210382,948989.68620440,1784039272663.8347,7928,teach_record_20260714_222745_color.mp4
230,7.68775153,1784039272.77562785,948989.71980540,1784039272697.1899,7929,teach_record_20260714_222745_color.mp4
231,7.72182322,1784039272.80969954,948989.75345140,1784039272730.5452,7930,teach_record_20260714_222745_color.mp4
232,7.75425839,1784039272.84213471,948989.78610250,1784039272763.9004,7931,teach_record_20260714_222745_color.mp4
233,7.78832674,1784039272.87620306,948989.81952110,1784039272797.2556,7932,teach_record_20260714_222745_color.mp4
234,7.82059479,1784039272.90847111,948989.85236810,1784039272830.6106,7933,teach_record_20260714_222745_color.mp4
235,7.85548162,1784039272.94335794,948989.88640030,1784039272863.9658,7934,teach_record_20260714_222745_color.mp4
236,7.88793802,1784039272.97581434,948989.92017720,1784039272897.3208,7935,teach_record_20260714_222745_color.mp4
237,7.92128634,1784039273.00916266,948989.95285020,1784039272930.6758,7936,teach_record_20260714_222745_color.mp4
238,7.95614767,1784039273.04402399,948989.98710700,1784039272964.0310,7937,teach_record_20260714_222745_color.mp4
239,7.98902798,1784039273.07690430,948990.02024840,1784039272997.3860,7938,teach_record_20260714_222745_color.mp4
240,8.02241492,1784039273.11029124,948990.05326900,1784039273030.7410,7939,teach_record_20260714_222745_color.mp4
241,8.05550194,1784039273.14337826,948990.08657110,1784039273064.0959,7940,teach_record_20260714_222745_color.mp4
242,8.08897877,1784039273.17685509,948990.12029960,1784039273097.4507,7941,teach_record_20260714_222745_color.mp4
243,8.12276101,1784039273.21063733,948990.15394610,1784039273130.8057,7942,teach_record_20260714_222745_color.mp4
244,8.15696764,1784039273.24484396,948990.18811850,1784039273164.1606,7943,teach_record_20260714_222745_color.mp4
245,8.18988347,1784039273.27775979,948990.22109220,1784039273197.5154,7944,teach_record_20260714_222745_color.mp4
246,8.22228074,1784039273.31015706,948990.25334370,1784039273230.8704,7945,teach_record_20260714_222745_color.mp4
247,8.25504589,1784039273.34292221,948990.28671960,1784039273264.2251,7946,teach_record_20260714_222745_color.mp4
248,8.28778553,1784039273.37566185,948990.31968620,1784039273297.5801,7947,teach_record_20260714_222745_color.mp4
249,8.32195711,1784039273.40983343,948990.35293260,1784039273330.9348,7948,teach_record_20260714_222745_color.mp4
250,8.35575342,1784039273.44362974,948990.38741880,1784039273364.2896,7949,teach_record_20260714_222745_color.mp4
251,8.38940907,1784039273.47728539,948990.42039810,1784039273397.6443,7950,teach_record_20260714_222745_color.mp4
252,8.42269945,1784039273.51057577,948990.45370140,1784039273431.0012,7951,teach_record_20260714_222745_color.mp4
253,8.45693851,1784039273.54481483,948990.48800660,1784039273464.3572,7952,teach_record_20260714_222745_color.mp4
254,8.48960638,1784039273.57748270,948990.52046250,1784039273497.7134,7953,teach_record_20260714_222745_color.mp4
255,8.52228832,1784039273.61016464,948990.55342810,1784039273531.0693,7954,teach_record_20260714_222745_color.mp4
256,8.55537534,1784039273.64325166,948990.58625550,1784039273564.4253,7955,teach_record_20260714_222745_color.mp4
