time_s,loop_count,master_q1,master_q2,master_q3,master_q4,master_q5,master_q6,slave_target_q1,slave_target_q2,slave_target_q3,slave_target_q4,slave_target_q5,slave_target_q6,slave_actual_q1,slave_actual_q2,slave_actual_q3,slave_actual_q4,slave_actual_q5,slave_actual_q6,slave_actual_v1,slave_actual_v2,slave_actual_v3,slave_actual_v4,slave_actual_v5,slave_actual_v6,master_tool,slave_tool_target,slave_tool_actual,slave_tool_actual_vel
0.03511381,5,3.09953498,-1.69981272,-3.09912880,0.00000000,1.49680234,0.00000000,3.09967609,-1.64970872,-3.09925380,-0.00012500,1.49763180,-0.00012500,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00488281,0.00488281,-0.02929688,0.02929688,-0.01464844,0.99983215,2.58037158,2.57949829,-0.04882812
0.05249858,10,3.09953498,-1.70019419,-3.09912880,0.00000000,1.49642087,0.00000000,3.09958122,-1.64961693,-3.09916976,-0.00004096,1.49663151,-0.00004096,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00488281,0.00976562,-0.01464844,-0.00000000,-0.01464844,1.00021362,2.58066970,2.57949829,-0.02441406
0.06527305,15,3.09953498,-1.70019419,-3.09912880,0.00000000,1.49680234,0.00000000,3.09955013,-1.64964789,-3.09914222,-0.00001342,1.49645864,-0.00001342,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00488281,0.00976562,-0.02929688,-0.00000000,-0.01464844,1.00021362,2.58090802,2.57949829,-0.02441406
0.08216500,20,3.09953498,-1.69981272,-3.09912880,0.00000000,1.49680234,0.00000000,3.09953994,-1.64963985,-3.09913320,-0.00000440,1.49643324,-0.00000440,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,0.00000000,-0.00488281,0.00976562,-0.01464844,-0.00000000,-0.01464844,1.00021362,2.58098611,2.57949829,-0.02441406
0.09521484,25,3.09953498,-1.70019419,-3.09912880,0.00000000,1.49680234,0.00000000,3.09953660,-1.64966468,-3.09913024,-0.00000144,1.49642492,-0.00000144,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.49985409,-0.00038147,-0.00488281,-0.00488281,0.00488281,-0.01464844,-0.00000000,0.00000000,0.99983215,2.58085911,2.57949829,-0.02441406
0.10877514,30,3.09953498,-1.70019419,-3.09912880,0.00000000,1.49680234,0.00000000,3.09953551,-1.64974362,-3.09912927,-0.00000047,1.49642219,-0.00000047,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.49985409,-0.00038147,-0.00488281,-0.00488281,0.00488281,-0.01464844,-0.00000000,-0.01464844,0.99983215,2.58059777,2.57949829,0.00000000
0.12445593,35,3.09953498,-1.69981272,-3.09912880,0.00000000,1.49642087,0.00000000,3.09964501,-1.64966194,-3.09912896,-0.00000015,1.49630594,-0.00000015,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.49947262,-0.00038147,-0.00488281,-0.00488281,0.00488281,0.00000000,-0.00000000,-0.01464844,1.00021362,2.58088445,2.57949829,0.00000000
0.13988876,40,3.09953498,-1.69981272,-3.09912880,0.00000000,1.49642087,0.00000000,3.09963207,-1.64952531,-3.09912885,-0.00000005,1.49627566,-0.00000005,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.49870968,-0.00038147,0.00000000,-0.00976562,0.00488281,-0.01464844,-0.02929688,-0.02929688,1.00021362,2.58097839,2.57949829,0.00000000
0.15439272,45,3.09953498,-1.69981272,-3.09912880,0.00000000,1.49680234,0.00000000,3.09964687,-1.64957283,-3.09912882,-0.00000002,1.49622436,-0.00000002,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.49832821,-0.00038147,-0.00488281,0.00000000,-0.00000000,0.00000000,-0.04394531,-0.01464844,1.00021362,2.58088710,2.57987976,0.00000000
0.16679788,50,3.09953498,-1.69981272,-3.09912880,0.00000000,1.49642087,0.00000000,3.09962047,-1.64949611,-3.09912881,-0.00000001,1.49628018,-0.00000001,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.49756527,-0.00038147,0.00000000,-0.00488281,0.00488281,-0.01464844,-0.04394531,0.00000000,1.00021362,2.58079468,2.57949829,-0.02441406
