time_s,loop_count,master_q1,master_q2,master_q3,master_q4,master_q5,master_q6,slave_target_q1,slave_target_q2,slave_target_q3,slave_target_q4,slave_target_q5,slave_target_q6,slave_actual_q1,slave_actual_q2,slave_actual_q3,slave_actual_q4,slave_actual_q5,slave_actual_q6,slave_actual_v1,slave_actual_v2,slave_actual_v3,slave_actual_v4,slave_actual_v5,slave_actual_v6,master_tool,slave_tool_target,slave_tool_actual,slave_tool_actual_vel
0.01722908,5,3.09991645,-1.70057566,-3.09951027,-0.00114441,1.49756527,-0.00038147,3.10017292,-1.65022166,-3.09925380,-0.00089441,1.49946615,-0.00038147,3.09991645,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00488281,0.00488281,-0.01464844,0.02929688,-0.02929688,1.00021362,2.57810388,2.58255005,-0.02441406
0.03094292,10,3.09991645,-1.70057566,-3.09951027,-0.00114441,1.49756527,-0.00038147,3.10025696,-1.65022166,-3.09916976,-0.00106249,1.49921403,-0.00038147,3.09991645,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00976562,-0.00000000,-0.01464844,0.01464844,-0.01464844,1.00021362,2.57833446,2.58255005,0.00000000
0.04390025,15,3.09991645,-1.70057566,-3.09951027,-0.00114441,1.49756527,-0.00038147,3.10028449,-1.65022166,-3.09914222,-0.00111757,1.49913142,-0.00038147,3.09991645,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00488281,0.00488281,0.00000000,0.01464844,-0.01464844,1.00021362,2.57834752,2.58255005,0.00000000
0.05975866,20,3.09991645,-1.70057566,-3.09951027,-0.00114441,1.49756527,-0.00038147,3.10029352,-1.65022166,-3.09913320,-0.00113561,1.49910435,-0.00038147,3.09991645,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00488281,0.00488281,-0.02929688,0.01464844,-0.01464844,1.00021362,2.57835180,2.58255005,-0.02441406
0.07512617,25,3.09991645,-1.70057566,-3.09951027,-0.00114441,1.49756527,-0.00038147,3.10029647,-1.65022166,-3.09913024,-0.00114153,1.49909548,-0.00038147,3.09991645,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,0.00000000,0.00000000,0.00488281,-0.01464844,-0.00000000,-0.01464844,1.00021362,2.57835320,2.58255005,0.00000000
0.08723187,30,3.09991645,-1.70057566,-3.09951027,-0.00114441,1.49756527,-0.00038147,3.10029744,-1.65022166,-3.09912927,-0.00114346,1.49909257,-0.00038147,3.09991645,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00488281,0.00488281,-0.01464844,0.01464844,-0.01464844,1.00021362,2.57835366,2.58216858,-0.02441406
0.10380864,35,3.09991645,-1.70057566,-3.09951027,-0.00114441,1.49756527,-0.00038147,3.10029776,-1.65022166,-3.09912896,-0.00114410,1.49909162,-0.00038147,3.09991645,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00488281,0.00488281,-0.01464844,0.01464844,-0.01464844,1.00021362,2.57835381,2.58216858,0.00000000
0.11776686,40,3.09991645,-1.70057566,-3.09951027,-0.00114441,1.49756527,-0.00038147,3.10029787,-1.65022166,-3.09912885,-0.00114431,1.49909131,-0.00038147,3.09991645,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00976562,-0.00488281,0.00488281,-0.01464844,0.04394531,-0.01464844,1.00021362,2.57835386,2.58216858,-0.04882812
0.13217568,45,3.09991645,-1.70057566,-3.09951027,-0.00114441,1.49756527,-0.00038147,3.10029790,-1.65022166,-3.09912882,-0.00114438,1.49909120,-0.00038147,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00976562,-0.00488281,0.00488281,-0.02929688,0.01464844,-0.01464844,1.00021362,2.57835387,2.58216858,-0.02441406
0.14619899,50,3.09991645,-1.70057566,-3.09951027,-0.00114441,1.49756527,-0.00038147,3.10029791,-1.65022166,-3.09912881,-0.00114440,1.49909117,-0.00038147,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00976562,-0.00488281,0.00488281,-0.02929688,0.01464844,-0.01464844,1.00021362,2.57835388,2.58178711,-0.04882812
0.16117978,55,3.09953498,-1.70057566,-3.09951027,-0.00114441,1.49756527,-0.00038147,3.10022162,-1.65022166,-3.09912880,-0.00114441,1.49909116,-0.00038147,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,0.00000000,0.00488281,-0.02929688,0.01464844,0.00000000,1.00021362,2.57835388,2.58178711,-0.04882812
0.17566347,60,3.09953498,-1.70057566,-3.09951027,-0.00114441,1.49756527,-0.00038147,3.10004770,-1.65022166,-3.09912880,-0.00114441,1.49909116,-0.00038147,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,0.00000000,-0.00488281,0.00488281,-0.01464844,0.01464844,-0.02929688,0.99983215,2.57820129,2.58178711,-0.04882812
0.18939233,65,3.09953498,-1.70057566,-3.09951027,-0.00114441,1.49756527,-0.00038147,3.09995945,-1.65022166,-3.09912880,-0.00114441,1.49909115,-0.00038147,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00976562,-0.00488281,0.00976562,0.00000000,0.01464844,0.00000000,0.99945068,2.57741863,2.58102417,-0.09765625
0.20400453,70,3.09953498,-1.70057566,-3.09951027,-0.00076294,1.49756527,-0.00038147,3.09996960,-1.65022166,-3.09912880,-0.00095825,1.49909115,-0.00038147,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00976562,-0.00488281,0.00976562,-0.01464844,-0.00000000,-0.02929688,0.99945068,2.57695904,2.57911682,-0.19531250
0.21883821,75,3.09953498,-1.70057566,-3.09951027,-0.00076294,1.49756527,0.00038147,3.09993386,-1.65022166,-3.09912880,-0.00082694,1.49909115,-0.00007996,3.09991645,-1.65022166,-3.09951027,-0.00038147,1.49985409,-0.00038147,-0.00488281,-0.00488281,0.00488281,-0.01464844,-0.00000000,-0.01464844,0.99983215,2.57712118,2.57453918,-0.41503906
0.23335719,80,3.09953498,-1.70057566,-3.09951027,-0.00076294,1.49756527,0.00190735,3.09997098,-1.65022166,-3.09912880,-0.00078391,1.49909115,0.00088652,3.09991645,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00488281,-0.00000000,-0.02929688,-0.00000000,0.00000000,1.00021362,2.57782788,2.57225037,-0.04882812
0.24543285,85,3.09953498,-1.70057566,-3.09951027,-0.00076294,1.49756527,0.00228882,3.10002221,-1.65022166,-3.09912880,-0.00076981,1.49909115,0.00179806,3.09991645,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00488281,0.00488281,-0.01464844,-0.00000000,-0.01464844,1.00021362,2.57808387,2.57225037,-0.02441406
0.25997424,90,3.09991645,-1.70057566,-3.09951027,-0.00076294,1.49756527,0.00228882,3.10012749,-1.65022166,-3.09912880,-0.00076519,1.49909115,0.00212801,3.09991645,-1.65022166,-3.09951027,-0.00038147,1.49985409,-0.00038147,-0.00488281,-0.00488281,0.00488281,-0.02929688,-0.01464844,-0.01464844,0.99983215,2.57811282,2.57225037,0.00000000
0.27676654,95,3.09953498,-1.70057566,-3.09951027,-0.00076294,1.49756527,0.00228882,3.10016578,-1.65022166,-3.09912880,-0.00076368,1.49909115,0.00223612,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00488281,0.00488281,-0.01464844,-0.00000000,-0.01464844,1.00021362,2.57827489,2.57225037,-0.02441406
0.29389763,100,3.09991645,-1.70057566,-3.09951027,-0.00076294,1.49756527,0.00228882,3.10018430,-1.65022166,-3.09912880,-0.00076318,1.49909115,0.00227155,3.09991645,-1.65022166,-3.09951027,-0.00038147,1.49985409,-0.00038147,-0.00976562,-0.00488281,0.00488281,0.00000000,-0.00000000,0.00000000,1.00059509,2.57860266,2.57225037,-0.04882812
0.30854869,105,3.09953498,-1.70057566,-3.09951027,-0.00076294,1.49756527,0.00228882,3.10000422,-1.65022166,-3.09912880,-0.00076302,1.49909115,0.00228316,3.09991645,-1.65022166,-3.09951027,-0.00038147,1.49985409,-0.00038147,-0.00488281,-0.00488281,0.00488281,0.00000000,0.01464844,-0.01464844,1.00059509,2.57894834,2.57225037,0.00000000
0.32313180,110,3.09953498,-1.70057566,-3.09951027,-0.00076294,1.49680234,0.00228882,3.09994521,-1.65022166,-3.09912880,-0.00076297,1.49875839,0.00228696,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.49985409,-0.00038147,-0.00488281,-0.00488281,0.00488281,-0.02929688,-0.00000000,-0.01464844,1.00059509,2.57906161,2.57225037,-0.02441406
0.34211874,115,3.09953498,-1.70057566,-3.09951027,-0.00076294,1.49603940,0.00228882,3.09992587,-1.65022166,-3.09912880,-0.00076295,1.49825555,0.00228821,3.09991645,-1.65022166,-3.09951027,-0.00038147,1.49947262,0.00000000,-0.00976562,-0.00488281,-0.00000000,-0.02929688,-0.00000000,-0.01464844,1.00059509,2.57923936,2.57263184,-0.02441406
0.35720491,120,3.09953498,-1.70057566,-3.09951027,-0.00076294,1.49489499,0.00228882,3.09991953,-1.65022166,-3.09912880,-0.00076294,1.49735262,0.00228862,3.09991645,-1.65022166,-3.09951027,-0.00038147,1.49947262,0.00000000,-0.00488281,-0.00488281,0.00488281,-0.01464844,0.02929688,-0.01464844,1.00097656,2.57948534,2.57225037,-0.02441406
0.37338328,125,3.09953498,-1.70057566,-3.09951027,-0.00076294,1.49413205,0.00228882,3.09991746,-1.65022166,-3.09912880,-0.00076294,1.49636363,0.00228875,3.09991645,-1.65022166,-3.09951027,-0.00038147,1.49947262,0.00000000,-0.00488281,-0.00488281,0.00488281,-0.01464844,0.02929688,0.00000000,1.00097656,2.57968802,2.57225037,-0.02441406
0.38917208,130,3.09953498,-1.70057566,-3.09951027,-0.00076294,1.49260617,0.00190735,3.09991678,-1.65022166,-3.09912880,-0.00076294,1.49519386,0.00210264,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.49909115,0.00000000,-0.00488281,-0.00488281,-0.00000000,-0.01464844,0.01464844,0.00000000,1.00097656,2.57973881,2.57263184,0.00000000
0.40567446,135,3.09953498,-1.70057566,-3.09951027,-0.00076294,1.49108029,0.00190735,3.09991655,-1.65022166,-3.09912880,-0.00076294,1.49372363,0.00197134,3.09991645,-1.65022166,-3.09951027,-0.00038147,1.49909115,0.00038147,0.00000000,-0.00488281,0.00976562,-0.01464844,-0.01464844,0.00000000,1.00097656,2.57983357,2.57263184,0.00000000
0.41927171,140,3.09953498,-1.70057566,-3.09951027,-0.00076294,1.48993588,0.00190735,3.09994773,-1.65022166,-3.09912880,-0.00076294,1.49235332,0.00192832,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.49832821,0.00000000,-0.00488281,-0.00488281,-0.00000000,-0.01464844,-0.02929688,-0.01464844,1.00097656,2.57986463,2.57263184,-0.02441406
0.43361259,145,3.09953498,-1.70057566,-3.09951027,-0.00076294,1.48993588,0.00190735,3.09992670,-1.65022166,-3.09912880,-0.00076294,1.49175391,0.00191422,3.09991645,-1.65022166,-3.09951027,-0.00038147,1.49756527,0.00038147,-0.00488281,-0.00488281,-0.00000000,-0.01464844,-0.04394531,-0.01464844,1.00173950,2.58066240,2.57301331,0.00000000
0.44728851,150,3.09953498,-1.70057566,-3.09951027,-0.00076294,1.48993588,0.00190735,3.09991981,-1.65022166,-3.09912880,-0.00076294,1.49155749,0.00190960,3.09991645,-1.65022166,-3.09951027,-0.00038147,1.49680234,0.00038147,-0.00976562,-0.00976562,0.00488281,-0.02929688,-0.05859375,-0.02929688,1.00212097,2.58153441,2.57301331,0.00000000
0.46147275,155,3.09953498,-1.70057566,-3.09951027,-0.00076294,1.48993588,0.00190735,3.09991755,-1.65022166,-3.09912880,-0.00076294,1.49149313,0.00190809,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.49603940,0.00038147,-0.00488281,-0.00488281,-0.00000000,-0.01464844,-0.01464844,0.00000000,1.00326538,2.58296053,2.57301331,-0.02441406
0.47537446,160,3.09991645,-1.70057566,-3.09951027,-0.00038147,1.48993588,0.00190735,3.10014203,-1.65022166,-3.09912880,-0.00062561,1.49147204,0.00190759,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.49603940,0.00038147,-0.00488281,-0.00488281,0.00488281,-0.01464844,0.01464844,-0.01464844,1.00746155,2.58820592,2.57301331,-0.02441406
0.49039268,165,3.09991645,-1.70057566,-3.09951027,0.00076294,1.48993588,0.00190735,3.10024683,-1.65022166,-3.09912880,0.00000862,1.49146513,0.00190743,3.09991645,-1.65022166,-3.09951027,-0.00038147,1.49642087,0.00038147,-0.00488281,-0.00976562,-0.00000000,0.00000000,0.02929688,-0.01464844,1.01280212,2.59584904,2.57377625,0.02441406
0.50548053,170,3.09953498,-1.70057566,-3.09951027,0.00305176,1.48993588,0.00190735,3.10020488,-1.65022166,-3.09912880,0.00147353,1.49146286,0.00190737,3.09953498,-1.65022166,-3.09951027,-0.00076294,1.49603940,0.00076294,-0.00488281,-0.00976562,0.00488281,0.00000000,0.01464844,-0.01464844,1.01776123,2.60446121,2.57759094,0.29296875
0.51975846,175,3.09953498,-1.70057566,-3.09874733,0.00381470,1.48993588,0.00190735,3.10001096,-1.65022166,-3.09876625,0.00298504,1.49146212,0.00190736,3.09991645,-1.65022166,-3.09951027,-0.00076294,1.49603940,0.00076294,-0.00488281,-0.00976562,0.00488281,-0.01464844,-0.01464844,-0.01464844,1.02348328,2.61520976,2.57835388,0.00000000
0.53426337,180,3.09953498,-1.70019419,-3.09798439,0.00419617,1.48993588,0.00190735,3.09994742,-1.65008433,-3.09813451,0.00379931,1.49146188,0.00190735,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.49565793,0.00076294,-0.00976562,-0.00488281,0.00488281,-0.01464844,-0.01464844,-0.01464844,1.02806091,2.62603457,2.58064270,0.17089844
0.54687047,185,3.09953498,-1.69943125,-3.09645851,0.00419617,1.48993588,0.00190735,3.09992659,-1.64955764,-3.09697194,0.00406612,1.49146180,0.00190735,3.09991645,-1.65022166,-3.09951027,-0.00038147,1.49527646,0.00076294,0.00000000,-0.00488281,-0.00000000,0.00000000,-0.00000000,0.00000000,1.03149414,2.63473619,2.58674622,0.46386719
