time_s,loop_count,master_q1,master_q2,master_q3,master_q4,master_q5,master_q6,slave_target_q1,slave_target_q2,slave_target_q3,slave_target_q4,slave_target_q5,slave_target_q6,slave_actual_q1,slave_actual_q2,slave_actual_q3,slave_actual_q4,slave_actual_q5,slave_actual_q6,slave_actual_v1,slave_actual_v2,slave_actual_v3,slave_actual_v4,slave_actual_v5,slave_actual_v6,master_tool,slave_tool_target,slave_tool_actual,slave_tool_actual_vel
0.02162623,5,3.09953498,-1.70095713,-3.09951027,-0.00038147,1.50061703,-0.00038147,3.09953498,-1.65124107,-3.09951027,-0.00038147,1.49972262,-0.00038147,3.09953498,-1.65098460,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00976562,-0.00488281,0.00488281,-0.01464844,-0.00000000,-0.01464844,1.00021362,2.58273462,2.57720947,-0.07324219
0.03612328,10,3.09953498,-1.70095713,-3.09951027,-0.00038147,1.50061703,-0.00038147,3.09953498,-1.65132511,-3.09951027,-0.00038147,1.49955454,-0.00038147,3.09953498,-1.65098460,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00488281,0.00976562,-0.01464844,0.01464844,-0.01464844,1.00021362,2.58275115,2.57759094,0.00000000
0.04851890,15,3.09953498,-1.70095713,-3.09951027,-0.00038147,1.50061703,-0.00038147,3.09953498,-1.65135265,-3.09951027,-0.00038147,1.49949947,-0.00038147,3.09953498,-1.65098460,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00488281,0.00976562,-0.01464844,0.01464844,-0.02929688,1.00021362,2.58285423,2.57720947,-0.02441406
0.06281495,20,3.09953498,-1.70095713,-3.09951027,-0.00038147,1.50061703,-0.00038147,3.09953498,-1.65136167,-3.09951027,-0.00038147,1.49948142,-0.00038147,3.09953498,-1.65098460,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00488281,-0.00000000,-0.01464844,0.02929688,-0.01464844,1.00021362,2.58264972,2.57759094,0.00000000
0.07462335,25,3.09953498,-1.70095713,-3.09951027,-0.00038147,1.50061703,-0.00038147,3.09953498,-1.65136463,-3.09951027,-0.00038147,1.49947551,-0.00038147,3.09953498,-1.65098460,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00976562,-0.00488281,-0.00000000,-0.02929688,0.01464844,0.00000000,1.00021362,2.58258271,2.57759094,0.00000000
0.08594990,30,3.09953498,-1.70095713,-3.09951027,-0.00038147,1.50061703,-0.00038147,3.09953498,-1.65136560,-3.09951027,-0.00038147,1.49947357,-0.00038147,3.09953498,-1.65098460,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00488281,0.00488281,-0.04394531,0.01464844,-0.01464844,1.00021362,2.58256075,2.57759094,0.00000000
0.10026789,35,3.09953498,-1.70095713,-3.09951027,-0.00038147,1.50061703,-0.00038147,3.09953498,-1.65136591,-3.09951027,-0.00038147,1.49947293,-0.00038147,3.09953498,-1.65098460,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00488281,0.00488281,-0.01464844,0.01464844,-0.01464844,1.00021362,2.58255356,2.57797241,0.02441406
0.11409831,40,3.09953498,-1.70095713,-3.09951027,-0.00038147,1.50061703,-0.00038147,3.09953498,-1.65136602,-3.09951027,-0.00038147,1.49947272,-0.00038147,3.09953498,-1.65098460,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00976562,0.00488281,-0.01464844,-0.00000000,-0.02929688,1.00021362,2.58255120,2.57835388,0.00000000
0.12927341,45,3.09953498,-1.70095713,-3.09951027,-0.00038147,1.50061703,-0.00038147,3.09953498,-1.65136605,-3.09951027,-0.00038147,1.49947266,-0.00038147,3.09953498,-1.65098460,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00976562,0.00488281,0.00000000,0.01464844,-0.01464844,1.00021362,2.58267250,2.57835388,-0.02441406
0.14251709,50,3.09953498,-1.70095713,-3.09951027,0.00000000,1.50061703,-0.00038147,3.09953498,-1.65136606,-3.09951027,-0.00015625,1.49947263,-0.00038147,3.09953498,-1.65098460,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,0.00000000,-0.00000000,-0.01464844,-0.00000000,-0.02929688,1.00021362,2.58279037,2.57873535,0.00000000
