frame_idx,camera_time_s,system_time_s,perf_counter_s,color_realsense_timestamp_ms,color_frame_number,color_video
71,2.38387012,1783953514.33043551,863226.72558270,1783953514251.4670,25579,teach_record_20260713_223831_color.mp4
72,2.41789865,1783953514.36446404,863226.75940790,1783953514284.8291,25580,teach_record_20260713_223831_color.mp4
73,2.45050812,1783953514.39707351,863226.79330710,1783953514318.1914,25581,teach_record_20260713_223831_color.mp4
74,2.48401713,1783953514.43058252,863226.82554270,1783953514351.5537,25582,teach_record_20260713_223831_color.mp4
75,2.51714969,1783953514.46371508,863226.85876710,1783953514384.9158,25583,teach_record_20260713_223831_color.mp4
76,2.55120206,1783953514.49776745,863226.89265890,1783953514418.2795,25584,teach_record_20260713_223831_color.mp4
77,2.58615398,1783953514.53271937,863226.92769240,1783953514451.6421,25585,teach_record_20260713_223831_color.mp4
78,2.61732626,1783953514.56389165,863226.95916360,1783953514485.0046,25586,teach_record_20260713_223831_color.mp4
79,2.65050721,1783953514.59707260,863226.99239690,1783953514518.3672,25587,teach_record_20260713_223831_color.mp4
80,2.68437028,1783953514.63093567,863227.02630570,1783953514551.7295,25588,teach_record_20260713_223831_color.mp4
81,2.71718359,1783953514.66374898,863227.05932840,1783953514585.0920,25589,teach_record_20260713_223831_color.mp4
82,2.75157523,1783953514.69814062,863227.09398470,1783953514618.4546,25590,teach_record_20260713_223831_color.mp4
83,2.78629184,1783953514.73285723,863227.12772300,1783953514651.8169,25591,teach_record_20260713_223831_color.mp4
84,2.81835675,1783953514.76492214,863227.16040220,1783953514685.1794,25592,teach_record_20260713_223831_color.mp4
85,2.85051727,1783953514.79708266,863227.19262130,1783953514718.5417,25593,teach_record_20260713_223831_color.mp4
86,2.88404751,1783953514.83061290,863227.22632550,1783953514751.9043,25594,teach_record_20260713_223831_color.mp4
87,2.91765356,1783953514.86421895,863227.25937870,1783953514785.2666,25595,teach_record_20260713_223831_color.mp4
88,2.95145583,1783953514.89802122,863227.29291210,1783953514818.6289,25596,teach_record_20260713_223831_color.mp4
89,2.98494959,1783953514.93151498,863227.32687930,1783953514851.9915,25597,teach_record_20260713_223831_color.mp4
90,3.01888204,1783953514.96544743,863227.36038410,1783953514885.3538,25598,teach_record_20260713_223831_color.mp4
91,3.05093455,1783953514.99749994,863227.39262010,1783953514918.7161,25599,teach_record_20260713_223831_color.mp4
92,3.08466840,1783953515.03123379,863227.42635540,1783953514952.0784,25600,teach_record_20260713_223831_color.mp4
93,3.11908460,1783953515.06564999,863227.46058420,1783953514985.4407,25601,teach_record_20260713_223831_color.mp4
94,3.15216422,1783953515.09872961,863227.49375230,1783953515018.8030,25602,teach_record_20260713_223831_color.mp4
95,3.18566966,1783953515.13223505,863227.52725790,1783953515052.1653,25603,teach_record_20260713_223831_color.mp4
96,3.21931887,1783953515.16588426,863227.56066860,1783953515085.5276,25604,teach_record_20260713_223831_color.mp4
97,3.25146651,1783953515.19803190,863227.59312800,1783953515118.8899,25605,teach_record_20260713_223831_color.mp4
98,3.28534698,1783953515.23191237,863227.62761800,1783953515152.2522,25606,teach_record_20260713_223831_color.mp4
99,3.31726980,1783953515.26383519,863227.65944460,1783953515185.6145,25607,teach_record_20260713_223831_color.mp4
100,3.35123515,1783953515.29780054,863227.69275480,1783953515218.9768,25608,teach_record_20260713_223831_color.mp4
101,3.38562536,1783953515.33219075,863227.72698840,1783953515252.3389,25609,teach_record_20260713_223831_color.mp4
102,3.41817212,1783953515.36473751,863227.75950120,1783953515285.7012,25610,teach_record_20260713_223831_color.mp4
103,3.45149493,1783953515.39806032,863227.79310790,1783953515319.0635,25611,teach_record_20260713_223831_color.mp4
104,3.48571014,1783953515.43227553,863227.82835850,1783953515352.4255,25612,teach_record_20260713_223831_color.mp4
105,3.51773596,1783953515.46430135,863227.85979910,1783953515385.7878,25613,teach_record_20260713_223831_color.mp4
106,3.55158091,1783953515.49814630,863227.89370080,1783953515419.1501,25614,teach_record_20260713_223831_color.mp4
107,3.58470654,1783953515.53127193,863227.92678710,1783953515452.5137,25615,teach_record_20260713_223831_color.mp4
108,3.61821198,1783953515.56477737,863227.95963140,1783953515485.8779,25616,teach_record_20260713_223831_color.mp4
109,3.65208650,1783953515.59865189,863227.99371310,1783953515519.2419,25617,teach_record_20260713_223831_color.mp4
110,3.68479943,1783953515.63136482,863228.02680570,1783953515552.6062,25618,teach_record_20260713_223831_color.mp4
111,3.71852565,1783953515.66509104,863228.06016670,1783953515585.9705,25619,teach_record_20260713_223831_color.mp4
112,3.75171399,1783953515.69827938,863228.09393080,1783953515619.3347,25620,teach_record_20260713_223831_color.mp4
113,3.78495049,1783953515.73151588,863228.12680970,1783953515652.6990,25621,teach_record_20260713_223831_color.mp4
114,3.81800222,1783953515.76456761,863228.16018290,1783953515686.0630,25622,teach_record_20260713_223831_color.mp4
115,3.85320592,1783953515.79977131,863228.19440470,1783953515719.4272,25623,teach_record_20260713_223831_color.mp4
116,3.88531876,1783953515.83188415,863228.22686620,1783953515752.7915,25624,teach_record_20260713_223831_color.mp4
117,3.91910791,1783953515.86567330,863228.26058440,1783953515786.1558,25625,teach_record_20260713_223831_color.mp4
118,3.95218539,1783953515.89875078,863228.29434320,1783953515819.5200,25626,teach_record_20260713_223831_color.mp4
119,3.98607016,1783953515.93263555,863228.32750400,1783953515852.8843,25627,teach_record_20260713_223831_color.mp4
120,4.01769066,1783953515.96425605,863228.35990120,1783953515886.2483,25628,teach_record_20260713_223831_color.mp4
121,4.05289292,1783953515.99945831,863228.39423650,1783953515919.6125,25629,teach_record_20260713_223831_color.mp4
122,4.08563662,1783953516.03220201,863228.42682460,1783953515952.9768,25630,teach_record_20260713_223831_color.mp4
123,4.11952567,1783953516.06609106,863228.46110660,1783953515986.3411,25631,teach_record_20260713_223831_color.mp4
124,4.15241742,1783953516.09898281,863228.49377360,1783953516019.7053,25632,teach_record_20260713_223831_color.mp4
125,4.18571329,1783953516.13227868,863228.52712590,1783953516053.0696,25633,teach_record_20260713_223831_color.mp4
126,4.22086740,1783953516.16743279,863228.56201850,1783953516086.4338,25634,teach_record_20260713_223831_color.mp4
127,4.25208545,1783953516.19865084,863228.59343090,1783953516119.7979,25635,teach_record_20260713_223831_color.mp4
128,4.28628230,1783953516.23284769,863228.62811850,1783953516153.1621,25636,teach_record_20260713_223831_color.mp4
129,4.31955051,1783953516.26611590,863228.66107930,1783953516186.5264,25637,teach_record_20260713_223831_color.mp4
130,4.35284567,1783953516.29941106,863228.69484350,1783953516219.8906,25638,teach_record_20260713_223831_color.mp4
131,4.38636017,1783953516.33292556,863228.72777800,1783953516253.2549,25639,teach_record_20260713_223831_color.mp4
132,4.41909528,1783953516.36566067,863228.76032760,1783953516286.6191,25640,teach_record_20260713_223831_color.mp4
133,4.45389915,1783953516.40046453,863228.79514690,1783953516319.9834,25641,teach_record_20260713_223831_color.mp4
134,4.48564935,1783953516.43221474,863228.82698540,1783953516353.3477,25642,teach_record_20260713_223831_color.mp4
135,4.52088571,1783953516.46745110,863228.86219440,1783953516386.7119,25643,teach_record_20260713_223831_color.mp4
136,4.55300713,1783953516.49957252,863228.89418020,1783953516420.0762,25644,teach_record_20260713_223831_color.mp4
137,4.58577299,1783953516.53233838,863228.92759720,1783953516453.4404,25645,teach_record_20260713_223831_color.mp4
138,4.61967635,1783953516.56624174,863228.96113570,1783953516486.8040,25646,teach_record_20260713_223831_color.mp4
139,4.65346456,1783953516.60002995,863228.99519600,1783953516520.1667,25647,teach_record_20260713_223831_color.mp4
140,4.68634367,1783953516.63290906,863229.02784530,1783953516553.5298,25648,teach_record_20260713_223831_color.mp4
141,4.72092819,1783953516.66749358,863229.06204760,1783953516586.8926,25649,teach_record_20260713_223831_color.mp4
142,4.75268531,1783953516.69925070,863229.09391710,1783953516620.2554,25650,teach_record_20260713_223831_color.mp4
143,4.78560829,1783953516.73217368,863229.12711310,1783953516653.6182,25651,teach_record_20260713_223831_color.mp4
144,4.82007527,1783953516.76664066,863229.16111010,1783953516686.9810,25652,teach_record_20260713_223831_color.mp4
145,4.85270190,1783953516.79926729,863229.19378850,1783953516720.3438,25653,teach_record_20260713_223831_color.mp4
146,4.88533163,1783953516.83189702,863229.22723740,1783953516753.7065,25654,teach_record_20260713_223831_color.mp4
147,4.91953397,1783953516.86609936,863229.26110390,1783953516787.0693,25655,teach_record_20260713_223831_color.mp4
148,4.95254040,1783953516.89910579,863229.29400870,1783953516820.4321,25656,teach_record_20260713_223831_color.mp4
149,4.98540711,1783953516.93197250,863229.32731900,1783953516853.7949,25657,teach_record_20260713_223831_color.mp4
150,5.01941586,1783953516.96598125,863229.36066920,1783953516887.1577,25658,teach_record_20260713_223831_color.mp4
151,5.05322933,1783953516.99979472,863229.39518980,1783953516920.5205,25659,teach_record_20260713_223831_color.mp4
152,5.08625364,1783953517.03281903,863229.42765350,1783953516953.8833,25660,teach_record_20260713_223831_color.mp4
153,5.12190628,1783953517.06847167,863229.46333400,1783953516987.2461,25661,teach_record_20260713_223831_color.mp4
154,5.15315104,1783953517.09971642,863229.49455540,1783953517020.6089,25662,teach_record_20260713_223831_color.mp4
155,5.18615651,1783953517.13272190,863229.52744560,1783953517053.9717,25663,teach_record_20260713_223831_color.mp4
156,5.22019815,1783953517.16676354,863229.56148370,1783953517087.3342,25664,teach_record_20260713_223831_color.mp4
157,5.25314164,1783953517.19970703,863229.59415960,1783953517120.6970,25665,teach_record_20260713_223831_color.mp4
158,5.28809953,1783953517.23466492,863229.62907610,1783953517154.0598,25666,teach_record_20260713_223831_color.mp4
159,5.32152605,1783953517.26809144,863229.66248410,1783953517187.4224,25667,teach_record_20260713_223831_color.mp4
160,5.35314870,1783953517.29971409,863229.69444020,1783953517220.7852,25668,teach_record_20260713_223831_color.mp4
161,5.38580918,1783953517.33237457,863229.72761880,1783953517254.1479,25669,teach_record_20260713_223831_color.mp4
162,5.42008138,1783953517.36664677,863229.76102330,1783953517287.5105,25670,teach_record_20260713_223831_color.mp4
163,5.45357060,1783953517.40013599,863229.79498780,1783953517320.8733,25671,teach_record_20260713_223831_color.mp4
164,5.48787260,1783953517.43443799,863229.82885370,1783953517354.2358,25672,teach_record_20260713_223831_color.mp4
165,5.52010846,1783953517.46667385,863229.86133590,1783953517387.5986,25673,teach_record_20260713_223831_color.mp4
166,5.55399108,1783953517.50055647,863229.89501440,1783953517420.9612,25674,teach_record_20260713_223831_color.mp4
167,5.58731222,1783953517.53387761,863229.92933950,1783953517454.3240,25675,teach_record_20260713_223831_color.mp4
168,5.62021518,1783953517.56678057,863229.96166930,1783953517487.6865,25676,teach_record_20260713_223831_color.mp4
169,5.65353179,1783953517.60009718,863229.99480310,1783953517521.0500,25677,teach_record_20260713_223831_color.mp4
170,5.68745828,1783953517.63402367,863230.02860830,1783953517554.4136,25678,teach_record_20260713_223831_color.mp4
171,5.72047782,1783953517.66704321,863230.06157660,1783953517587.7764,25679,teach_record_20260713_223831_color.mp4
172,5.75290871,1783953517.69947410,863230.09473860,1783953517621.1392,25680,teach_record_20260713_223831_color.mp4
173,5.78732729,1783953517.73389268,863230.12850170,1783953517654.5020,25681,teach_record_20260713_223831_color.mp4
174,5.82205534,1783953517.76862073,863230.16324850,1783953517687.8650,25682,teach_record_20260713_223831_color.mp4
175,5.85359383,1783953517.80015922,863230.19518420,1783953517721.2278,25683,teach_record_20260713_223831_color.mp4
176,5.88741732,1783953517.83398271,863230.22915940,1783953517754.5906,25684,teach_record_20260713_223831_color.mp4
177,5.91980195,1783953517.86636734,863230.26144670,1783953517787.9534,25685,teach_record_20260713_223831_color.mp4
178,5.95379639,1783953517.90036178,863230.29547400,1783953517821.3162,25686,teach_record_20260713_223831_color.mp4
179,5.98643184,1783953517.93299723,863230.32823050,1783953517854.6790,25687,teach_record_20260713_223831_color.mp4
180,6.02073121,1783953517.96729660,863230.36178250,1783953517888.0417,25688,teach_record_20260713_223831_color.mp4
181,6.05402446,1783953518.00058985,863230.39533360,1783953517921.4045,25689,teach_record_20260713_223831_color.mp4
182,6.08711910,1783953518.03368449,863230.42854040,1783953517954.7673,25690,teach_record_20260713_223831_color.mp4
183,6.12100077,1783953518.06756616,863230.46220780,1783953517988.1301,25691,teach_record_20260713_223831_color.mp4
184,6.15552187,1783953518.10208726,863230.49671980,1783953518021.4927,25692,teach_record_20260713_223831_color.mp4
185,6.18799567,1783953518.13456106,863230.52954530,1783953518054.8555,25693,teach_record_20260713_223831_color.mp4
186,6.22130036,1783953518.16786575,863230.56244340,1783953518088.2183,25694,teach_record_20260713_223831_color.mp4
187,6.25493312,1783953518.20149851,863230.59579490,1783953518121.5811,25695,teach_record_20260713_223831_color.mp4
188,6.28817892,1783953518.23474431,863230.62934660,1783953518154.9436,25696,teach_record_20260713_223831_color.mp4
189,6.32131696,1783953518.26788235,863230.66215500,1783953518188.3064,25697,teach_record_20260713_223831_color.mp4
190,6.35395312,1783953518.30051851,863230.69542550,1783953518221.6692,25698,teach_record_20260713_223831_color.mp4
191,6.38729477,1783953518.33386016,863230.72843820,1783953518255.0317,25699,teach_record_20260713_223831_color.mp4
192,6.42115331,1783953518.36771870,863230.76223350,1783953518288.3945,25700,teach_record_20260713_223831_color.mp4
193,6.45388532,1783953518.40045071,863230.79507300,1783953518321.7571,25701,teach_record_20260713_223831_color.mp4
194,6.48861074,1783953518.43517613,863230.82964140,1783953518355.1199,25702,teach_record_20260713_223831_color.mp4
195,6.52073669,1783953518.46730208,863230.86174560,1783953518388.4824,25703,teach_record_20260713_223831_color.mp4
196,6.55617952,1783953518.50274491,863230.89709990,1783953518421.8452,25704,teach_record_20260713_223831_color.mp4
197,6.58842468,1783953518.53499007,863230.92934380,1783953518455.2078,25705,teach_record_20260713_223831_color.mp4
198,6.62085319,1783953518.56741858,863230.96248560,1783953518488.5703,25706,teach_record_20260713_223831_color.mp4
199,6.65460253,1783953518.60116792,863230.99571370,1783953518521.9331,25707,teach_record_20260713_223831_color.mp4
200,6.68863583,1783953518.63520122,863231.02945560,1783953518555.2957,25708,teach_record_20260713_223831_color.mp4
201,6.72288442,1783953518.66944981,863231.06451430,1783953518588.6589,25709,teach_record_20260713_223831_color.mp4
202,6.75438070,1783953518.70094609,863231.09574060,1783953518622.0234,25710,teach_record_20260713_223831_color.mp4
203,6.78866386,1783953518.73522925,863231.12975280,1783953518655.3879,25711,teach_record_20260713_223831_color.mp4
204,6.82190871,1783953518.76847410,863231.16269620,1783953518688.7522,25712,teach_record_20260713_223831_color.mp4
205,6.85408926,1783953518.80065465,863231.19572920,1783953518722.1167,25713,teach_record_20260713_223831_color.mp4
206,6.88845992,1783953518.83502531,863231.22932380,1783953518755.4812,25714,teach_record_20260713_223831_color.mp4
207,6.92258024,1783953518.86914563,863231.26359910,1783953518788.8455,25715,teach_record_20260713_223831_color.mp4
208,6.95458126,1783953518.90114665,863231.29544250,1783953518822.2100,25716,teach_record_20260713_223831_color.mp4
209,6.98956370,1783953518.93612909,863231.33054250,1783953518855.5745,25717,teach_record_20260713_223831_color.mp4
210,7.02227569,1783953518.96884108,863231.36332560,1783953518888.9390,25718,teach_record_20260713_223831_color.mp4
211,7.05534625,1783953519.00191164,863231.39640740,1783953518922.3032,25719,teach_record_20260713_223831_color.mp4
212,7.08639765,1783953519.03296304,863231.42874980,1783953518955.6677,25720,teach_record_20260713_223831_color.mp4
213,7.12128162,1783953519.06784701,863231.46237950,1783953518989.0322,25721,teach_record_20260713_223831_color.mp4
214,7.15465164,1783953519.10121703,863231.49573640,1783953519022.3967,25722,teach_record_20260713_223831_color.mp4
215,7.18850899,1783953519.13507438,863231.53049620,1783953519055.7612,25723,teach_record_20260713_223831_color.mp4
216,7.22121906,1783953519.16778445,863231.56227120,1783953519089.1257,25724,teach_record_20260713_223831_color.mp4
217,7.25582671,1783953519.20239210,863231.59768550,1783953519122.4902,25725,teach_record_20260713_223831_color.mp4
218,7.29009438,1783953519.23665977,863231.63086000,1783953519155.8547,25726,teach_record_20260713_223831_color.mp4
219,7.32214069,1783953519.26870608,863231.66310540,1783953519189.2190,25727,teach_record_20260713_223831_color.mp4
220,7.35524654,1783953519.30181193,863231.69607640,1783953519222.5835,25728,teach_record_20260713_223831_color.mp4
221,7.38879728,1783953519.33536267,863231.73020430,1783953519255.9480,25729,teach_record_20260713_223831_color.mp4
222,7.41963077,1783953519.36619616,863231.76230600,1783953519289.3127,25730,teach_record_20260713_223831_color.mp4
223,7.45538020,1783953519.40194559,863231.79598750,1783953519322.6772,25731,teach_record_20260713_223831_color.mp4
224,7.49006343,1783953519.43662882,863231.83066390,1783953519356.0417,25732,teach_record_20260713_223831_color.mp4
225,7.52227306,1783953519.46883845,863231.86309360,1783953519389.4062,25733,teach_record_20260713_223831_color.mp4
226,7.55523038,1783953519.50179577,863231.89619030,1783953519422.7708,25734,teach_record_20260713_223831_color.mp4
227,7.58844090,1783953519.53500628,863231.92937300,1783953519456.1353,25735,teach_record_20260713_223831_color.mp4
228,7.62244916,1783953519.56901455,863231.96316380,1783953519489.4998,25736,teach_record_20260713_223831_color.mp4
229,7.65536213,1783953519.60192752,863231.99631540,1783953519522.8643,25737,teach_record_20260713_223831_color.mp4
230,7.68936396,1783953519.63592935,863232.03000530,1783953519556.2290,25738,teach_record_20260713_223831_color.mp4
231,7.72286558,1783953519.66943097,863232.06417000,1783953519589.5935,25739,teach_record_20260713_223831_color.mp4
232,7.75575042,1783953519.70231581,863232.09654230,1783953519622.9568,25740,teach_record_20260713_223831_color.mp4
233,7.78949189,1783953519.73605728,863232.13048380,1783953519656.3228,25741,teach_record_20260713_223831_color.mp4
234,7.82219720,1783953519.76876259,863232.16296440,1783953519689.6885,25742,teach_record_20260713_223831_color.mp4
235,7.85401154,1783953519.80057693,863232.19599530,1783953519723.0542,25743,teach_record_20260713_223831_color.mp4
236,7.88921189,1783953519.83577728,863232.23054750,1783953519756.4202,25744,teach_record_20260713_223831_color.mp4
237,7.92188478,1783953519.86845016,863232.26296610,1783953519789.7859,25745,teach_record_20260713_223831_color.mp4
238,7.95671058,1783953519.90327597,863232.29728580,1783953519823.1519,25746,teach_record_20260713_223831_color.mp4
239,7.98957181,1783953519.93613720,863232.33017650,1783953519856.5176,25747,teach_record_20260713_223831_color.mp4
240,8.02191782,1783953519.96848321,863232.36303700,1783953519889.8835,25748,teach_record_20260713_223831_color.mp4
241,8.05606031,1783953520.00262570,863232.39722390,1783953519923.2495,25749,teach_record_20260713_223831_color.mp4
242,8.08898592,1783953520.03555131,863232.42948710,1783953519956.6155,25750,teach_record_20260713_223831_color.mp4
243,8.12342572,1783953520.06999111,863232.46404590,1783953519989.9814,25751,teach_record_20260713_223831_color.mp4
244,8.15602088,1783953520.10258627,863232.49739680,1783953520023.3474,25752,teach_record_20260713_223831_color.mp4
245,8.18998623,1783953520.13655162,863232.53108430,1783953520056.7134,25753,teach_record_20260713_223831_color.mp4
246,8.22509122,1783953520.17165661,863232.56598830,1783953520090.0793,25754,teach_record_20260713_223831_color.mp4
247,8.25776100,1783953520.20432639,863232.59852770,1783953520123.4453,25755,teach_record_20260713_223831_color.mp4
248,8.28952265,1783953520.23608804,863232.62995330,1783953520156.8113,25756,teach_record_20260713_223831_color.mp4
249,8.32298970,1783953520.26955509,863232.66340710,1783953520190.1772,25757,teach_record_20260713_223831_color.mp4
250,8.35611677,1783953520.30268216,863232.69674900,1783953520223.5435,25758,teach_record_20260713_223831_color.mp4
251,8.38933659,1783953520.33590198,863232.72976180,1783953520256.9094,25759,teach_record_20260713_223831_color.mp4
252,8.42399812,1783953520.37056351,863232.76462200,1783953520290.2756,25760,teach_record_20260713_223831_color.mp4
253,8.45642185,1783953520.40298724,863232.79708820,1783953520323.6416,25761,teach_record_20260713_223831_color.mp4
254,8.48917317,1783953520.43573856,863232.83008250,1783953520357.0078,25762,teach_record_20260713_223831_color.mp4
255,8.52258992,1783953520.46915531,863232.86419820,1783953520390.3740,25763,teach_record_20260713_223831_color.mp4
256,8.55611253,1783953520.50267792,863232.89722960,1783953520423.7402,25764,teach_record_20260713_223831_color.mp4
