frame_idx,camera_time_s,system_time_s,perf_counter_s,color_realsense_timestamp_ms,color_frame_number,color_video
0,0.02464890,1782825552.62935710,270421.06689410,1782825552549.8958,812,teach_record_20260630_211912_color.mp4
1,0.12096977,1782825552.72567797,270421.16339090,1782825552616.6094,814,teach_record_20260630_211912_color.mp4
2,0.12703061,1782825552.73173881,270421.17047010,1782825552649.9663,815,teach_record_20260630_211912_color.mp4
3,0.15592599,1782825552.76063418,270421.19855150,1782825552683.3232,816,teach_record_20260630_211912_color.mp4
4,0.18955207,1782825552.79426026,270421.23238160,1782825552716.6799,817,teach_record_20260630_211912_color.mp4
5,0.22334576,1782825552.82805395,270421.26530940,1782825552750.0369,818,teach_record_20260630_211912_color.mp4
6,0.25661325,1782825552.86132145,270421.29865930,1782825552783.3936,819,teach_record_20260630_211912_color.mp4
7,0.28936124,1782825552.89406943,270421.33174460,1782825552816.7505,820,teach_record_20260630_211912_color.mp4
8,0.32314229,1782825552.92785048,270421.36605820,1782825552850.1072,821,teach_record_20260630_211912_color.mp4
9,0.35735202,1782825552.96206021,270421.39966870,1782825552883.4653,822,teach_record_20260630_211912_color.mp4
10,0.38926482,1782825552.99397302,270421.43169450,1782825552916.8252,823,teach_record_20260630_211912_color.mp4
11,0.42314458,1782825553.02785277,270421.46606290,1782825552950.1853,824,teach_record_20260630_211912_color.mp4
12,0.45597410,1782825553.06068230,270421.49841620,1782825552983.5452,825,teach_record_20260630_211912_color.mp4
13,0.48990965,1782825553.09461784,270421.53226450,1782825553016.9050,826,teach_record_20260630_211912_color.mp4
14,0.52191448,1782825553.12662268,270421.56511560,1782825553050.2649,827,teach_record_20260630_211912_color.mp4
15,0.55733371,1782825553.16204190,270421.59978860,1782825553083.6250,828,teach_record_20260630_211912_color.mp4
16,0.59084034,1782825553.19554853,270421.63307610,1782825553116.9849,829,teach_record_20260630_211912_color.mp4
17,0.62368250,1782825553.22839069,270421.66617790,1782825553150.3447,830,teach_record_20260630_211912_color.mp4
18,0.65787411,1782825553.26258230,270421.70009050,1782825553183.7048,831,teach_record_20260630_211912_color.mp4
19,0.69037127,1782825553.29507947,270421.73248490,1782825553217.0647,832,teach_record_20260630_211912_color.mp4
20,0.72295666,1782825553.32766485,270421.76579370,1782825553250.4248,833,teach_record_20260630_211912_color.mp4
21,0.75576186,1782825553.36047006,270421.79868230,1782825553283.7847,834,teach_record_20260630_211912_color.mp4
22,0.79012275,1782825553.39483094,270421.83222740,1782825553317.1448,835,teach_record_20260630_211912_color.mp4
23,0.82289672,1782825553.42760491,270421.86619160,1782825553350.5049,836,teach_record_20260630_211912_color.mp4
24,0.85769534,1782825553.46240354,270421.90120650,1782825553383.8650,837,teach_record_20260630_211912_color.mp4
25,0.89066720,1782825553.49537539,270421.93277910,1782825553417.2249,838,teach_record_20260630_211912_color.mp4
26,0.92327309,1782825553.52798128,270421.96551440,1782825553450.5850,839,teach_record_20260630_211912_color.mp4
27,0.95757627,1782825553.56228447,270421.99993060,1782825553483.9451,840,teach_record_20260630_211912_color.mp4
28,0.99164510,1782825553.59635329,270422.03370370,1782825553517.3052,841,teach_record_20260630_211912_color.mp4
29,1.02455163,1782825553.62925982,270422.06693300,1782825553550.6653,842,teach_record_20260630_211912_color.mp4
30,1.05726004,1782825553.66196823,270422.10012510,1782825553584.0254,843,teach_record_20260630_211912_color.mp4
31,1.09012938,1782825553.69483757,270422.13330090,1782825553617.3855,844,teach_record_20260630_211912_color.mp4
32,1.12349248,1782825553.72820067,270422.16551750,1782825553650.7456,845,teach_record_20260630_211912_color.mp4
33,1.15683365,1782825553.76154184,270422.19964130,1782825553684.1057,846,teach_record_20260630_211912_color.mp4
34,1.18998599,1782825553.79469419,270422.23241340,1782825553717.4661,847,teach_record_20260630_211912_color.mp4
35,1.22244954,1782825553.82715774,270422.26583410,1782825553750.8262,848,teach_record_20260630_211912_color.mp4
36,1.25664830,1782825553.86135650,270422.29899300,1782825553784.1863,849,teach_record_20260630_211912_color.mp4
37,1.29081416,1782825553.89552236,270422.33323500,1782825553817.5466,850,teach_record_20260630_211912_color.mp4
38,1.32373881,1782825553.92844701,270422.36665930,1782825553850.9067,851,teach_record_20260630_211912_color.mp4
39,1.35666203,1782825553.96137023,270422.39910360,1782825553884.2668,852,teach_record_20260630_211912_color.mp4
40,1.39028263,1782825553.99499083,270422.43270940,1782825553917.6252,853,teach_record_20260630_211912_color.mp4
41,1.42320132,1782825554.02790952,270422.46591820,1782825553950.9841,854,teach_record_20260630_211912_color.mp4
42,1.45817780,1782825554.06288600,270422.50027660,1782825553984.3430,855,teach_record_20260630_211912_color.mp4
43,1.49091959,1782825554.09562778,270422.53297380,1782825554017.7019,856,teach_record_20260630_211912_color.mp4
44,1.52366161,1782825554.12836981,270422.56656750,1782825554051.0608,857,teach_record_20260630_211912_color.mp4
45,1.55710888,1782825554.16181707,270422.59973260,1782825554084.4194,858,teach_record_20260630_211912_color.mp4
46,1.59105229,1782825554.19576049,270422.63343100,1782825554117.7783,859,teach_record_20260630_211912_color.mp4
47,1.62415624,1782825554.22886443,270422.66645070,1782825554151.1372,860,teach_record_20260630_211912_color.mp4
48,1.65728498,1782825554.26199317,270422.69966230,1782825554184.4961,861,teach_record_20260630_211912_color.mp4
49,1.69226503,1782825554.29697323,270422.73432930,1782825554217.8550,862,teach_record_20260630_211912_color.mp4
50,1.72453237,1782825554.32924056,270422.76658390,1782825554251.2139,863,teach_record_20260630_211912_color.mp4
51,1.75730920,1782825554.36201739,270422.79967850,1782825554284.5728,864,teach_record_20260630_211912_color.mp4
52,1.79061460,1782825554.39532280,270422.83267650,1782825554317.9316,865,teach_record_20260630_211912_color.mp4
53,1.82320881,1782825554.42791700,270422.86601950,1782825554351.2905,866,teach_record_20260630_211912_color.mp4
