frame_idx,camera_time_s,system_time_s,perf_counter_s,color_realsense_timestamp_ms,color_frame_number,color_video
0,0.01846242,1785746035.13747978,332106.99155720,1785746035058.4988,7792,teach_record_20260803_163355_color.mp4
1,0.05181432,1785746035.17083168,332107.02570410,1785746035091.8560,7793,teach_record_20260803_163355_color.mp4
2,0.08590746,1785746035.20492482,332107.05905490,1785746035125.2129,7794,teach_record_20260803_163355_color.mp4
3,0.11882329,1785746035.23784065,332107.09189500,1785746035158.5701,7795,teach_record_20260803_163355_color.mp4
4,0.15307093,1785746035.27208829,332107.12624140,1785746035191.9272,7796,teach_record_20260803_163355_color.mp4
5,0.18554258,1785746035.30455995,332107.15890090,1785746035225.2844,7797,teach_record_20260803_163355_color.mp4
6,0.21861267,1785746035.33763003,332107.19194490,1785746035258.6414,7798,teach_record_20260803_163355_color.mp4
7,0.25247502,1785746035.37149239,332107.22619290,1785746035291.9985,7799,teach_record_20260803_163355_color.mp4
8,0.28656507,1785746035.40558243,332107.25975500,1785746035325.3557,7800,teach_record_20260803_163355_color.mp4
9,0.31746268,1785746035.43648005,332107.29146780,1785746035358.7129,7801,teach_record_20260803_163355_color.mp4
10,0.35127759,1785746035.47029495,332107.32473850,1785746035392.0701,7802,teach_record_20260803_163355_color.mp4
11,0.38625264,1785746035.50527000,332107.35973890,1785746035425.4270,7803,teach_record_20260803_163355_color.mp4
12,0.41864872,1785746035.53766608,332107.39254470,1785746035458.7842,7804,teach_record_20260803_163355_color.mp4
13,0.45180941,1785746035.57082677,332107.42531990,1785746035492.1436,7805,teach_record_20260803_163355_color.mp4
14,0.48430943,1785746035.60332680,332107.45826420,1785746035525.5027,7806,teach_record_20260803_163355_color.mp4
15,0.51943135,1785746035.63844872,332107.49255990,1785746035558.8618,7807,teach_record_20260803_163355_color.mp4
16,0.55092049,1785746035.66993785,332107.52545350,1785746035592.2212,7808,teach_record_20260803_163355_color.mp4
17,0.58578444,1785746035.70480180,332107.55939770,1785746035625.5803,7809,teach_record_20260803_163355_color.mp4
18,0.61780834,1785746035.73682570,332107.59223610,1785746035658.9397,7810,teach_record_20260803_163355_color.mp4
19,0.65203333,1785746035.77105069,332107.62506790,1785746035692.2988,7811,teach_record_20260803_163355_color.mp4
20,0.68537617,1785746035.80439353,332107.65886320,1785746035725.6582,7812,teach_record_20260803_163355_color.mp4
21,0.71887350,1785746035.83789086,332107.69211470,1785746035759.0176,7813,teach_record_20260803_163355_color.mp4
22,0.75278544,1785746035.87180281,332107.72588270,1785746035792.3770,7814,teach_record_20260803_163355_color.mp4
23,0.78573275,1785746035.90475011,332107.75915910,1785746035825.7363,7815,teach_record_20260803_163355_color.mp4
24,0.81818104,1785746035.93719840,332107.79213140,1785746035859.0957,7816,teach_record_20260803_163355_color.mp4
25,0.85205603,1785746035.97107339,332107.82583190,1785746035892.4551,7817,teach_record_20260803_163355_color.mp4
26,0.88497591,1785746036.00399327,332107.85895900,1785746035925.8145,7818,teach_record_20260803_163355_color.mp4
27,0.91872334,1785746036.03774071,332107.89186470,1785746035959.1741,7819,teach_record_20260803_163355_color.mp4
28,0.95208502,1785746036.07110238,332107.92553900,1785746035992.5334,7820,teach_record_20260803_163355_color.mp4
29,0.98534346,1785746036.10436082,332107.95905440,1785746036025.8928,7821,teach_record_20260803_163355_color.mp4
30,1.01832032,1785746036.13733768,332107.99276750,1785746036059.2524,7822,teach_record_20260803_163355_color.mp4
31,1.05485058,1785746036.17386794,332108.02791700,1785746036092.6121,7823,teach_record_20260803_163355_color.mp4
