time_s,loop_count,master_q1,master_q2,master_q3,master_q4,master_q5,master_q6,slave_target_q1,slave_target_q2,slave_target_q3,slave_target_q4,slave_target_q5,slave_target_q6,slave_actual_q1,slave_actual_q2,slave_actual_q3,slave_actual_q4,slave_actual_q5,slave_actual_q6,slave_actual_v1,slave_actual_v2,slave_actual_v3,slave_actual_v4,slave_actual_v5,slave_actual_v6,master_tool,slave_tool_target,slave_tool_actual,slave_tool_actual_vel
0.02124238,5,3.09953498,-1.65174754,-3.09683998,-0.00724792,1.48726559,0.00114441,3.09953498,-1.63022166,-3.09771498,-0.00474146,1.49194626,0.00046423,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00976562,0.00488281,0.00000000,0.02929688,0.00000000,1.00059509,2.58052417,2.57949829,-0.04882812
0.03761268,10,3.09953498,-1.65174754,-3.09683998,-0.00724792,1.48497677,0.00114441,3.09953498,-1.61216353,-3.09712670,-0.00617014,1.48776151,0.00092153,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.50023556,-0.00038147,-0.00488281,-0.00488281,0.00488281,-0.02929688,0.01464844,-0.01464844,1.00097656,2.58101292,2.57949829,-0.02441406
0.05156541,15,3.09953498,-1.65174754,-3.09683998,-0.00724792,1.48383236,0.00190735,3.09953498,-1.60492265,-3.09693394,-0.00663828,1.48534057,0.00143392,3.09953498,-1.65022166,-3.09951027,-0.00038147,1.49985409,-0.00038147,-0.00488281,-0.00488281,0.00488281,-0.02929688,-0.00000000,-0.02929688,1.00059509,2.58130271,2.57949829,-0.04882812
0.06544733,20,3.09953498,-1.65174754,-3.09683998,-0.00762939,1.48306943,0.00267029,3.09953498,-1.60254995,-3.09687077,-0.00686798,1.48406412,0.00211477,3.09953498,-1.64984019,-3.09951027,-0.00076294,1.49909115,-0.00038147,-0.00976562,0.01464844,0.00488281,-0.02929688,-0.05859375,-0.02929688,1.00059509,2.58119357,2.57949829,-0.07324219
0.07924032,25,3.09953498,-1.65174754,-3.09683998,-0.00762939,1.48192502,0.00343323,3.09953498,-1.60177247,-3.09685007,-0.00704335,1.48290770,0.00278977,3.09953498,-1.64907725,-3.09951027,-0.00076294,1.49756527,-0.00038147,-0.00976562,0.04882812,0.00976562,-0.01464844,-0.10253906,-0.01464844,1.00097656,2.58129477,2.57949829,-0.02441406
0.09545588,30,3.09953498,-1.65174754,-3.09683998,-0.00762939,1.48078061,0.00343323,3.09953498,-1.60151770,-3.09684329,-0.00718089,1.48162800,0.00322238,3.09953498,-1.64831431,-3.09951027,-0.00114441,1.49565793,-0.00038147,-0.00488281,0.05859375,0.00976562,-0.05859375,-0.07324219,0.00000000,1.00059509,2.58141069,2.57949829,-0.02441406
0.10981774,35,3.09953498,-1.65174754,-3.09683998,-0.00762939,1.47887326,0.00343323,3.09953498,-1.60143422,-3.09684107,-0.00722596,1.48020806,0.00336414,3.09953498,-1.64755137,-3.09951027,-0.00152588,1.49489499,-0.00038147,-0.00488281,0.05371094,0.00488281,-0.04394531,-0.07324219,-0.01464844,1.00059509,2.58135102,2.57949829,0.00000000
0.12267900,40,3.09953498,-1.65174754,-3.09683998,-0.00762939,1.47734738,0.00343323,3.09953498,-1.60140687,-3.09684034,-0.00724073,1.47864219,0.00341059,3.09953498,-1.64678843,-3.09951027,-0.00190735,1.49375058,-0.00038147,-0.00488281,0.06835938,0.00976562,-0.05859375,-0.02929688,-0.01464844,1.00059509,2.58113127,2.57949829,-0.02441406
0.14084744,45,3.09915351,-1.65174754,-3.09683998,-0.00762939,1.47620297,0.00343323,3.09945868,-1.60139790,-3.09684010,-0.00724557,1.47710382,0.00342581,3.09953498,-1.64526255,-3.09951027,-0.00267029,1.49298764,-0.00038147,-0.00488281,0.07812500,0.00488281,-0.04394531,-0.04394531,-0.01464844,1.00097656,2.58127435,2.57949829,-0.04882812
0.15431046,50,3.09915351,-1.65174754,-3.09683998,-0.00801086,1.47467709,0.00343323,3.09925351,-1.60139497,-3.09684002,-0.00741573,1.47569298,0.00343080,3.09953498,-1.64373667,-3.09951027,-0.00305176,1.49108029,0.00000000,-0.00488281,0.08789062,-0.00000000,-0.04394531,-0.11718750,-0.01464844,1.00059509,2.58120381,2.57949829,-0.04882812
0.16935635,55,3.09877204,-1.65174754,-3.09683998,-0.00762939,1.47353268,0.00343323,3.09892981,-1.60139400,-3.09684000,-0.00730291,1.47431088,0.00343243,3.09953498,-1.64259227,-3.09951027,-0.00305176,1.48802853,-0.00038147,-0.00488281,0.06835938,0.00976562,-0.01464844,-0.20507812,-0.01464844,1.00059509,2.58122366,2.57987976,0.00000000
0.18447614,60,3.09839057,-1.65174754,-3.09683998,-0.00762939,1.47162533,0.00381470,3.09859851,-1.60139369,-3.09683999,-0.00726594,1.47296725,0.00359715,3.09953498,-1.64182933,-3.09951027,-0.00305176,1.48535824,0.00000000,0.00000000,0.04882812,0.00488281,-0.02929688,-0.14648438,-0.01464844,1.00097656,2.58140228,2.57949829,-0.02441406
0.19893622,65,3.09839057,-1.65174754,-3.09683998,-0.00762939,1.46971798,0.00381470,3.09845871,-1.60139359,-3.09683999,-0.00725383,1.47132470,0.00374341,3.09953498,-1.64106639,-3.09951027,-0.00343323,1.48497677,0.00000000,-0.00488281,0.04882812,0.00488281,-0.02929688,0.01464844,-0.01464844,1.00097656,2.58166101,2.57949829,-0.02441406
0.21311450,70,3.09800910,-1.65174754,-3.09683998,-0.00762939,1.46933652,0.00419617,3.09818768,-1.60139355,-3.09683998,-0.00728892,1.47001925,0.00392867,3.09953498,-1.64030345,-3.09951027,-0.00343323,1.48383236,0.00000000,-0.00488281,0.03417969,0.00488281,-0.04394531,-0.04394531,0.00000000,1.00097656,2.58174579,2.57949829,-0.04882812
0.22852421,75,3.09762763,-1.65174754,-3.09683998,-0.00762939,1.46895505,0.00419617,3.09784239,-1.60139354,-3.09683998,-0.00726136,1.46942291,0.00407726,3.09953498,-1.63992198,-3.09951027,-0.00381470,1.48383236,0.00000000,-0.00976562,0.02441406,0.00488281,-0.01464844,0.01464844,-0.01464844,1.00097656,2.58167591,2.57949829,0.00000000
0.24137163,80,3.09762763,-1.65174754,-3.09683998,-0.00801086,1.46895505,0.00419617,3.09769800,-1.60139354,-3.09683998,-0.00743848,1.46910835,0.00415720,3.09953498,-1.63915904,-3.09951027,-0.00381470,1.48345089,0.00038147,0.00000000,0.03417969,0.00488281,-0.04394531,-0.00000000,-0.01464844,1.00097656,2.58162860,2.57987976,-0.04882812
0.25573492,85,3.09762763,-1.65174754,-3.09683998,-0.00801086,1.46895505,0.00419617,3.09765069,-1.60139354,-3.09683998,-0.00756684,1.46900528,0.00418340,3.09953498,-1.63877757,-3.09951027,-0.00381470,1.48421383,0.00038147,-0.00976562,0.03906250,0.00488281,-0.01464844,0.04394531,-0.01464844,1.00097656,2.58157501,2.57949829,0.00000000
0.27216983,90,3.09762763,-1.65174754,-3.09683998,-0.00801086,1.46895505,0.00419617,3.09763518,-1.60139353,-3.09683998,-0.00760890,1.46897151,0.00419198,3.09953498,-1.63801463,-3.09951027,-0.00419617,1.48383236,0.00076294,-0.00488281,0.03906250,0.00976562,-0.04394531,-0.00000000,-0.01464844,1.00097656,2.58154183,2.57987976,-0.02441406
0.28638458,95,3.09724616,-1.65174754,-3.09645851,-0.00801086,1.46895505,0.00419617,3.09737363,-1.60139353,-3.09676369,-0.00762268,1.46896044,0.00419480,3.09953498,-1.63725169,-3.09951027,-0.00457764,1.48230649,0.00076294,-0.00488281,0.04394531,0.00488281,-0.02929688,-0.10253906,0.00000000,1.00097656,2.58148701,2.57987976,0.00000000
0.29949164,100,3.09686469,-1.65174754,-3.09645851,-0.00801086,1.46895505,0.00457764,3.09710177,-1.60139353,-3.09655851,-0.00762719,1.46895681,0.00442094,3.09953498,-1.63687022,-3.09951027,-0.00457764,1.48039914,0.00114441,-0.00488281,0.03417969,-0.00000000,-0.01464844,-0.14648438,0.00000000,1.00097656,2.58168877,2.57987976,0.00000000
0.31484914,105,3.09610175,-1.65174754,-3.09607704,-0.00801086,1.46895505,0.00457764,3.09667992,-1.60139353,-3.09630513,-0.00762867,1.46895562,0.00452629,3.09953498,-1.63572581,-3.09951027,-0.00495911,1.47887326,0.00152588,-0.00488281,0.04394531,0.00488281,-0.02929688,-0.04394531,0.00000000,1.00059509,2.58150464,2.57987976,0.00000000
0.32976770,110,3.09533881,-1.65174754,-3.09569558,-0.00762939,1.46895505,0.00610352,3.09589741,-1.60139353,-3.09592656,-0.00746058,1.46895524,0.00519509,3.09953498,-1.63496287,-3.09951027,-0.00534058,1.47849179,0.00152588,-0.00488281,0.04394531,0.00488281,-0.04394531,-0.01464844,-0.01464844,1.00059509,2.58118161,2.57987976,-0.02441406
0.34174156,115,3.09457587,-1.65174754,-3.09531411,-0.00762939,1.46895505,0.00762939,3.09518909,-1.60139353,-3.09563394,-0.00731761,1.46895511,0.00633074,3.09953498,-1.63419993,-3.09951027,-0.00572205,1.47811032,0.00152588,-0.00976562,0.05371094,0.00976562,-0.05859375,-0.00000000,-0.01464844,1.00059509,2.58107576,2.57987976,-0.02441406
0.35780787,120,3.09381293,-1.65174754,-3.09416970,-0.00762939,1.46857358,0.01068115,3.09447530,-1.60139353,-3.09489999,-0.00727076,1.46881774,0.00840649,3.09953498,-1.63343699,-3.09951027,-0.00648499,1.47811032,0.00190735,-0.00976562,0.05371094,0.00488281,-0.07324219,0.02929688,0.01464844,1.00059509,2.58104108,2.57987976,-0.04882812
0.37110996,125,3.09343146,-1.65174754,-3.09302529,-0.00762939,1.46819211,0.01487732,3.09389265,-1.60139353,-3.09382123,-0.00725541,1.46851625,0.01176379,3.09915351,-1.63267405,-3.09951027,-0.00724792,1.47772885,0.00228882,-0.00976562,0.04882812,0.00488281,-0.07324219,-0.01464844,-0.01464844,1.00059509,2.58102971,2.57987976,0.00000000
0.38690329,130,3.09304999,-1.65174754,-3.09111794,-0.00762939,1.46742917,0.01869202,3.09339642,-1.60139353,-3.09235580,-0.00725038,1.46788695,0.01566885,3.09915351,-1.63229258,-3.09951027,-0.00762939,1.47734738,0.00267029,-0.00976562,0.01953125,0.00488281,-0.04394531,-0.04394531,0.00000000,1.00059509,2.58112364,2.58026123,-0.02441406
0.40082335,135,3.09304999,-1.65174754,-3.08959206,-0.00762939,1.46666623,0.02174377,3.09316351,-1.60139353,-3.09085950,-0.00724873,1.46721662,0.01903927,3.09915351,-1.63191111,-3.09951027,-0.00801086,1.47696591,0.00305176,-0.00976562,0.03906250,0.00976562,-0.02929688,-0.01464844,0.01464844,1.00059509,2.58113489,2.57987976,0.00000000
0.41560817,140,3.09304999,-1.65174754,-3.08730324,-0.00801086,1.46628476,0.02479553,3.09308719,-1.60139353,-3.08904961,-0.00750466,1.46670925,0.02225795,3.09915351,-1.63114817,-3.09912880,-0.00801086,1.47658444,0.00419617,-0.00976562,0.02441406,0.00976562,-0.02929688,-0.00000000,0.05859375,1.00059509,2.58112295,2.58026123,-0.04882812
0.43275118,145,3.09304999,-1.65174754,-3.08463295,-0.00801086,1.46475888,0.02708435,3.09306218,-1.60139353,-3.08660022,-0.00758852,1.46584768,0.02510196,3.09915351,-1.63076670,-3.09912880,-0.00801086,1.47620297,0.00762939,-0.00976562,0.02441406,0.01464844,-0.02929688,-0.01464844,0.19042969,1.00097656,2.58147182,2.58026123,-0.02441406
0.44733405,150,3.09304999,-1.65174754,-3.08234413,-0.00801086,1.46323300,0.02746582,3.09305399,-1.60139353,-3.08431982,-0.00761600,1.46452044,0.02651105,3.09877204,-1.63038523,-3.09874733,-0.00801086,1.47505856,0.00915527,-0.00976562,0.02929688,0.03417969,-0.01464844,-0.04394531,0.10253906,1.00097656,2.58168380,2.58026123,0.00000000
0.46277595,155,3.09304999,-1.65174754,-3.07929238,-0.00839233,1.46056271,0.02708435,3.09305130,-1.60139353,-3.08137336,-0.00776233,1.46241085,0.02696681,3.09877204,-1.62962229,-3.09836586,-0.00762939,1.47391415,0.01029968,-0.00976562,0.03906250,0.02929688,0.00000000,-0.07324219,0.07324219,1.00097656,2.58167513,2.58026123,0.00000000
0.47780490,160,3.09266852,-1.65174754,-3.07585915,-0.00839233,1.45712948,0.02708435,3.09282520,-1.60139353,-3.07839749,-0.00792943,1.45953049,0.02714593,3.09877204,-1.62885936,-3.09798439,-0.00801086,1.47276974,0.01068115,-0.01464844,0.04394531,0.03417969,-0.01464844,-0.04394531,0.00000000,1.00097656,2.58175042,2.58026123,-0.02441406
0.49265695,165,3.09266852,-1.65174754,-3.07318886,-0.00839233,1.45369626,0.02708435,3.09271986,-1.60139353,-3.07548596,-0.00798418,1.45637853,0.02720463,3.09839057,-1.62847789,-3.09760292,-0.00801086,1.47086239,0.01144409,-0.01953125,0.02929688,0.02929688,-0.01464844,-0.13183594,0.04394531,1.00097656,2.58177509,2.58026123,0.00000000
0.50677967,170,3.09228705,-1.65174754,-3.07051857,-0.00839233,1.44911862,0.02708435,3.09246012,-1.60139353,-3.07246074,-0.00800212,1.45210301,0.02716283,3.09839057,-1.62771495,-3.09722145,-0.00762939,1.46933652,0.01296997,-0.01464844,0.04394531,0.03417969,0.00000000,-0.08789062,0.10253906,1.00097656,2.58178317,2.58102417,0.09765625
0.52133083,175,3.09152411,-1.65174754,-3.06594094,-0.00839233,1.44187069,0.02746582,3.09204225,-1.60139353,-3.06918135,-0.00800800,1.44700097,0.02718636,3.09839057,-1.62695201,-3.09683998,-0.00801086,1.46819211,0.01564026,-0.01953125,0.04394531,0.03906250,-0.01464844,-0.08789062,0.21972656,1.00097656,2.58178582,2.58712769,0.46386719
0.53557205,180,3.09114264,-1.65174754,-3.06250771,-0.00839233,1.43767453,0.02746582,3.09150774,-1.60139353,-3.06558418,-0.00800993,1.44172183,0.02732542,3.09800910,-1.62657054,-3.09645851,-0.00801086,1.46628476,0.01869202,-0.01464844,0.01464844,0.04882812,0.00000000,-0.10253906,0.08789062,1.00135803,2.58212384,2.58827209,0.00000000
0.54990029,185,3.09037970,-1.65174754,-3.05869301,-0.00839233,1.43233395,0.02746582,3.09092951,-1.60139353,-3.06184369,-0.00801056,1.43662355,0.02727870,3.09800910,-1.62618907,-3.09569558,-0.00801086,1.46514035,0.01831055,-0.01464844,0.02441406,0.04394531,-0.01464844,-0.11718750,0.01464844,1.00135803,2.58234789,2.58789062,-0.02441406
0.56461930,190,3.08923529,-1.65174754,-3.05449684,-0.00839233,1.42623044,0.02746582,3.09012102,-1.60139353,-3.05784713,-0.00801076,1.43108966,0.02725558,3.09800910,-1.62580760,-3.09531411,-0.00801086,1.46247006,0.01831055,-0.01953125,0.01953125,0.04882812,0.00000000,-0.10253906,0.00000000,1.00135803,2.58224552,2.58789062,-0.02441406
0.57804680,195,3.08809088,-1.65174754,-3.05068215,-0.00801086,1.42050839,0.02708435,3.08897682,-1.60139353,-3.05380194,-0.00782467,1.42524861,0.02717952,3.09762763,-1.62504466,-3.09455117,-0.00801086,1.46018124,0.01831055,-0.02441406,0.04394531,0.03906250,-0.01464844,-0.16113281,-0.01464844,1.00135803,2.58230964,2.58789062,-0.02441406
0.59081268,200,3.08656501,-1.65174754,-3.04610451,-0.00801086,1.41326047,0.02708435,3.08768588,-1.60139353,-3.04974985,-0.00769338,1.41888503,0.02711554,3.09724616,-1.62504466,-3.09416970,-0.00801086,1.45789242,0.01869202,-0.02441406,0.01953125,0.05371094,-0.01464844,-0.16113281,-0.02929688,1.00135803,2.58220858,2.58789062,0.00000000
0.60609078,205,3.08542060,-1.65174754,-3.04114540,-0.00801086,1.40677548,0.02708435,3.08638359,-1.60139353,-3.04480866,-0.00765036,1.41192713,0.02709457,3.09724616,-1.62428172,-3.09340676,-0.00801086,1.45484067,0.01869202,-0.00976562,0.02441406,0.05371094,-0.02929688,-0.14648438,0.00000000,1.00135803,2.58243815,2.58789062,-0.04882812
0.61884451,210,3.08427619,-1.65174754,-3.03580483,-0.00801086,1.39876462,0.02708435,3.08524848,-1.60139353,-3.03999202,-0.00763627,1.40510554,0.02708770,3.09724616,-1.62390025,-3.09226235,-0.00801086,1.45293332,0.01907349,-0.01464844,0.01953125,0.07812500,-0.01464844,-0.14648438,0.00000000,1.00173950,2.58302632,2.58789062,-0.04882812
0.63215566,215,3.08351325,-1.65174754,-3.03008278,-0.00801086,1.38960934,0.02708435,3.08433234,-1.60139353,-3.03465943,-0.00763165,1.39690637,0.02708545,3.09686469,-1.62351878,-3.09149941,-0.00801086,1.45026303,0.01945496,-0.01953125,0.02929688,0.06835938,0.00000000,-0.11718750,0.01464844,1.00288391,2.58425690,2.58789062,-0.02441406
0.64575148,220,3.08236884,-1.65174754,-3.02588662,-0.00801086,1.38426877,0.02708435,3.08323294,-1.60139353,-3.02949371,-0.00763013,1.38928290,0.02708471,3.09686469,-1.62313731,-3.09073647,-0.00839233,1.44873715,0.02021790,-0.02441406,0.03417969,0.08300781,-0.01464844,-0.16113281,0.02929688,1.00631714,2.58843772,2.58750916,-0.02441406
0.66218281,225,3.08084296,-1.65174754,-3.01825722,-0.00801086,1.37473202,0.02708435,3.08184681,-1.60139353,-3.02334300,-0.00762964,1.38131695,0.02708447,3.09648322,-1.62275584,-3.08882912,-0.00839233,1.44301510,0.02136230,-0.01464844,0.01464844,0.11718750,-0.02929688,-0.32226562,0.04394531,1.01394653,2.59869636,2.58789062,0.00000000
0.67703867,230,3.07931708,-1.65174754,-3.01177224,-0.00801086,1.36481381,0.02708435,3.08038870,-1.60139353,-3.01690749,-0.00762947,1.37229675,0.02708439,3.09610175,-1.62237437,-3.08768471,-0.00839233,1.43767453,0.02136230,-0.01953125,0.01953125,0.07812500,-0.01464844,-0.42480469,0.00000000,1.01890564,2.60924956,2.58789062,-0.02441406
0.69110465,235,3.07779120,-1.65174754,-3.00452431,-0.00801086,1.35565854,0.02708435,3.07891188,-1.60139353,-3.00995410,-0.00762942,1.36270332,0.02708436,3.09572028,-1.62199290,-3.08654030,-0.00839233,1.43157101,0.02174377,-0.03417969,0.02441406,0.08300781,-0.02929688,-0.38085938,0.01464844,1.02539062,2.62162585,2.58789062,0.00000000
0.70991921,240,3.07512091,-1.65174754,-2.99422463,-0.00762939,1.34268857,0.02670288,3.07702427,-1.60139353,-3.00129292,-0.00755311,1.35201018,0.02685914,3.09533881,-1.62122996,-3.08501442,-0.00839233,1.42432309,0.02212524,-0.02929688,0.02441406,0.10253906,-0.01464844,-0.33691406,0.00000000,1.03378296,2.63557047,2.58865356,0.07324219
0.72560835,245,3.07321357,-1.65174754,-2.98621376,-0.00724792,1.33238888,0.02670288,3.07482407,-1.60139353,-2.99298791,-0.00727163,1.34101322,0.02675408,3.09495734,-1.62084849,-3.08310707,-0.00839233,1.41936398,0.02212524,-0.01953125,0.01464844,0.13183594,0.00000000,-0.36621094,0.00000000,1.03378296,2.64377070,2.59056091,0.12207031
0.73812747,250,3.07168769,-1.65174754,-2.98049172,-0.00724792,1.32590390,0.02670288,3.07304598,-1.60139353,-2.98584331,-0.00699922,1.33223090,0.02671966,3.09457587,-1.62046702,-3.08119973,-0.00839233,1.41402340,0.02250671,-0.03417969,0.02441406,0.14160156,0.00000000,-0.30761719,-0.01464844,1.03416443,2.64653906,2.59895325,0.80566406
0.75160837,255,3.06978034,-1.65174754,-2.97324379,-0.00686646,1.31560422,0.02670288,3.07111019,-1.60139353,-2.97859359,-0.00683367,1.32295186,0.02670838,3.09457587,-1.62046702,-3.07967385,-0.00839233,1.40982724,0.02288818,-0.01953125,0.01464844,0.12695312,-0.01464844,-0.32226562,0.01464844,1.03378296,2.64747817,2.60505676,0.36621094
0.76560497,260,3.06787299,-1.65174754,-2.96561440,-0.00648499,1.30530453,0.02670288,3.06924674,-1.60139353,-2.97126049,-0.00641308,1.31296563,0.02670468,3.09419440,-1.62008555,-3.07814797,-0.00877380,1.40372372,0.02288818,-0.03417969,0.02441406,0.14160156,-0.05859375,-0.42480469,0.00000000,1.03378296,2.64748805,2.60734558,0.09765625
0.77842927,265,3.06634711,-1.65174754,-2.95951088,-0.00610352,1.29767514,0.02632141,3.06756679,-1.60139353,-2.96464371,-0.00597974,1.30409666,0.02644700,3.09343146,-1.61970408,-3.07585915,-0.00839233,1.39838315,0.02326965,-0.05371094,0.01953125,0.13671875,0.00000000,-0.48339844,0.00000000,1.03378296,2.64749129,2.61077881,0.31738281
0.79276562,270,3.06482123,-1.65174754,-2.95226296,-0.00534058,1.28966427,0.02593994,3.06600264,-1.60139353,-2.95807232,-0.00547372,1.29630412,0.02622524,3.09304999,-1.61932261,-3.07433327,-0.00877380,1.39075375,0.02365112,-0.03906250,0.01464844,0.13183594,-0.01464844,-0.52734375,0.01464844,1.03378296,2.64752750,2.61192322,0.04882812
0.81187487,275,3.06215094,-1.65174754,-2.94234474,-0.00495911,1.27707577,0.02593994,3.06389402,-1.60139353,-2.94941535,-0.00494158,1.28583550,0.02610374,3.09228705,-1.61894114,-3.07090004,-0.00877380,1.37969113,0.02479553,-0.02929688,0.00976562,0.16601562,-0.01464844,-0.52734375,0.04394531,1.03416443,2.64777887,2.61497498,0.19531250
0.82736468,280,3.06024359,-1.65174754,-2.93547829,-0.00381470,1.26868344,0.02555847,3.06179719,-1.60139353,-2.94139138,-0.00416577,1.27600744,0.02585629,3.09152411,-1.61894114,-3.06822975,-0.00839233,1.37168027,0.02517700,-0.05371094,0.01464844,0.18066406,0.00000000,-0.43945312,0.00000000,1.03378296,2.64758658,2.61764526,0.07324219
0.84569120,285,3.05795478,-1.65174754,-2.92670449,-0.00228882,1.25495053,0.02555847,3.05973388,-1.60139353,-2.93343115,-0.00282903,1.26486706,0.02565606,3.09076117,-1.61817820,-3.06517800,-0.00839233,1.36519528,0.02517700,-0.06347656,0.01953125,0.18066406,0.01464844,-0.43945312,-0.01464844,1.03378296,2.64746107,2.61878967,0.07324219
